omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.72072,13.77995,-2.96633,0.97071,0.49464,0.92609,1.3724,-0.12048,-0.57182,-0.40573,-0.58014,0.90018
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.91538,14.80808,-0.21709,0.86433,0.44055,0.1842,1.13826,-0.31763,-0.84987,-0.92992,-0.33196,0.215
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.60944,13.67916,0.765,0.56038,0.33484,0.5961,0.32728,0.11708,0.23766,0.58114,0.48311,0.49985
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.94698,13.69865,-0.17381,0.62356,0.00654,0.48868,1.39811,0.09561,-0.76846,0.04332,-0.00142,0.52591
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.19949,14.51736,0.34243,1.17657,0.90819,0.95247,1.29367,0.46827,-0.57789,0.12793,-0.8812,0.39287
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.40602,13.87011,-0.18205,0.62024,0.35395,0.57742,1.01737,0.12395,-0.16515,-0.88952,0.48842,-0.46037
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.15377,13.28804,-1.9956,0.99952,0.92916,0.12705,1.8875,-0.42674,0.13755,-0.35728,-0.02193,0.1597
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.81811,13.81561,-0.16966,1.44914,1.14469,0.30726,1.58759,-0.40014,0.5484,-0.1081,0.60643,0.3155
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.66643,13.60752,-0.01519,0.86673,0.71957,0.30382,0.99834,0.71172,0.25244,-0.77175,-0.37956,0.39508
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.86133,13.86878,-1.27228,1.17089,0.82143,0.02519,0.30484,0.8499,0.46239,-0.53485,-0.16544,0.00494
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.93288,14.73578,-3.09637,1.01642,0.72821,0.12681,0.02721,0.90217,-0.88076,0.94279,0.01626,-0.54364
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.74692,14.62666,0.13621,1.05351,0.40494,0.25078,0.05854,-0.45231,0.7241,-0.40027,0.65134,-0.85934
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.46474,14.67082,-2.71801,0.80419,0.82708,0.32722,0.76315,0.38034,-0.18584,0.15609,0.62208,0.60646
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.8858,14.76816,-0.79351,0.74551,1.12365,0.06732,1.69625,0.80836,0.04853,-0.5149,-0.5161,0.63454
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.57099,13.87926,0.97594,0.9174,0.91592,0.01357,1.53005,0.64208,-0.63926,-0.30334,0.04717,-0.36853
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.16942,13.1451,0.19954,0.54603,0.98391,0.46686,0.28196,-0.10202,0.10101,-0.67818,0.3441,-0.57603
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.31259,13.80355,-0.29942,0.54009,0.0957,0.53408,1.15023,-0.11943,-0.60656,-0.69078,-0.90427,-0.47204
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.229,13.1825,-2.14846,0.80713,0.90134,0.82329,0.69972,-0.90612,0.12211,0.25092,-0.75579,0.88123
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.5647,14.54924,-2.93255,0.55382,0.34558,0.26428,1.12724,-0.97357,0.84362,-0.09932,-0.56091,-0.58837
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,13.22266,14.73264,0.292,1.12688,0.33363,0.99546,1.14562,-0.23317,-0.41332,0.40772,-0.49506,0.58674
0.02237,0.12,0.808177,0.9549,0.0,2.0328,-1.0,0.0,12.00826,14.6279,-1.93007,1.00502,1.48749,0.39547,0.13958,-0.93685,0.19561,-0.6853,-0.47541,-0.79836
