omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.74339,14.59429,0.5363,0.51385,0.57673,0.3776,0.98342,-0.07296,-0.02949,0.90961,0.43061,-0.08187
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.74879,14.53223,0.91092,1.00411,0.60015,0.23697,1.39718,0.55954,-0.74813,-0.73507,0.55866,0.8952
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.20888,14.45694,0.23376,1.37061,0.86173,0.27455,0.42052,0.0187,-0.95464,-0.40261,-0.16805,-0.75485
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.6895,13.69804,-2.11891,1.06498,0.81145,0.81055,1.30132,0.297,-0.44311,0.18384,0.33974,0.51601
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.39657,14.52819,0.39429,0.91638,0.33669,0.31007,1.85725,-0.94537,0.84047,0.76216,-0.19923,0.749
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.13192,13.78809,-0.35609,1.09933,0.65658,0.49555,0.13968,0.99899,-0.51831,0.47842,0.94421,-0.31971
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.46451,13.21684,-3.07615,0.87197,0.1569,0.33809,0.15728,0.25332,-0.45653,0.0941,0.43168,0.4177
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.17161,13.57253,-1.883,0.60513,0.00884,0.47004,1.82907,0.01489,-0.92915,0.92313,0.54935,-0.56484
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.13921,13.16518,0.10823,0.79004,0.59196,0.14576,0.26609,-0.05078,0.95703,0.16781,-0.49279,-0.83776
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.92517,13.90189,-3.06996,1.37781,0.54871,0.59434,0.20167,-0.1125,0.56459,-0.81247,0.31089,0.46854
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.37264,14.31983,-2.31149,0.93558,1.41718,0.736,1.66847,0.22536,-0.71895,-0.46484,-0.08936,-0.06349
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.40109,13.62133,-0.46388,1.4522,0.29056,0.11491,0.73797,-0.8333,0.14861,-0.98128,0.2186,-0.81137
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.36652,13.1112,-1.14761,1.34339,1.43051,0.085,1.41015,0.12343,0.04729,0.24018,0.36956,-0.81221
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.4005,14.82949,-2.24842,0.66222,1.40222,0.53603,1.62576,-0.36122,0.98193,-0.08504,0.73578,-0.08102
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.00996,13.98462,0.61379,1.41813,1.42909,0.6849,1.73234,0.26966,-0.44646,-0.45406,0.39511,0.56149
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.40223,14.71763,-3.41652,0.75595,0.45679,0.76529,0.01027,0.64549,0.3267,-0.81542,-0.55199,-0.58377
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.0929,13.42811,-2.50421,0.65957,1.32613,0.37798,1.61014,-0.44371,0.58419,-0.29672,0.03934,-0.19482
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.14598,14.83957,0.82718,1.0393,1.31679,0.93796,1.94982,0.14488,-0.83049,0.31619,-0.06965,0.13467
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.07337,13.16459,-0.52888,0.5563,0.24424,0.15192,1.76478,-0.10506,-0.94571,0.10698,-0.38057,-0.73423
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.20974,13.10453,-2.91389,1.24976,1.00556,0.89879,0.1101,-0.1295,0.74988,0.25308,-0.41116,-0.50563
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,12.43594,14.93516,-1.09636,0.73607,0.41298,0.97451,0.33103,-0.26409,0.91534,-0.86734,0.46001,-0.0086
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.08641,14.13991,-0.30381,1.30972,0.07429,0.47124,1.40258,0.6969,0.75753,0.7487,-0.30169,0.6995
0.022,0.1206,0.813715,0.96,0.0,2.0328,-1.0,0.0,13.00987,14.75738,-0.91019,0.56763,0.01671,0.05252,0.37952,-0.62824,0.70625,-0.73833,-0.03609,-0.12657
