omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.91432,13.57055,-1.95131,0.75463,0.57851,0.86464,0.30853,0.21876,-0.75199,0.63098,0.51301,-0.65056
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.43675,14.13731,0.89728,1.34493,0.88323,0.20642,0.10291,-0.91802,0.52239,0.18921,-0.67373,-0.51056
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.70928,13.02959,-2.78994,0.64811,1.43635,0.93872,0.66556,0.40964,0.36656,0.92819,0.45678,-0.53341
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.5507,13.73312,0.95958,1.45639,0.50405,0.21474,0.58789,0.17915,-0.87355,-0.92694,-0.4985,-0.04969
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.22411,13.42326,-2.0514,1.41674,0.10624,0.29858,1.94196,0.52448,-0.02306,0.87265,0.86689,-0.63778
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.30852,13.44754,-3.12983,1.39421,1.32743,0.31726,1.6303,0.3568,-0.14271,0.5365,-0.83396,-0.11655
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.43517,14.53345,-1.42039,1.01338,0.82481,0.52637,0.30411,0.82302,-0.41083,-0.65701,0.15566,0.39786
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.87267,13.30223,-0.09449,1.2925,0.66681,0.23953,0.23457,0.56005,-0.75712,0.2892,-0.50709,0.71654
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.56733,14.52527,-3.49105,0.55508,0.86103,0.33836,0.85788,-0.20722,-0.2898,0.65198,-0.06472,0.36633
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.16469,14.12116,0.04091,1.40461,0.24383,0.30217,1.60279,0.02464,0.96022,-0.95257,-0.7219,0.71601
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.01368,14.92146,0.18653,0.53015,1.23826,0.4133,0.30809,-0.84,0.02751,0.06696,0.54006,-0.44137
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.02775,14.62594,-3.37052,0.88457,0.49267,0.59363,1.95272,0.99682,0.59878,0.07475,-0.41337,-0.10843
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.20211,13.62514,-3.16183,0.60014,0.99303,0.28972,1.03416,-0.34696,0.68971,-0.06741,-0.37768,-0.26885
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.17719,13.43285,-1.88579,0.60982,1.16795,0.01613,0.35273,-0.77085,0.49004,-0.35101,-0.55144,-0.87948
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.5988,13.44059,0.70693,0.90641,0.43475,0.6984,0.98601,-0.10093,-0.37279,0.00207,0.40485,-0.06006
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.0832,13.61537,-2.9092,0.95277,1.03704,0.58166,1.01084,-0.58978,0.83958,-0.46133,0.89571,0.06144
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.15427,14.82961,-0.13012,1.02447,0.16944,0.76364,0.91999,0.26609,-0.78534,0.81287,-0.38037,-0.74242
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.33828,13.44224,0.82323,0.81923,0.02963,0.03399,0.35196,-0.65555,0.001,-0.72856,-0.97683,0.09856
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.81592,13.15751,-2.32451,0.96482,0.48815,0.19835,1.11867,-0.06007,0.03902,-0.31145,0.53778,0.24328
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.42115,14.14221,-0.65575,0.84046,0.51822,0.27843,0.65119,-0.56875,0.07209,0.04206,0.48848,-0.52459
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.70625,14.45164,0.28287,0.96715,0.6056,0.38892,1.92727,-0.45851,0.10448,-0.13841,-0.67532,-0.23729
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.69805,14.33242,-1.83088,0.77706,0.22473,0.92797,0.39512,-0.83608,-0.36394,-0.95045,-0.07739,0.46301
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.63136,13.82433,0.75107,1.4843,1.03191,0.64194,1.59422,0.62561,0.72035,0.03494,-0.87541,-0.51474
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,12.9511,13.13162,-2.8424,1.01078,1.46139,0.26817,1.59885,-0.5758,0.70287,0.09478,-0.48317,0.80913
0.02073,0.1192,0.882475,0.9303,0.0,2.0328,-1.0,0.0,13.2621,14.20245,0.3688,0.86947,0.96631,0.90233,0.45074,-0.84472,-0.36479,-0.06549,-0.60812,0.79847
