omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.18466,13.64295,-0.13158,0.87278,0.62036,0.2233,0.99174,-0.27863,0.28458,0.92775,0.90513,0.81519
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.68107,14.24324,-1.65782,0.64616,1.39733,0.57865,1.42724,0.23723,0.94664,-0.8275,-0.68292,-0.41366
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.86611,14.74903,-1.71628,1.28437,0.30069,0.96694,1.75371,0.62251,0.90632,0.68599,0.50815,0.64882
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.76847,14.96304,-1.35805,0.69553,0.77686,0.43172,1.56676,-0.99234,0.88063,0.90968,-0.71381,0.8108
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.9367,13.40967,-2.13639,0.76272,0.90684,0.70254,1.6105,0.82082,0.20387,0.65895,0.72584,0.92754
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.15475,13.69015,-1.86736,0.66832,1.42134,0.93629,1.85657,0.48645,0.72942,-0.86905,0.07471,0.46657
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.86607,14.25237,-0.37532,1.30985,0.24795,0.14873,0.78266,-0.76833,-0.60643,0.00591,-0.14208,0.83042
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.16529,14.19234,-2.11632,0.58556,0.63827,0.48659,0.77271,0.45507,0.79782,-0.32574,-0.99798,-0.19695
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.17579,14.22114,0.43668,1.0301,0.81487,0.87133,0.94212,0.85314,-0.81827,-0.81448,0.94168,-0.36365
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.31262,13.55078,-1.64218,0.90428,0.90465,0.7474,0.55546,-0.74278,-0.59644,0.91012,-0.33146,0.95602
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.26197,14.63531,-2.16545,0.80245,0.46475,0.61156,1.29635,-0.46366,-0.42024,0.17062,0.35383,-0.82628
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.26492,14.7591,-0.74319,1.07667,1.35936,0.98628,1.42158,0.60048,-0.90323,-0.18635,0.12765,0.19471
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.63226,13.00576,-0.79835,0.79976,0.27776,0.66907,1.82628,-0.93864,-0.10956,-0.68628,-0.23275,0.46444
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.58385,14.98711,-0.76202,0.77387,0.80921,0.41797,0.61358,-0.32003,-0.07689,-0.02769,-0.68486,-0.02865
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.88322,13.77765,-2.34005,1.41385,0.54732,0.94138,0.27138,-0.31587,-0.93629,-0.62161,-0.66806,-0.2254
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.87561,13.70397,-1.13891,1.01613,0.16051,0.91355,1.06842,0.03558,0.52161,-0.72645,0.2699,0.63178
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.71802,14.15877,0.50913,0.72279,0.14463,0.43152,1.46994,-0.09747,0.16438,0.33926,-0.52653,-0.57837
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.00211,14.33479,-1.01562,0.52928,0.33876,0.76727,1.00243,0.80031,0.77031,0.50759,0.13281,0.61094
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.12818,14.89363,-2.14282,1.2213,0.54961,0.41041,1.0134,0.42379,-0.84683,-0.41449,-0.69538,0.86773
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.53048,14.11076,-0.90125,1.25429,0.65939,0.49159,1.89605,0.32852,0.05044,0.54821,0.83357,-0.84253
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.70794,14.60663,-0.59735,1.4808,0.15847,0.15459,1.8546,0.29183,0.14838,0.90825,0.352,-0.63572
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.19511,13.31997,-1.31589,0.57664,0.0987,0.63193,0.159,-0.78401,0.74844,0.90936,-0.16733,0.34523
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.05845,14.15156,-2.67559,1.29673,0.42317,0.19203,0.75287,0.6574,0.60339,0.66235,0.96459,-0.6634
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.18883,14.71498,0.83901,0.62199,1.30674,0.0451,1.16044,-0.27697,0.73942,0.48482,-0.27154,-0.16139
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,12.56661,13.99554,-1.59143,1.1677,0.88897,0.47408,1.33082,-0.12881,0.96494,0.75531,-0.48442,0.24791
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.01182,14.61295,-2.44452,0.88054,1.01413,0.12998,1.245,-0.92566,0.42607,0.26331,-0.81112,-0.66851
0.02237,0.12,0.808189,0.9049,0.0,2.0328,-1.0,0.0,13.8155,14.71851,-2.59549,0.67121,1.49687,0.79618,0.29796,-0.37338,-0.08872,0.47559,-0.78616,0.71419
