omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.83232,14.67184,0.47187,0.56414,1.49926,0.66323,0.95355,-0.31555,-0.92336,0.41919,0.99298,-0.39082
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.79527,14.45169,0.56387,0.72278,0.38062,0.2868,0.30637,0.98219,-0.19286,0.49954,0.7355,-0.61115
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.62687,14.46412,-2.3206,1.03197,1.35556,0.66353,1.67274,0.58796,0.06307,0.6139,-0.40145,0.84111
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.8376,14.19522,-2.83306,0.61649,1.47327,0.72804,0.65178,-0.25308,-0.87848,-0.82314,-0.53745,-0.50633
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.27579,13.59706,-2.49179,0.5571,0.6389,0.45302,1.78517,0.37662,-0.6835,0.75892,0.22827,0.54446
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.41878,14.674,-3.09893,1.29312,1.43691,0.04769,1.8324,0.85552,-0.25963,-0.17364,-0.75864,-0.4832
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.60496,13.36186,-0.80111,0.60693,0.23056,0.38351,1.16312,0.2935,-0.10525,-0.63083,0.04422,-0.6717
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.43809,13.28825,-0.56762,1.2489,0.85506,0.0183,0.11429,0.00157,0.06386,0.34404,-0.39747,0.97941
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.0249,14.70409,-2.06412,0.59258,1.23923,0.60174,0.50299,-0.67642,-0.55245,-0.36727,-0.35703,0.89058
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.53289,13.5589,-1.12963,1.38814,0.45752,0.59767,0.8118,-0.3363,-0.63631,-0.73948,0.33272,0.10047
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.01154,13.87621,-0.59831,1.00326,0.03755,0.86975,0.55632,0.34659,0.86184,0.76532,-0.70423,0.96647
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.20644,14.30298,-2.13544,0.87454,0.97374,0.6699,1.38219,0.8249,-0.24804,0.37752,-0.04195,-0.38108
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.09614,14.65117,-3.32509,0.6117,0.91923,0.38039,0.89977,0.84717,-0.11309,-0.72297,0.78977,0.68653
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.11442,13.07332,0.62333,0.73648,0.85262,0.59138,1.00275,-0.85513,0.68774,0.45309,0.06913,-0.49549
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.79779,14.76207,-0.0292,1.10864,1.16628,0.25113,0.87478,0.35495,-0.63346,-0.24729,-0.7755,0.60173
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.62188,14.01585,-1.80484,1.26548,0.52771,0.24618,0.85038,0.65942,0.15687,0.67701,-0.91958,-0.64663
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.16821,14.36558,-3.13622,1.03527,0.81874,0.4576,1.2923,-0.89165,0.2987,-0.40842,-0.78317,0.53725
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.29545,13.25532,-0.27436,1.32696,0.63783,0.42036,0.66729,0.96413,0.35554,-0.89772,0.82137,0.20523
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.86565,13.47591,-2.16644,1.01726,0.84767,0.32107,1.31464,0.04699,0.49591,0.79343,0.27398,-0.77672
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.94702,13.21708,-3.4368,1.11467,0.17362,0.34416,1.54724,0.70503,0.094,0.64435,0.99607,-0.84789
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,12.70289,14.12451,-3.22967,0.54882,1.11619,0.26481,0.62839,0.85469,0.39531,0.61406,0.84267,-0.4634
0.02237,0.12,0.808161,0.9649,0.0,2.0328,-1.1,0.0,13.24715,13.66682,-1.01111,1.10844,1.09735,0.17868,0.87678,-0.38696,0.16256,-0.14997,0.58948,-0.46619
