omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.54641,13.76439,-2.67846,1.43037,1.33228,0.62863,0.07771,0.45503,-0.53285,-0.78308,0.22499,0.45651
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.81835,13.8973,-2.98666,1.31483,1.06581,0.9526,1.75725,0.35948,-0.59321,-0.59068,-0.56736,0.1454
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.93358,13.39953,0.53892,1.32105,0.60412,0.72639,0.14405,-0.48556,0.42155,-0.46477,0.20211,0.73642
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.29678,13.81392,0.10829,1.12724,0.9142,0.204,0.06636,0.91792,-0.95184,-0.72588,0.23635,0.40997
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.07559,14.86667,-3.49542,1.05246,0.72633,0.39054,0.71705,-0.34805,-0.46411,0.52793,-0.6673,0.93794
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.73009,14.57698,0.71602,1.43879,0.322,0.88944,1.94385,0.66105,-0.6083,-0.53554,0.41156,-0.87774
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.39998,13.09989,-0.97203,1.10929,0.97601,0.39242,1.69615,0.0488,0.32524,0.42527,-0.11707,-0.45176
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.29755,13.63378,0.50525,1.39385,0.3383,0.68016,0.17775,-0.95592,-0.96532,-0.50609,0.70728,0.70534
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.84297,14.51422,0.97,0.77318,0.18625,0.65334,0.46839,-0.55231,-0.71025,-0.32403,-0.04264,-0.05702
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,13.66561,13.78941,-0.16625,1.28776,1.37465,0.03243,1.64313,-0.07991,0.2421,0.71013,-0.17177,0.55866
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.29414,13.48585,-0.73924,0.93639,0.56486,0.2668,0.96828,-0.32823,-0.54259,-0.45437,0.2463,-0.72225
0.0224,0.1067,0.775969,0.9308,-0.003,1.1884,-0.755,-0.435,12.8706,13.76943,-0.85953,0.57223,1.02545,0.64547,0.32995,0.34785,0.21771,0.28555,-0.6482,0.78309
