omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.31064,13.275,-2.26495,0.74899,0.28871,0.30262,1.07918,-0.55956,0.12774,0.4708,-0.73639,-0.95958
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.00928,13.39232,-1.94786,1.37187,1.38354,0.65753,1.34684,-0.82817,-0.76681,0.68245,-0.78437,0.65109
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.58787,13.71648,-3.00008,0.99449,0.97102,0.66041,0.05484,0.62653,-0.75753,0.9039,-0.81338,0.56111
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.63215,13.67466,-3.2869,1.3351,0.85556,0.48127,0.06357,-0.92432,-0.05224,-0.47455,-0.91589,0.0596
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.667,14.30626,0.7033,1.00119,0.75806,0.32746,1.58431,-0.01537,-0.11836,0.04837,-0.50619,-0.33496
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.60025,13.45924,-0.24876,1.16131,1.19776,0.70328,0.15182,0.90577,-0.00732,0.72947,-0.63658,0.82365
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.00515,14.81646,-2.53079,1.41281,0.08273,0.61587,1.90425,-0.95214,0.76533,-0.01426,-0.28545,0.59433
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.4656,14.69567,-0.76566,1.16582,0.51239,0.45757,0.48195,-0.35567,-0.55608,0.64717,0.0796,0.01909
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.23967,13.53818,0.93288,1.49276,1.35636,0.16194,1.65588,0.58676,0.01115,-0.74092,-0.35236,0.00897
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.02329,13.95061,-1.05114,1.24399,1.22481,0.65819,0.56335,-0.69167,0.12723,0.60482,0.92429,-0.25005
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.59347,14.00736,-1.26598,0.8095,0.18445,0.71987,1.13577,-0.03607,-0.49102,0.70775,-0.91856,-0.87044
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.15098,13.06869,-0.08021,1.37199,0.51581,0.4219,1.29017,-0.2348,-0.90473,-0.89434,0.9675,-0.12838
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.67163,13.7013,-1.29736,1.01606,0.91397,0.25679,0.26995,-0.99177,-0.31441,-0.34492,0.93625,0.61723
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.88145,14.02896,-0.23474,1.17182,1.28447,0.05895,0.29525,0.03618,-0.01807,-0.54651,-0.58172,0.99091
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.2003,13.03064,-2.8209,0.51139,0.63116,0.09553,1.83215,0.4818,-0.76926,0.65576,-0.8759,-0.05316
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.84834,14.32312,-2.01308,0.824,0.20103,0.91236,0.62479,-0.73724,0.84593,-0.4245,-0.04557,-0.44641
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.84494,13.22335,-3.40851,0.69817,0.56672,0.32607,0.34188,0.88256,0.58825,-0.0618,0.68175,-0.93984
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.70569,13.60798,-1.61506,1.39698,1.22244,0.45148,0.92735,0.33634,-0.056,-0.20178,0.54244,-0.25462
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.30631,13.03484,-0.75253,1.27163,1.47839,0.78945,1.1942,0.96191,0.05969,-0.07792,-0.17176,0.57233
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.97692,13.11791,-2.448,0.59784,0.69138,0.72822,1.41583,0.11283,-0.75529,-0.63196,0.19477,-0.5112
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.67795,14.64536,-0.5961,0.94661,0.66552,0.72379,1.72454,0.78992,0.93448,0.80937,-0.86644,-0.99546
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.03055,13.04677,-3.33107,1.13507,0.23265,0.11479,1.49739,0.52222,0.02907,-0.51476,-0.40169,0.80794
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.15423,13.21718,-3.03573,0.74036,0.81871,0.60825,0.26087,-0.60879,-0.38471,0.23436,-0.47819,0.32422
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.70775,13.54235,-2.53163,0.96439,0.8141,0.70828,0.82312,0.42791,0.33359,-0.76045,-0.65151,-0.07136
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.76021,14.51982,0.83892,1.49586,0.0483,0.70713,0.57434,0.68287,0.31774,0.437,0.01072,0.91937
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.75195,13.22988,0.79109,1.00162,0.16172,0.1748,1.31252,0.09279,-0.35919,0.16608,0.4205,0.97362
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.13412,14.39434,-1.15339,1.25828,0.08917,0.03463,1.26375,0.21147,-0.59923,-0.21454,-0.44802,0.10686
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.0596,13.83848,0.82779,1.19901,0.73789,0.13976,1.22385,-0.52055,-0.56655,-0.47374,0.24924,0.31475
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,13.97136,14.17932,-0.82294,0.50366,0.11476,0.45558,1.54965,0.24782,-0.89777,0.1377,-0.816,0.58332
0.02165,0.1148,0.677885,0.9541,0.0,2.0328,-0.732,-0.187,12.19627,14.64059,-2.27537,1.06483,1.08685,0.04531,1.54955,0.4982,0.89001,-0.35417,0.98875,-0.17269
