omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.03605,14.11445,-3.49739,1.30363,0.28537,0.5305,0.27285,0.49739,0.93608,0.7689,-0.2657,-0.87414
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,13.36634,14.7213,-1.63298,0.84281,0.60977,0.12597,0.19792,-0.20849,-0.96327,-0.17869,0.63858,0.49022
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.62162,13.59652,-1.08884,1.11151,1.37563,0.50726,0.20005,0.43935,0.32117,-0.32437,0.44275,0.76596
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.58609,13.35484,-3.41301,0.93616,1.14901,0.27185,0.34062,-0.53689,-0.76279,0.41971,-0.05872,-0.46111
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.34291,13.91051,-0.50342,1.08232,0.05069,0.17094,1.8577,-0.22068,0.431,-0.56939,-0.72303,0.51795
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.10612,14.67158,0.06176,1.40313,1.33117,0.6737,1.03646,0.85222,0.99904,0.60826,0.83681,0.5629
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,13.309,14.12286,-2.47028,0.61304,1.40012,0.44364,1.43524,-0.93807,0.81396,-0.7132,0.26238,-0.15833
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.10855,13.24562,-1.29027,0.71755,0.0883,0.103,1.75362,-0.84112,0.72142,-0.95244,-0.28102,0.80403
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,13.18838,13.05785,-0.67538,1.43613,0.96778,0.96937,1.53118,-0.49027,0.62098,0.369,-0.31121,0.42156
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.65892,13.57195,-0.6159,1.18286,1.14418,0.48666,1.30077,-0.88164,-0.811,-0.28495,0.37349,0.54144
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,13.44585,14.71924,-0.95078,0.83113,0.76766,0.57668,0.2681,0.04374,-0.61529,0.07417,0.78412,-0.01972
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.40622,14.10328,-3.41762,0.62522,0.99245,0.03055,0.10591,-0.54734,0.8589,-0.37891,-0.11255,0.08329
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,13.77904,14.82876,-0.95564,1.15437,0.18034,0.57055,1.93159,0.1982,0.05695,0.88841,-0.76491,-0.09716
0.02158,0.1148,0.838698,0.9538,0.0,2.0328,-1.076,-0.395,12.78749,14.2527,0.60034,1.01699,0.43287,0.78415,1.15211,0.57672,0.08953,0.98365,0.88779,-0.24682
