omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.91169,13.93593,-3.48447,0.92583,0.56702,0.06413,0.21714,-0.34952,-0.21365,-0.04279,-0.34386,-0.43616
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.25089,14.68372,-1.05431,1.46306,0.99811,0.3245,0.51332,-0.09733,0.22022,-0.73806,0.64783,0.98295
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.81565,13.73782,0.32742,0.80782,0.9463,0.22876,1.21475,0.57204,-0.92594,-0.65775,0.93785,0.94432
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.93166,13.72255,-0.46579,0.7172,1.36736,0.36537,0.0362,0.84087,-0.72897,0.73209,0.30994,-0.36402
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.85961,13.79359,-2.9787,0.85818,1.10073,0.6247,1.17995,0.98928,0.66724,-0.73653,0.99198,-0.09834
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.46942,13.11212,-3.12141,1.3715,1.41833,0.08319,0.20272,0.14382,-0.23479,0.28646,0.25975,0.55263
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.69893,14.45848,-3.41308,1.36038,1.29721,0.48664,1.66602,-0.8483,-0.20711,-0.26429,0.22814,0.18379
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.58744,14.49009,0.38268,1.11659,0.21757,0.82352,0.56923,0.64451,0.55877,0.72885,-0.10592,-0.15048
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.62172,13.74996,0.84586,1.11543,0.97844,0.46753,1.81581,-0.37514,-0.11955,-0.53914,-0.33361,0.39133
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.50121,13.83609,-0.83581,0.87929,0.60321,0.86916,0.50007,-0.76192,0.08257,-0.28235,-0.09451,-0.07986
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.4959,13.13391,-1.76608,0.86671,1.32737,0.39041,0.71962,0.89865,0.22949,0.97866,-0.10349,0.29526
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.87134,13.3523,-3.39765,1.29286,0.70544,0.82541,1.99163,0.31459,0.42279,-0.85809,-0.82089,0.54034
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.30377,14.51893,-0.63152,1.45454,1.30851,0.15314,0.77547,0.72935,-0.96888,0.70249,0.1235,-0.77807
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.05428,13.39826,-1.24239,1.08329,0.87019,0.02712,1.62957,0.0495,0.44018,-0.95583,-0.09549,0.3632
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,13.05458,14.64488,-1.03949,0.83152,0.93555,0.68434,1.52413,0.35123,0.88193,-0.77691,0.83552,0.46772
0.02237,0.12,0.803908,0.9649,0.0,2.0328,-1.0,0.0,12.18773,14.43331,-1.01926,1.03794,1.2366,0.51325,1.66101,0.39727,-0.98394,-0.85929,-0.00281,0.36007
