omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.71742,13.22181,0.87507,0.51729,0.36029,0.93439,0.65054,-0.73067,0.40931,0.76564,-0.944,0.12558
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.93546,13.73994,-1.88751,0.9261,0.95742,0.88239,0.42266,-0.68456,-0.63265,0.62958,0.68282,0.76603
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.18577,13.74431,-0.59731,1.35178,0.80188,0.731,0.64513,0.76616,-0.34634,0.28301,0.93358,0.10572
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.84874,13.19619,-1.46004,0.5574,0.3941,0.6012,1.75195,-0.47783,0.95094,-0.07389,0.5437,0.97037
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.97481,14.73657,0.361,1.17438,0.03177,0.24805,0.19165,-0.7512,-0.42858,0.61992,-0.89914,0.65463
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.46746,13.34009,0.48507,1.29907,0.85894,0.05704,1.86839,-0.25822,-0.85148,0.38303,-0.248,0.12007
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.28067,14.23865,-2.89058,1.45626,0.6168,0.20043,0.74719,0.16813,0.47012,0.30714,-0.97182,-0.40332
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.97283,14.17486,-2.41605,1.38898,0.14067,0.97194,0.27429,0.08231,-0.27236,-0.86059,0.92839,-0.65389
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.27036,14.3798,-0.42787,1.32997,0.95537,0.2985,1.9267,0.84778,0.52041,0.93912,0.91062,-0.40926
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.85098,14.86327,0.66185,1.23269,0.21016,0.65963,0.83114,-0.28272,-0.74972,0.52051,-0.88419,0.46034
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.46948,13.12734,-0.43581,0.77986,0.45706,0.80569,1.28946,-0.07908,-0.54962,-0.87601,0.60443,-0.98307
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.50379,14.50547,-3.33169,1.28679,1.3008,0.96757,0.52309,-0.53008,0.0438,-0.73143,0.79179,0.054
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.24586,13.13608,-3.39008,1.42239,0.43543,0.31657,1.83133,-0.50172,-0.17688,-0.83566,-0.57958,0.9366
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.84818,13.71275,-3.48868,1.14047,0.23251,0.04706,0.68883,-0.42918,0.87478,0.62086,0.75574,0.70047
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.72203,13.71222,-2.01277,1.31381,0.41477,0.92203,1.93131,-0.35499,-0.02969,0.21581,-0.87582,-0.65232
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.09474,14.13691,-1.34677,1.35907,1.24522,0.83651,1.47237,-0.86262,-0.84711,-0.24473,0.60733,0.56009
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.87024,14.76094,0.44439,1.40923,0.20249,0.62214,1.03463,-0.77635,-0.62391,-0.05249,0.67931,0.06531
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.07499,13.45184,-1.21538,1.03625,0.70524,0.34006,1.82517,-0.36939,-0.02586,-0.02264,-0.73114,-0.80182
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.66523,14.53931,-1.41596,1.23531,0.51482,0.14041,1.19594,0.20726,0.81987,0.96899,0.506,-0.02256
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,13.96443,13.33077,-2.07854,0.91002,0.79486,0.90732,0.6854,0.04641,0.40083,-0.20746,-0.61858,0.98471
0.02237,0.12,0.808179,0.9649,0.0,2.0328,-0.9,-0.4,12.00027,14.96348,0.92374,0.56875,0.75434,0.73832,0.82842,0.59137,-0.08851,0.81791,0.83496,0.57056
