omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.3843,13.46956,-2.13919,1.44879,0.97591,0.4348,1.94688,0.13235,0.80158,0.24085,0.31286,-0.42899
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.95527,13.36449,-0.89513,1.0487,0.51844,0.33926,1.59283,-0.60456,0.55166,0.96086,0.20025,-0.6297
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.58657,14.45788,-1.66071,1.09236,1.154,0.78523,1.25717,0.78071,0.02521,-0.4981,-0.78792,0.41152
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.4451,13.73968,-2.09675,0.64072,0.03917,0.1514,0.06027,-0.53779,-0.29226,0.99442,0.97059,0.90621
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.73463,14.26206,0.15529,0.55315,0.55479,0.19409,0.2996,0.39311,0.67313,0.36411,-0.25607,0.44365
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.02441,14.31838,-0.10305,1.43627,1.10014,0.80652,1.49535,-0.00013,0.28765,-0.55896,-0.27652,-0.32962
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.05295,14.42993,-2.95982,0.94221,1.22805,0.5121,0.80155,-0.21209,-0.52754,0.51364,-0.21948,-0.7927
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.13701,13.12804,-0.55902,0.64318,1.04577,0.95778,0.65567,0.9832,-0.9798,-0.34082,0.42285,0.55417
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.2458,13.41516,0.00334,0.55091,1.28082,0.26662,0.5665,0.58506,-0.71185,-0.55306,0.78794,-0.38877
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.76626,14.20547,-1.95997,1.32393,0.54704,0.957,0.97542,0.42632,0.62479,0.03412,-0.53362,-0.14901
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.20434,13.58317,-0.88725,1.49238,0.09687,0.02584,1.15845,-0.5696,-0.23368,0.39015,0.44959,0.47007
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.53898,14.93445,-0.541,0.9317,0.28975,0.01544,1.87548,0.60366,0.75354,-0.56388,-0.88517,0.75784
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.15106,14.46554,-0.69623,1.21337,0.74814,0.58062,1.57606,-0.5166,-0.73011,0.76062,-0.93535,0.3055
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.53451,13.23851,-2.26251,1.35655,0.73815,0.7848,0.63364,0.51665,0.12472,-0.92577,-0.77611,-0.59823
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.70353,14.56194,-1.14985,0.68261,1.2222,0.84646,0.89516,-0.47985,0.07479,0.73743,0.13649,-0.32355
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.88193,13.25776,-0.59009,0.89034,1.42235,0.17028,1.19882,0.9993,0.18631,0.74169,0.16465,0.50268
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.32216,13.91077,-0.12464,1.17034,0.78117,0.36252,0.30962,-0.90432,-0.26284,0.28318,0.18339,-0.0095
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.16579,13.04053,-2.57383,0.60093,1.36354,0.06119,1.68642,-0.76326,0.39473,0.83705,-0.06012,0.43861
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.45863,13.45467,-1.32678,1.05101,0.09398,0.05088,1.59856,-0.96145,0.59643,-0.14312,-0.72525,-0.90001
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.50051,13.7053,-0.12865,1.18963,0.91574,0.12514,0.01734,-0.14984,0.89913,0.48032,0.56101,-0.7642
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.32797,13.76186,-3.16016,1.4459,0.61893,0.87517,0.91372,0.28187,0.23372,-0.84905,0.35412,0.226
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.67136,13.81964,0.80563,0.78276,1.36647,0.85415,1.00406,-0.891,-0.23258,0.01622,-0.36738,0.95713
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.7871,13.99735,0.13401,0.9192,0.2886,0.65074,0.65813,-0.35268,-0.89817,0.20748,0.44987,-0.21912
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.42179,13.07083,-3.40718,1.02759,0.39478,0.81623,1.52373,-0.37131,0.40299,0.13814,0.18018,0.95138
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.69497,14.61028,-0.59336,1.11293,0.5421,0.76848,0.52607,0.95539,0.8852,-0.53517,-0.21456,0.78578
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.34794,14.62906,-3.49088,0.81056,0.15789,0.5369,0.16632,0.29704,-0.95829,-0.30116,-0.90201,-0.42216
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,12.47935,14.15543,-1.03008,0.52871,0.10254,0.98875,0.79955,-0.59249,0.46097,0.6182,-0.60171,0.9372
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.60741,13.28138,-1.83464,1.15659,0.53077,0.47718,0.78827,-0.36017,0.29157,-0.13121,0.16014,-0.31039
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.42114,13.5419,-1.64185,0.51693,0.85666,0.8655,0.60384,-0.02299,0.64178,0.96749,-0.62365,-0.29335
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.55424,13.01096,-2.87777,0.6616,1.22138,0.34741,1.16994,-0.68285,0.14282,-0.9953,0.0534,-0.40595
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.9537,13.28904,-1.26254,1.25336,0.21384,0.14277,0.84862,-0.36035,-0.00861,0.43151,0.90042,0.16635
0.02238,0.1199,0.892483,0.9459,0.036,1.9043,-1.222,0.339,13.49313,14.24262,-1.14092,0.87687,0.73596,0.49729,0.54279,0.77041,-0.55742,-0.4782,-0.4923,-0.93224
