omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.82937,14.80063,-1.77456,1.14224,0.21735,0.89997,1.8378,0.49381,0.85007,-0.87761,-0.62059,0.36687
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.8348,14.27117,-3.23027,1.28699,1.19084,0.88196,1.32483,-0.1454,0.34108,-0.51774,-0.36671,-0.11732
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.29498,14.7296,-0.23462,1.39631,1.29439,0.8081,1.22819,-0.06562,0.75434,0.67259,-0.82374,-0.62455
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,13.62288,14.53735,-2.85673,1.08077,1.15326,0.81631,0.18679,0.71286,-0.44714,-0.48361,-0.48988,0.077
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,13.73412,13.70264,-1.74203,1.39691,0.03739,0.18338,0.63102,-0.85557,-0.97008,-0.67874,-0.33709,-0.89178
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.99618,13.33115,-1.8791,1.09578,0.5001,0.37344,0.80988,0.22288,0.85223,0.20845,0.65653,0.51005
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.09715,14.97498,-2.71385,1.14948,1.04444,0.39206,0.6091,0.91533,0.53686,-0.79347,-0.55371,-0.57727
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,13.54581,14.35745,0.88895,0.62573,1.33851,0.06587,0.28134,0.28252,0.99989,-0.66884,-0.17528,-0.76762
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.46154,13.47531,-2.2554,1.13649,0.97934,0.37525,0.44326,0.14313,-0.72811,-0.81657,-0.71356,0.6564
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.37587,13.8694,-0.9145,1.46132,1.46067,0.37784,0.87062,-0.97838,0.95389,-0.10124,0.45182,-0.44547
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.6503,14.11403,-0.58196,0.74287,0.23844,0.91211,1.65974,0.29864,0.89624,-0.9602,0.74608,-0.76513
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,12.73036,14.41872,-2.87545,1.21546,1.30919,0.56833,1.73696,-0.77519,-0.79401,0.08824,0.18223,-0.41116
0.02319,0.1076,0.716059,0.9387,-0.026,1.3411,-1.0,0.0,13.72539,13.34153,-0.62427,0.50943,0.47941,0.3961,0.6169,0.92961,0.37431,-0.75683,-0.77888,0.99254
