omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.03079,14.73302,-1.84347,1.27825,0.55351,0.2174,1.13596,-0.57775,-0.99108,-0.28583,-0.22345,-0.45854
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.6283,14.22462,0.24139,0.84778,0.80266,0.94971,1.94448,-0.72689,0.25189,0.43439,-0.39519,0.20914
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.06527,14.79705,-2.44515,1.14698,0.78083,0.01479,0.01499,-0.84614,-0.64828,0.73242,0.36577,0.57825
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.07527,13.1576,-3.26244,0.83444,1.25478,0.06379,0.27579,0.70673,0.54039,0.81529,-0.64684,0.46623
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.03138,14.73019,-1.07629,1.01638,0.05907,0.73177,0.5715,-0.68736,0.68007,-0.07495,-0.71863,-0.47002
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.11044,14.44655,-2.32017,0.75923,1.4661,0.26395,1.07025,-0.80133,0.77311,-0.38113,0.71087,0.37047
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.03941,13.8657,-1.44491,1.46376,1.3423,0.80802,0.56454,0.08173,0.98102,0.2276,-0.67845,0.04774
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.20868,14.23628,-1.72242,0.74571,0.61193,0.34786,0.29612,0.5798,-0.45051,-0.45351,-0.19338,-0.69012
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.34102,14.04286,0.58398,1.18999,0.57202,0.88824,1.55669,-0.43015,-0.84789,-0.5478,0.8368,-0.95386
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.82292,14.17082,0.86617,1.36297,0.49038,0.80149,0.45124,-0.26653,-0.3795,-0.66866,-0.91294,0.01531
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.18534,14.303,-1.10679,1.10811,0.38316,0.64267,0.433,0.91049,-0.60335,-0.78593,-0.96174,0.70025
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,13.34203,14.81318,-1.27077,0.90801,0.74547,0.50312,1.43601,0.24453,0.25738,0.02412,0.64058,-0.68328
0.02237,0.12,0.808166,0.9749,0.0,2.0328,-1.0,0.0,12.31229,13.51022,-2.15215,1.12641,0.22551,0.16058,1.7349,-0.63272,0.86715,0.29576,0.61903,-0.91511
