omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.75716,13.79651,-1.56758,1.46646,1.09768,0.08737,0.60937,-0.12763,0.69361,-0.16507,-0.21463,0.42475
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.75208,13.71993,-1.89141,0.98528,1.27933,0.65724,1.21136,-0.53945,-0.35301,-0.37096,-0.92439,0.76968
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.52124,14.85943,-2.85446,1.32037,1.20921,0.30514,1.2719,0.16161,0.06872,-0.20326,0.3436,-0.01238
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.53283,14.8002,-1.78537,0.595,0.77038,0.74652,0.37595,-0.84407,0.50576,0.62204,0.22858,0.52727
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.12004,14.65948,-1.91719,0.92392,0.09106,0.4209,0.66861,0.04091,-0.06089,0.62995,-0.99338,0.91691
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.24138,14.97236,0.349,1.42856,1.48588,0.61037,0.48281,0.06213,0.52459,-0.57807,0.53467,-0.34047
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.56618,13.94737,-0.06596,1.11561,0.12845,0.02741,0.38807,-0.20388,0.76584,-0.39809,0.99247,-0.76963
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.04256,14.12426,-2.44961,1.15882,0.78631,0.95882,0.42669,0.28268,-0.56086,0.51308,0.82536,-0.42019
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.19989,13.4103,-2.34298,0.61877,0.8239,0.76517,0.03587,0.49933,0.13684,0.60488,0.86897,-0.1135
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.87764,13.76517,-0.10825,0.97005,0.3277,0.43793,1.10601,-0.48383,-0.99619,-0.38499,-0.50228,-0.51186
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.5998,14.52612,-1.30938,1.00339,0.69803,0.51538,1.96649,-0.60038,0.28867,0.69748,0.45019,-0.42008
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.61935,14.31385,-2.82808,1.31209,0.96426,0.86325,0.62667,0.84951,-0.18798,0.76571,0.23625,-0.07872
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.39853,14.22555,-1.31997,1.10532,0.3674,0.83431,0.50228,-0.68967,0.53398,-0.97524,0.82446,-0.54151
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,13.324,13.57635,0.85409,1.12266,0.34556,0.17088,0.909,0.91296,0.96181,0.051,0.31718,0.47262
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.77803,13.73046,-0.88773,0.60426,1.20622,0.25393,1.38709,-0.5421,0.86272,0.73883,-0.84975,-0.05933
0.02192,0.1199,0.794389,0.9917,0.0,2.0328,-0.735,-0.172,12.96443,13.35501,0.43527,0.93129,0.15059,0.23421,0.86608,0.1364,0.06503,-0.68002,0.78444,0.92731
