omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.6351,14.23925,0.56225,1.08643,1.12464,0.62002,0.78373,0.33835,0.97234,0.10137,0.52114,-0.00523
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.88458,13.56619,-0.48768,0.93285,1.12106,0.68286,1.81196,0.06444,-0.44723,0.99813,-0.28202,0.29011
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.75014,13.62272,-3.39927,0.88765,0.22255,0.19743,1.81043,-0.65367,0.89928,0.2738,-0.07611,0.10592
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.61193,13.97892,-3.26737,1.44936,1.27105,0.92104,1.26222,-0.31201,0.25624,-0.70185,0.28475,0.40793
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.89144,13.44039,-0.70329,1.13866,0.69051,0.70323,0.72665,0.21925,-0.1639,0.36064,-0.23404,0.97346
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.20205,13.18397,0.20783,1.03511,0.63027,0.10238,0.39977,-0.06811,0.2759,-0.74069,0.2772,-0.29619
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.64951,14.36427,-1.9943,1.3886,1.43484,0.00256,0.90995,0.94137,-0.21019,-0.52,0.23347,-0.64827
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.75277,13.87425,-2.83078,1.26644,1.48916,0.77866,0.39286,0.4189,0.34714,0.75108,0.59073,0.25209
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.96151,14.02693,-2.91287,1.1815,0.48323,0.01994,0.28477,0.23161,-0.04273,0.4219,0.12007,0.9323
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.34216,14.08345,-2.14975,0.53625,0.94632,0.03624,0.3298,0.81223,0.48974,-0.17207,0.0967,0.02096
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.5422,13.803,0.16335,0.94439,1.18542,0.86823,0.14962,-0.66974,-0.57801,0.91356,0.06182,0.76015
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.01402,14.80192,-2.28277,1.07092,0.70787,0.65104,0.45023,0.15835,0.90072,-0.27407,0.39482,-0.95904
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.03461,13.7175,-0.13398,0.64407,0.57359,0.12793,1.18155,0.33843,0.70523,-0.42066,0.48634,-0.97807
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.95185,13.02676,0.44805,0.65242,1.27046,0.66224,1.20474,0.67655,0.44092,0.9311,0.43257,0.04743
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.88535,13.85427,-2.64394,1.34608,0.03111,0.82138,0.96217,-0.49281,0.35242,-0.31675,0.84431,0.95864
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.78346,13.38486,-2.69829,1.02579,0.64567,0.96405,1.58444,0.24265,0.32533,0.94345,0.28403,-0.21295
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.63902,14.83478,-2.58352,1.41679,0.31608,0.04775,0.17843,0.456,0.56066,0.99612,0.47352,0.06061
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.13103,13.79831,-1.81461,0.56564,0.43916,0.12084,0.5337,-0.09512,-0.26066,0.96016,-0.71274,0.99507
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.75868,13.0363,0.52961,0.5889,0.54761,0.27098,0.34919,0.0581,-0.75397,-0.11162,-0.06385,-0.52956
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.90768,14.11061,-2.85521,0.89951,1.20014,0.66678,0.86352,-0.97523,0.55969,-0.49532,-0.45956,0.91976
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.33254,13.29854,0.94607,0.75036,0.61226,0.60959,0.85884,0.21809,0.7864,-0.66736,0.30324,0.30069
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.13196,14.60346,-0.22606,1.2372,0.87214,0.41294,1.65086,-0.25913,0.44229,0.10274,0.12367,-0.66619
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.86633,13.93566,-2.54327,1.09572,0.3841,0.36143,1.82775,-0.83452,0.30735,-0.92683,-0.54336,-0.85862
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.66311,14.81921,-0.1843,1.1555,0.3579,0.96743,0.49538,0.16042,0.85559,0.69137,-0.46987,-0.31834
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,13.85921,14.7444,-2.05146,1.33308,1.37071,0.25626,0.57016,-0.23057,0.21318,-0.80088,-0.82657,-0.99678
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.96375,14.86087,-0.15776,1.17938,0.37332,0.78416,0.53771,-0.17531,-0.21545,0.90917,0.39196,-0.05264
0.02237,0.12,0.905163,0.9649,0.0,2.0328,-1.0,0.0,12.47017,13.70584,-1.89433,1.47253,0.40318,0.92243,1.53937,-0.31681,0.32089,-0.19935,-0.82942,0.62178
