omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.15991,14.52709,0.86249,0.99229,1.20501,0.17654,0.78539,0.42011,0.12298,-0.63415,-0.0872,-0.43379
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.31025,13.55295,-2.18758,0.85684,0.11143,0.97019,1.0185,0.17644,0.89402,-0.81841,0.82707,-0.17516
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.91456,13.24839,-1.31424,1.42697,0.43994,0.91787,1.59317,0.9426,0.20159,-0.18967,0.68805,-0.03324
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.35095,13.63771,-0.92253,1.39863,0.41111,0.35244,0.94564,-0.03946,0.76574,0.5054,0.16076,0.05616
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.54162,14.58115,-3.25552,1.0165,0.35078,0.17386,1.05835,-0.47131,-0.72329,-0.07886,0.93515,0.25688
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.19747,14.05451,-1.89065,1.12845,0.65783,0.68906,1.09423,-0.95512,0.13415,0.25998,-0.62563,0.70977
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.63908,13.78378,0.85952,0.73811,1.45325,0.09762,1.59421,-0.97653,0.30919,-0.90394,-0.98466,0.72068
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.09509,14.36557,-1.669,1.13771,0.60968,0.31768,1.92695,-0.08215,0.05065,0.99385,-0.53872,-0.81917
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.22345,13.93797,-0.89247,0.533,0.77726,0.212,1.23194,0.59735,0.74779,0.69976,-0.89474,0.29171
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.47898,14.60773,0.634,1.26167,0.03967,0.9908,0.74065,-0.30419,-0.38042,0.32556,0.75587,-0.92646
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.17902,14.88671,-2.19007,1.33166,1.09163,0.35155,0.45005,-0.47271,0.96955,-0.37746,-0.58543,0.0501
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.36183,14.42702,0.52437,0.59029,0.73455,0.87192,1.83904,-0.67559,0.87349,-0.08427,-0.6413,-0.77874
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.07384,14.18367,-0.53186,1.43386,0.77941,0.22789,1.30513,-0.97042,-0.91638,-0.55933,0.63409,-0.17333
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.99372,13.1926,0.73484,0.63185,0.35637,0.52648,1.31269,0.1151,0.43024,-0.34381,-0.66067,0.05711
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.85861,13.12206,-2.63823,1.44838,1.25345,0.25453,0.95952,-0.15648,0.40344,0.69516,-0.93703,-0.46588
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.99487,13.88066,-2.66802,0.56257,0.45112,0.23687,0.57247,-0.04404,0.31504,-0.30838,0.95644,0.97012
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.7007,14.01951,-0.98681,0.89234,0.55199,0.34266,0.13153,-0.2656,0.03516,0.21419,0.68073,0.75598
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.81455,13.27011,0.10195,1.23492,1.47974,0.45295,1.75187,0.89598,-0.83258,0.56881,-0.56354,-0.46169
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.79061,13.20305,-2.55806,0.95012,0.24584,0.56114,1.81612,0.11666,0.64608,0.7358,0.17683,0.50104
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.36332,13.25631,-0.49362,1.45325,1.32326,0.04331,1.66948,0.27127,-0.42981,-0.47572,0.78207,-0.21578
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.13523,14.58513,-0.42562,0.60424,1.23423,0.17398,1.73672,-0.0719,-0.45963,-0.38636,0.06101,0.23316
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.84934,13.44838,-2.79752,1.2377,0.48601,0.88017,1.21477,-0.40836,-0.59762,-0.42297,0.60236,0.12831
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.50762,13.43422,-0.34094,0.7463,0.80146,0.8751,1.59477,0.54952,0.27191,-0.99439,0.97787,-0.48891
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.17927,13.74339,0.39523,0.82947,0.11659,0.07743,0.19932,0.64908,0.71797,-0.57883,0.74642,-0.49127
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.51312,13.29127,0.68994,1.01501,0.8524,0.52352,0.43979,-0.69174,0.58381,-0.31493,0.43845,0.51569
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.89301,13.22884,-1.36238,1.21206,0.09415,0.52498,1.50502,-0.37838,-0.88701,-0.06425,0.30759,0.18808
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.07642,13.63068,-3.37268,1.02185,0.7051,0.99116,1.14272,0.79753,0.10703,-0.53973,-0.99281,0.5266
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.35703,14.1562,0.88846,0.64715,0.37457,0.15579,0.07242,-0.24955,0.61169,0.56401,-0.69913,-0.6404
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.62985,13.9539,0.72076,1.40395,0.0618,0.08759,1.77058,-0.90265,0.30435,0.54571,0.01301,-0.27724
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.41414,13.42878,0.88132,1.1168,1.11244,0.46324,1.64438,-0.82854,-0.43323,0.62471,0.60874,-0.07356
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.48568,13.2392,0.54693,1.44273,0.92647,0.6574,0.66107,0.63023,0.1597,0.67287,-0.51752,-0.73778
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,12.83424,14.49225,-2.60426,0.92477,0.41181,0.25648,0.52638,-0.03922,-0.05671,-0.97295,-0.78808,0.30565
0.02206,0.1261,0.718521,0.9673,0.0,2.0328,-0.726,-0.22,13.7737,14.70465,-0.88585,0.62297,0.70545,0.13833,1.06742,-0.96974,0.25314,0.99941,-0.73251,-0.18343
