omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.7083,14.93691,-1.28776,1.31409,1.05304,0.90949,1.31173,0.98776,-0.00467,-0.67074,-0.56545,0.8981
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.83175,13.65701,-1.7675,1.12813,1.29546,0.26413,1.08244,-0.05668,-0.47683,0.39538,0.67075,0.3347
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.8402,14.62449,0.70823,1.10707,1.17573,0.07377,1.75606,0.35623,0.46617,-0.81223,-0.0577,-0.32542
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,12.99149,14.08806,-1.41273,0.92584,0.17957,0.74477,1.75243,0.63972,0.38906,-0.77542,0.9706,-0.62872
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.66503,13.49572,-3.31421,0.93569,1.23522,0.80404,0.70037,0.14789,0.47908,0.74232,-0.52709,-0.74335
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,12.6342,14.74599,-3.21267,1.36247,1.47357,0.72928,1.04573,-0.36983,0.88988,0.53547,-0.56655,0.14619
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,12.98505,14.46773,-1.10046,1.23675,1.13392,0.57367,0.11151,0.78764,-0.15023,-0.10475,0.89599,0.39787
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,12.01781,14.18936,-1.15913,1.49998,0.91157,0.98037,0.54856,-0.11908,0.0366,0.50031,-0.85619,0.05488
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.77577,13.95407,-0.16804,1.05906,1.11992,0.69831,0.46794,0.53957,-0.78578,0.58369,0.51802,-0.44958
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.79885,14.80721,0.08336,0.82004,1.39348,0.29951,0.94206,0.76164,0.56703,-0.87228,-0.62939,-0.55382
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.8817,13.23678,-2.61928,0.78431,0.7934,0.31328,0.53012,-0.64963,-0.30272,-0.65784,-0.3793,0.85056
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,13.04745,13.80854,-0.52996,1.10503,0.46695,0.47366,0.98644,-0.12439,0.59714,-0.07059,0.84329,0.33801
0.02348,0.1272,0.852878,0.9762,-0.038,2.1543,-1.0,0.0,12.29346,13.86251,-3.15117,1.33705,0.1863,0.18233,1.56068,0.51634,-0.26552,-0.94723,0.28158,0.67573
