omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,13.73128,14.75633,-2.34511,1.17837,1.14395,0.4568,1.23838,-0.67601,-0.01197,0.58145,0.67379,-0.73324
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,13.89451,13.83903,-2.47864,0.80564,0.70777,0.28126,1.77774,0.25348,-0.61163,0.94638,-0.89179,-0.35895
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.82543,13.48199,-0.14377,1.29522,0.86885,0.28183,0.03198,0.53707,-0.45726,-0.06571,0.29263,-0.55549
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.1645,14.31202,-1.71583,1.49905,0.99211,0.15347,0.38715,-0.67488,0.87517,0.37726,0.8144,0.13716
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.71857,13.94831,-0.00504,1.25967,1.04928,0.68729,0.26698,0.88397,0.20906,-0.48008,0.16574,0.2551
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.78244,13.23571,0.26212,1.09432,0.75773,0.69354,1.2746,0.26727,0.66141,-0.9858,0.53489,-0.86251
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.16203,13.25874,-0.42217,0.94531,1.15325,0.0993,0.36505,-0.39791,-0.875,-0.41312,0.17979,0.45691
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.27853,13.97765,-1.21561,1.30627,0.78306,0.42159,1.27886,-0.74856,0.91429,-0.60505,-0.54096,-0.4358
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.82463,13.58757,-0.97895,1.0761,0.264,0.52079,1.18939,-0.73242,0.94228,-0.5635,-0.78891,0.56004
0.02237,0.12,0.792107,0.9649,0.0,2.0328,-1.0,0.0,12.99538,13.47114,-0.47935,1.1498,1.25818,0.18851,1.3555,-0.52075,0.54866,0.0096,0.99739,-0.67563
