omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.63657,14.17215,-3.33326,0.92663,0.83676,0.6329,1.4267,0.14916,-0.01698,0.10704,-0.50385,-0.5716
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.57742,13.08016,-1.02509,1.23005,0.46381,0.88013,1.53143,-0.56051,0.81962,-0.25954,-0.23874,0.62788
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.74053,13.91834,-2.25549,0.64687,1.02964,0.05292,1.94057,0.1943,0.15775,-0.14626,0.80557,0.18337
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.26488,14.98232,-2.95376,1.01735,0.32266,0.64799,0.38402,-0.50644,0.93922,-0.40133,0.90418,-0.71392
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.21629,13.28616,-0.57115,1.1872,1.28583,0.99372,0.70987,0.88915,-0.33804,-0.65214,0.16748,-0.57637
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.24265,13.9601,-2.55469,1.38821,1.39164,0.10135,0.50423,0.15144,0.85778,-0.58268,0.78521,-0.56082
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.37316,13.97239,-1.37346,0.6185,1.47276,0.64148,1.45693,0.18631,-0.02372,0.32398,0.2319,-0.06151
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.13374,14.42153,-1.61428,0.90698,0.46074,0.35973,1.08441,0.27846,0.97047,-0.2599,-0.76333,-0.92089
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.35925,13.67717,-1.3879,0.83891,0.27744,0.86942,1.99959,-0.66987,0.34984,-0.78812,0.21357,-0.53518
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.16338,14.8018,-2.39758,1.21714,1.44289,0.84672,1.37316,-0.70641,0.08732,0.03476,-0.16657,0.01704
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.41769,14.2772,-0.41472,1.15114,0.67734,0.17713,1.85275,-0.44204,-0.03714,-0.23359,0.909,-0.96358
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,13.75235,13.71863,-2.24586,1.09774,0.75589,0.55531,1.75449,-0.24289,0.41038,-0.95993,-0.00963,0.22741
0.02247,0.1214,0.872315,0.9356,0.0,2.0328,-1.167,0.616,12.64746,14.49186,-3.04288,1.30711,0.13311,0.72846,1.34788,0.89457,-0.12254,0.09904,0.57103,0.65612
