omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.70608,13.49569,-3.34789,1.4295,0.72363,0.05858,1.75771,-0.95398,0.48844,-0.62696,-0.65267,0.72197
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.68884,14.68817,0.02945,1.32552,1.27088,0.63265,0.20948,-0.18374,-0.95078,0.01206,-0.47151,0.72234
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.55886,14.94628,-0.80799,0.98592,0.27727,0.90289,0.59692,0.35609,-0.06263,-0.02016,-0.71259,0.64998
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.21129,14.75758,-0.33352,0.7406,0.12942,0.47762,0.63416,0.85609,0.64767,0.55694,0.35602,0.20776
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.87953,14.41242,-0.31667,0.75315,0.72994,0.69957,1.65481,0.16173,-0.85218,-0.86644,-0.3237,0.11368
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.78323,13.67923,-3.44235,1.4942,0.22306,0.39318,1.01683,-0.67797,-0.79438,-0.50898,0.18123,0.99854
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.81167,14.70316,-2.32392,0.65368,1.3513,0.53053,1.82224,0.28669,0.83116,-0.69786,0.76147,0.97207
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.12751,14.95245,0.05286,0.65188,0.25542,0.85018,0.48109,0.38796,-0.54369,-0.47718,-0.77809,0.50888
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.37518,14.63106,-1.0232,0.66897,1.27413,0.72581,1.40568,0.18211,-0.58985,0.01976,-0.13037,0.35327
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.2754,14.46613,0.28789,1.43318,1.30052,0.55048,0.3163,-0.30566,0.287,-0.10582,0.9922,-0.88643
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.05426,14.96164,-0.44262,1.14123,0.20995,0.77964,0.92314,0.23522,0.62835,-0.59026,0.56581,0.57608
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.66592,14.55497,-2.62438,1.15453,0.98907,0.92147,1.55116,-0.22638,-0.60295,-0.37185,0.537,-0.70987
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.7541,14.21532,-1.67823,0.58803,0.58395,0.53077,0.4131,-0.61885,0.20875,-0.00706,0.00737,0.35681
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.32761,14.13973,-2.57151,0.80599,1.04658,0.49591,0.70075,-0.23593,-0.56529,0.82694,-0.68215,0.30512
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.40364,13.44265,-2.70678,0.98843,0.93182,0.13328,1.9317,-0.56499,-0.15202,0.34856,-0.33894,0.0792
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.78491,13.6491,-0.67661,1.09971,1.1201,0.37453,0.92159,0.51417,0.9198,-0.36626,0.16931,0.05449
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.84826,14.49466,0.64468,1.13204,0.63678,0.89768,0.32742,-0.70312,0.22317,-0.63702,-0.65817,-0.42915
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.41289,14.50143,0.06933,1.34205,0.4177,0.38369,1.77415,-0.6543,-0.00714,0.2719,-0.50509,0.72698
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.98126,13.52333,-2.84086,1.07484,0.90016,0.49338,1.16187,0.3808,-0.41548,-0.84499,0.90427,-0.25605
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.45246,13.4841,-2.20378,0.95998,1.04341,0.54896,1.66418,-0.33796,0.5461,-0.56438,0.14298,0.06541
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.79706,13.27165,-1.71156,0.56302,0.56135,0.05539,0.0698,-0.38023,0.82975,0.94795,-0.68695,-0.53529
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.75641,14.56549,-2.70096,0.75293,0.15958,0.14892,0.91,0.58101,-0.84296,0.57686,0.09826,-0.24599
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.05569,13.21513,-2.57515,1.09123,1.27552,0.26176,0.51688,0.72527,-0.52305,0.04276,-0.08313,0.90163
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.0377,13.26009,-2.79193,0.98876,0.37505,0.09235,0.51086,-0.48362,0.30892,-0.1836,0.72908,-0.64249
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.66613,14.1581,-1.21195,1.10164,0.79746,0.7248,1.38507,0.79619,0.33687,0.35164,-0.9509,-0.5606
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.15582,14.12674,-0.81303,0.85343,0.88157,0.96985,0.73316,0.6863,-0.43742,0.32816,0.39781,0.40676
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.98948,13.89113,0.00985,1.2676,1.34905,0.73743,0.48416,0.14159,-0.66651,-0.00263,0.61032,0.81559
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.87741,14.66703,-2.66887,1.49387,0.92562,0.08304,1.81696,-0.94745,0.01721,0.30558,-0.59762,0.75043
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.87819,14.01945,-3.41853,1.45713,0.91143,0.30153,1.95202,0.99523,0.73498,0.48411,0.19238,0.36641
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.84415,14.29298,-2.63955,0.73246,1.27834,0.92264,0.38688,0.9418,0.1204,-0.73973,-0.44626,-0.56422
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.87074,14.73268,0.92306,1.09821,1.12802,0.45559,0.2371,-0.19458,0.92806,-0.05326,-0.55426,0.72881
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.49979,13.11779,-1.77955,1.13349,1.41352,0.70136,0.2259,-0.99154,0.85837,-0.35077,0.12189,0.6106
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.67205,13.87694,0.19692,1.36098,0.04344,0.89986,0.539,0.72473,-0.16176,-0.18113,-0.2861,-0.4302
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.08131,14.04143,0.51146,1.34421,0.85628,0.15172,0.44182,0.62039,-0.12307,0.98227,0.66185,-0.61536
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.67095,13.47733,-1.51256,0.8352,1.11226,0.41173,1.38304,-0.47719,-0.40642,0.17375,0.40326,0.09783
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.59074,13.16698,-1.67594,0.91979,0.25425,0.29739,1.09303,0.66052,0.4607,0.33965,0.85771,0.52746
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.88562,13.906,-0.74844,0.92556,1.21689,0.12129,0.20475,-0.91779,-0.06868,0.77298,-0.80067,0.97645
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.89711,14.36239,-0.99825,1.09301,0.67092,0.52171,0.37457,0.94952,-0.94658,0.30866,0.67208,-0.54701
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.32167,13.04206,-0.9487,0.76457,1.48762,0.06756,0.44188,-0.24656,0.98986,-0.73044,0.49443,0.81349
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.12803,14.32715,-1.28528,1.43837,0.09089,0.60861,0.02879,0.26218,-0.29967,0.43071,0.61881,-0.3796
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.5822,13.33709,-2.53855,1.25536,1.11629,0.70446,1.05844,-0.95756,-0.1849,0.7141,0.09572,0.57962
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.38492,13.95084,-0.31649,0.73688,0.67924,0.31598,0.00122,0.45623,-0.01569,0.77704,0.487,-0.95732
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.42432,14.9301,-0.88692,1.02803,1.13735,0.13686,1.20736,-0.16423,0.47159,-0.50717,-0.07901,0.24149
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.97346,14.11821,-3.04928,0.63848,0.82613,0.99287,1.36112,0.58868,-0.06032,-0.8603,0.79258,0.02069
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.44798,13.80162,-0.78699,1.07516,1.35118,0.18774,0.86862,-0.59263,-0.30213,0.80953,0.28154,-0.20229
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.21839,13.73795,-0.78212,0.97529,1.0928,0.83087,0.80245,0.95641,0.95187,-0.16083,-0.75999,-0.71897
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.44947,13.67437,-0.14433,1.46377,0.74196,0.62492,0.16765,0.79773,-0.64515,0.78445,-0.84541,-0.67873
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.65882,14.65694,-1.98255,1.34164,0.92722,0.90845,0.84818,0.01129,-0.17065,-0.66067,-0.8047,0.07606
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.43647,13.70268,-2.82835,1.12347,0.90909,0.34304,0.01,-0.24974,-0.09104,0.959,-0.85529,-0.82844
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.22029,13.55686,0.51329,1.03019,0.25501,0.24185,0.34103,0.39657,-0.64066,-0.1318,0.69025,0.97524
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.07278,14.21635,-3.15447,1.08348,1.38686,0.98983,1.49818,0.54425,-0.12826,-0.85511,-0.38401,0.89164
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.75723,14.15019,-1.90406,0.68282,0.75313,0.56765,1.2257,-0.54429,0.79677,0.71939,-0.46445,-0.10339
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.14022,13.96343,0.71346,0.67812,1.12898,0.67059,1.18721,-0.21832,0.0588,0.64531,-0.52205,-0.80818
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.79217,13.73735,0.40849,0.62769,0.99709,0.5548,1.80926,0.87132,-0.01748,0.55897,0.47834,-0.42893
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.30727,14.4621,-1.03613,0.95313,0.24544,0.56245,1.18899,-0.53892,0.02204,-0.59171,0.69076,0.34122
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,13.67102,14.64496,-0.33674,0.5732,0.34461,0.09268,0.83311,-0.45286,-0.57689,-0.20112,0.04447,0.78066
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.00222,14.17635,-0.84565,1.27782,0.00822,0.07976,1.68677,0.34275,0.72656,-0.72383,0.12958,-0.63152
0.02237,0.1086,0.807866,0.9649,0.0,2.0328,-1.0,0.0,12.11288,13.26316,-1.39532,0.65616,0.3702,0.00822,0.34091,-0.99906,0.21727,0.56618,-0.07643,-0.68237
