omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.31036,13.48901,-1.35583,1.01908,0.13751,0.66703,1.82566,-0.09716,0.78918,0.58845,0.33006,-0.81213
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,13.65199,14.01692,-2.62297,0.9612,1.03851,0.90711,0.68129,0.62234,-0.48011,0.6844,-0.94806,0.43613
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.1296,13.44328,-3.47219,0.73148,0.77235,0.62225,0.99293,0.68958,-0.80408,0.58882,0.16053,0.53848
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,13.2268,13.94775,-1.18948,0.68078,1.45343,0.31767,0.96202,0.67007,-0.92583,0.18338,-0.77852,0.10605
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.71148,13.60141,-0.92985,1.00697,0.35305,0.02759,1.6177,-0.35769,-0.02617,-0.40313,0.41425,-0.07828
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.22642,14.04814,-0.58406,1.39749,0.22181,0.31602,1.11311,-0.11837,-0.71108,-0.09124,-0.13181,0.23811
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.11174,13.02491,-3.16955,1.34305,1.45035,0.883,1.37225,-0.74552,0.24189,-0.99154,-0.81706,-0.22859
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.09916,14.89631,-3.06654,1.09501,1.37128,0.71402,0.4637,-0.94306,0.10546,-0.34808,0.47565,-0.43919
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,13.23834,14.74738,-1.65101,1.28672,0.01843,0.64709,1.87853,-0.26463,0.7695,-0.34723,-0.36959,0.18986
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,12.50144,14.53652,-1.002,1.12775,1.05701,0.64872,1.76915,0.80592,-0.41025,-0.01779,-0.24546,-0.7213
0.02239,0.1344,0.806026,1.0002,0.007,2.8643,-0.757,-0.443,13.58182,14.38003,-1.21475,1.25609,0.70653,0.3458,0.02069,0.52602,0.16421,0.86518,0.07566,-0.48846
