omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.73075,14.59431,-3.43879,1.23792,0.81599,0.88272,1.63565,0.73916,0.27286,0.11837,0.28559,-0.03887
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.73508,13.97246,0.23716,0.98263,1.31399,0.07943,1.27314,-0.41958,0.68711,0.49387,0.39133,0.24961
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.44075,14.37265,-1.95918,0.89449,0.7665,0.74709,1.16614,-0.72812,-0.34975,-0.10254,0.29696,0.85698
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.77511,13.99015,-1.72572,0.85833,0.35218,0.24693,1.77077,0.09433,0.11847,0.69067,-0.16985,0.55979
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.70879,14.41668,-1.50252,1.48307,1.2482,0.62454,0.52634,-0.75886,0.41327,-0.21566,0.95954,0.35956
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.16035,13.0345,-1.86138,0.98032,1.20115,0.53374,0.98876,-0.70222,-0.3403,0.29484,-0.82793,-0.85746
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.92009,13.44891,0.54536,0.59245,0.66529,0.27102,0.05055,-0.22687,0.52978,-0.68514,0.39526,0.65971
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.8304,13.3161,-2.63649,0.75319,0.00879,0.26591,1.64556,0.98056,-0.09623,-0.17273,0.58881,0.15744
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.79416,14.62202,-1.66083,1.14147,0.07308,0.16624,0.37839,-0.72235,-0.2907,-0.87594,0.78344,-0.81377
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.67465,14.26527,-3.08741,1.34923,0.87064,0.35352,1.14182,0.56347,0.42304,0.25989,0.72746,-0.75342
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.13834,13.58362,-0.73748,0.72746,1.47038,0.73202,0.99197,-0.05619,0.20007,-0.7388,-0.35165,-0.32394
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.02154,14.75689,-2.10476,0.91884,0.13579,0.35405,0.55471,-0.33431,-0.24975,-0.75304,-0.27574,0.83005
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.34138,13.82071,-0.51882,0.96996,1.31758,0.71419,1.51024,-0.74368,0.49596,-0.05314,-0.70056,-0.48427
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.98715,14.2429,-2.96489,1.27786,1.05209,0.63786,1.61644,-0.82507,-0.69751,-0.44324,-0.2246,0.14382
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.26981,14.18759,0.24488,1.19006,0.81008,0.63793,1.26094,0.88492,-0.77124,0.9588,-0.0884,0.82226
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.11561,14.81727,-0.81914,0.54279,0.89635,0.94601,1.02135,0.17217,-0.35334,-0.23807,-0.26467,-0.7152
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.4061,14.77245,-2.59891,0.83126,0.2426,0.14241,1.0152,0.1998,-0.5693,-0.58856,0.57788,-0.00317
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.94505,13.90771,0.50274,0.8466,0.92111,0.45797,1.95232,0.81074,0.96298,0.4772,0.60306,-0.51722
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.27256,13.72688,-0.05259,1.46455,0.35957,0.61124,1.57328,0.16047,-0.55849,-0.00345,-0.79115,0.48305
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.55281,13.28986,0.6021,0.54734,0.89148,0.08267,1.92577,0.02594,-0.91669,0.06886,-0.71913,0.3597
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.01913,13.85831,-1.1397,0.97029,0.07305,0.9956,1.42943,-0.58511,0.20377,-0.36287,0.48281,0.78864
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.53749,14.78914,-2.43745,1.09623,0.08508,0.57854,0.62452,0.74783,-0.5321,0.1596,-0.91913,0.76307
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.85335,13.36929,-3.40828,1.15757,0.44461,0.18948,1.03392,0.70115,0.40794,0.19562,0.68739,0.50091
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.59687,14.73054,0.44453,0.80133,1.30299,0.86522,0.80399,-0.50983,-0.3567,-0.65846,-0.74613,0.83701
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.31221,14.20656,-1.89809,1.31255,0.53434,0.73224,0.05964,-0.97842,0.36833,-0.71069,0.25619,-0.78268
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.32532,13.14109,0.78681,0.76724,0.74923,0.23186,1.18168,0.92345,-0.74519,0.60551,0.73233,-0.27047
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.99662,13.93775,-3.3989,1.26864,1.11222,0.14892,0.02941,-0.17997,0.10974,-0.64538,-0.7271,-0.96365
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,13.28436,14.16688,0.92457,0.79767,1.3968,0.99027,0.23357,-0.34991,-0.48617,-0.50143,0.33899,0.29854
0.02237,0.12,0.866133,0.9649,0.0,2.0328,-1.0,0.0,12.51821,13.68684,-2.74504,0.91265,0.43383,0.52957,1.25173,-0.13578,0.83108,0.39221,-0.81087,-0.75807
