omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.55625,14.16159,0.42394,0.50513,0.37775,0.58954,0.80037,0.17658,-0.90624,0.30969,-0.63127,0.92056
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.99921,13.52387,-2.83507,0.91918,0.41745,0.98137,0.68893,0.22491,-0.43815,0.65654,-0.78242,0.82826
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.89433,13.31889,-3.44063,1.2792,1.41214,0.67352,0.15051,0.23836,0.91686,0.84754,0.74958,0.92543
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.76565,13.60047,-2.31431,0.99192,1.07985,0.70313,1.07993,-0.53654,0.20087,-0.30608,-0.53935,-0.24064
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.38862,13.34802,0.15003,0.66487,0.59243,0.93219,1.53411,0.86405,0.99669,-0.77088,0.12977,0.96746
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.42856,13.04772,-1.2163,0.89451,1.26429,0.59382,1.01267,0.80655,-0.04126,0.20319,0.60033,-0.94874
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.20095,14.39437,-2.8423,0.88508,0.11738,0.23919,0.58738,-0.86225,0.75896,0.06386,0.58238,-0.59131
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.98665,14.2408,-3.2339,0.58783,0.86115,0.62333,1.95624,-0.09338,-0.92772,0.47848,0.18088,0.42792
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.17578,14.27115,0.61305,0.93621,0.96566,0.4278,2.0,-0.93527,-0.01955,-0.91871,-0.63649,-0.35578
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.2008,13.6837,0.53833,0.64838,0.1289,0.41597,1.49909,-0.4001,0.00309,-0.37754,-0.54422,-0.30678
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.14571,13.35326,-1.76369,1.21706,0.19409,0.86033,1.37932,0.23289,0.04451,0.97422,-0.981,-0.26104
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.53033,14.57358,-0.02083,1.18942,0.07762,0.19945,0.1421,-0.43831,0.16949,-0.96974,-0.86426,0.99768
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.34846,14.49181,-1.38798,1.36555,0.56208,0.74835,0.99542,0.98247,-0.95925,-0.78574,-0.02504,0.92556
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.88379,13.3368,-0.33106,0.79128,0.30585,0.16938,0.85316,0.19615,-0.46387,0.22643,-0.44838,-0.95176
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.63897,14.73674,0.36293,0.82666,0.42145,0.57112,1.84376,0.48363,0.50427,-0.33649,-0.19451,0.4347
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.11548,13.83677,-2.95861,1.01619,0.14032,0.19122,0.17627,-0.73356,0.83179,-0.16354,0.29644,0.19085
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,13.55025,14.30359,0.18396,1.45566,1.08732,0.27698,1.98279,-0.4314,0.96516,0.95538,0.24578,0.11849
0.02237,0.12,0.82412,0.9649,0.0,2.0328,-1.0,0.0,12.80219,14.99232,0.08073,1.44668,1.33758,0.7354,0.08641,0.61151,0.28816,-0.13987,0.23032,0.82138
