omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.61836,14.3323,-1.12767,0.64656,1.27294,0.70913,1.24749,0.37475,0.92794,0.34603,0.51541,-0.62827
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.57259,14.19746,-1.62635,0.85854,1.16819,0.75971,1.41138,-0.9089,-0.13537,0.9037,-0.48411,0.91631
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.99292,13.34134,-1.48591,1.3985,0.19476,0.49639,1.63354,0.09724,0.6467,-0.11924,0.90837,0.84663
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.31717,14.45366,-2.30679,0.70181,0.16804,0.406,1.63185,0.7435,0.31105,0.00835,0.13665,-0.50879
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.2815,14.12262,0.23613,0.71542,0.71183,0.99968,0.31344,0.27915,0.71318,0.72678,0.14156,0.61904
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.06605,13.79563,-0.62227,0.86878,0.83657,0.49653,1.31712,-0.25302,-0.4036,0.03467,-0.05032,0.66788
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.92073,13.48884,-1.33783,1.21689,0.31465,0.46921,1.3456,-0.21604,0.76137,-0.10462,-0.86345,0.65153
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.8259,14.39183,-2.17695,0.885,0.51529,0.91276,0.51985,-0.94764,0.82094,-0.1152,-0.64314,0.26812
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.50422,13.91862,-0.67933,1.33956,0.44372,0.90285,0.80702,-0.07095,0.27695,-0.16924,0.97833,-0.67945
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.28263,13.4337,0.54441,0.95535,1.29529,0.40386,1.4012,-0.49124,0.88953,0.24395,-0.21598,0.28777
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.68915,13.78761,0.85772,0.56036,0.07099,0.27526,0.05593,-0.2562,0.94231,-0.53465,0.17745,-0.1202
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.60097,14.15404,-1.37311,0.91474,1.45463,0.36683,0.14955,-0.40835,-0.60513,-0.76785,0.01243,-0.85945
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.60018,13.51729,0.05539,1.43263,0.8683,0.75099,1.75009,0.17765,0.16422,0.72975,0.69401,0.6626
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.86027,13.63292,-0.67326,0.88626,1.37258,0.16409,0.16747,0.43819,0.97243,-0.84588,-0.32907,0.58109
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.62081,13.34094,-2.27006,0.50204,0.22835,0.09424,0.70071,0.16799,0.58216,-0.42829,-0.67542,-0.49446
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.29217,13.06721,0.80589,0.69532,0.84787,0.34736,1.77615,0.4564,-0.71752,-0.49388,0.89949,0.08454
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.81785,13.3899,-1.32817,0.86552,0.91524,0.96288,0.21031,0.1126,0.64148,-0.60142,-0.05344,-0.83565
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.32945,13.57552,-0.92472,0.6965,0.52059,0.71869,0.12931,0.87735,-0.84523,-0.75018,-0.40302,-0.79795
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.53733,14.10541,-1.0419,0.56094,0.76866,0.62234,1.0655,-0.10523,0.52735,-0.25225,-0.93088,0.13949
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.90971,14.7098,-2.91187,1.05015,0.50946,0.97701,0.96909,0.86964,-0.63362,0.09183,0.89584,-0.26085
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.77694,14.6794,-0.96188,1.48056,1.02589,0.45564,0.10797,-0.39915,0.0726,-0.88671,0.23474,0.8935
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.29916,13.45746,-2.0937,1.36458,0.1126,0.4661,0.78655,-0.49463,0.62529,-0.46079,0.49833,-0.3498
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.45613,14.0171,-2.91399,1.39589,0.43092,0.22999,1.37275,0.4009,0.55992,0.99552,0.24226,-0.67118
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.27334,13.15525,-0.10154,0.55173,0.30098,0.36772,1.96788,0.83959,-0.05524,0.82782,0.92963,-0.3836
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.08667,14.71029,-2.67441,0.68944,1.09449,0.50019,0.4173,0.74482,-0.03283,-0.48832,0.72439,-0.44196
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.11371,14.16423,-0.74684,1.23465,0.06795,0.06551,1.4417,-0.21369,0.67737,-0.84067,-0.72611,0.75636
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.37656,13.22513,-0.79359,1.03432,1.1024,0.79679,0.54796,-0.35886,0.39283,0.39455,-0.62106,0.83488
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.76055,14.43838,-1.72528,1.00724,0.44291,0.44389,0.42241,0.38975,0.25795,0.12789,-0.0767,0.16585
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.91202,14.82588,-1.98174,0.8582,1.3704,0.20649,1.14779,0.62121,-0.09137,-0.81685,-0.71488,0.90043
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.95551,13.25169,0.94879,0.767,1.07826,0.89215,1.09582,-0.9228,-0.12263,0.57313,0.57204,0.21575
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.21909,13.53475,-3.22066,0.66947,1.41862,0.86022,1.06498,0.75115,-0.43943,0.58856,0.94509,0.77241
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.03124,13.20397,0.26399,1.38408,0.04346,0.6722,1.61946,-0.63321,-0.7398,-0.33888,-0.58753,-0.4393
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.77646,13.18357,-2.585,1.22268,0.33623,0.64888,1.27632,0.03732,0.07061,0.76877,-0.22575,-0.38516
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.12666,14.86779,-1.35824,0.50606,0.29435,0.96269,1.82353,0.3806,0.44055,-0.48964,0.18564,0.97575
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.76154,14.38249,-0.24739,0.58814,0.90928,0.76565,1.81993,0.81604,-0.69421,0.00334,0.26387,0.7387
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.45716,14.84347,-0.11313,1.41252,0.03165,0.84495,0.23775,0.12812,-0.15005,0.57406,-0.93628,-0.34197
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.40973,13.84428,-2.15021,0.74143,0.95655,0.31015,0.1872,0.25587,-0.05229,-0.51299,-0.89807,-0.47733
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.3513,14.59044,-0.1585,1.37643,0.70352,0.39352,1.05331,-0.46994,0.26499,0.31675,-0.74848,-0.50484
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.22846,13.03585,-0.1791,1.45742,0.31631,0.32652,1.38128,0.7771,0.06898,0.81277,-0.30997,-0.33826
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.23918,14.24222,0.13756,0.6202,1.44683,0.36212,0.34199,0.10696,-0.41685,-0.6293,-0.89873,-0.97309
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.91435,14.00681,-1.50569,0.67358,1.21741,0.00348,1.5789,0.78921,0.8789,0.60717,-0.55161,0.20491
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.05063,14.68548,0.86878,1.12914,1.12374,0.38149,0.0807,-0.68393,0.39014,-0.53349,0.96039,-0.9143
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.53632,14.50763,-2.86467,0.8122,0.92965,0.67587,1.62037,-0.75672,0.26875,0.01293,0.00812,0.9041
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.99948,14.9538,-1.05931,0.54336,1.30823,0.74899,0.36221,0.47063,-0.05841,0.45254,0.30185,0.50775
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.57913,13.24032,-2.97859,1.37288,0.14929,0.01131,0.52342,-0.42363,-0.39391,-0.72801,-0.04639,0.87285
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.8999,13.71896,-2.7305,0.55399,0.39154,0.10552,0.05724,0.95322,0.74165,0.49158,0.75726,-0.39334
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.30212,13.05204,-2.95039,0.86292,0.02609,0.40782,0.70115,0.48368,-0.971,-0.53157,-0.91727,0.62921
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.1283,14.54355,-3.03175,1.09244,0.08045,0.26143,0.3982,0.71468,0.99995,-0.07967,-0.74155,-0.88412
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.87332,14.08523,-1.29642,0.60147,1.49323,0.63622,1.13648,-0.51672,-0.59652,-0.88665,-0.44741,0.26129
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.88873,14.31568,0.51948,1.17073,0.20546,0.53252,1.56217,-0.39433,0.68898,0.51417,0.23811,-0.11697
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.60843,14.64841,-2.52881,1.49303,1.25657,0.05336,1.86938,0.43141,0.55206,-0.56455,-0.27773,-0.22048
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.00435,13.44323,-0.02387,1.27748,1.356,0.67253,1.2735,0.79909,-0.62075,0.38897,0.56351,0.18987
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.3371,13.49732,-3.41222,1.08251,0.54126,0.77586,0.3053,-0.09039,-0.23096,-0.98734,-0.03671,0.60746
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.01469,14.73411,-1.75573,1.48903,0.81346,0.97104,1.73168,0.35893,-0.31949,0.60378,0.6122,-0.75181
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.81004,13.49521,-0.70677,0.64055,0.78688,0.03643,0.71807,-0.21201,0.6867,0.15791,0.38593,-0.92435
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.06772,14.6683,-0.22431,1.04922,0.61252,0.95886,1.03009,-0.80841,0.39246,-0.1678,0.38578,0.71072
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.67484,14.12977,0.23263,0.89977,0.61612,0.80919,0.04923,-0.70997,0.9592,0.79258,0.78371,0.66009
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.98884,14.01016,-0.23123,1.35433,0.08648,0.51998,0.3548,0.32308,0.16695,-0.95223,-0.4502,0.89412
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.53633,14.44175,-1.80842,1.05715,1.01217,0.67334,1.18483,-0.31985,0.30897,-0.7113,0.28901,0.74261
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.06219,13.15233,-2.47971,0.72051,0.33303,0.11931,1.83268,0.07578,-0.50468,-0.68885,-0.97914,0.35603
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.30498,14.89843,-2.08934,1.34338,0.38337,0.78192,1.94363,0.4623,0.25865,-0.51157,0.58245,-0.20544
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.61786,14.20964,-1.86686,0.742,0.98988,0.90478,0.18296,-0.0688,0.12728,-0.53652,0.78464,-0.46678
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.50349,13.4854,-1.84917,1.34317,1.32951,0.94698,1.03584,-0.15031,-0.84844,-0.69346,-0.41183,0.25829
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.02361,13.19711,0.50786,1.0591,0.6505,0.58136,1.57657,-0.48817,0.37625,-0.29947,0.51946,0.4879
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.90114,13.22998,0.92013,0.52317,1.25772,0.79237,1.13667,-0.89411,-0.38054,-0.89554,0.42798,0.94738
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.72994,13.46728,-1.08803,0.79037,0.49327,0.09992,1.96739,-0.2082,-0.68922,-0.27717,-0.78583,0.36532
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.39194,13.06898,-1.48378,1.37685,1.25596,0.92616,1.60603,0.89795,-0.45193,0.60565,-0.93927,0.4432
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.1631,14.96609,-3.08195,1.34273,0.82028,0.57837,1.41486,0.1349,-0.36613,-0.70979,-0.33059,-0.71724
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.55327,13.50854,-3.3132,1.22867,0.63774,0.68105,0.80291,-0.32078,0.97123,0.63669,0.27062,-0.40742
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.31734,14.88413,0.60551,0.98942,0.54569,0.47852,1.19603,-0.42328,0.80024,-0.23867,0.7812,-0.69199
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.18708,13.03054,-2.54887,1.20094,0.15327,0.58483,0.94868,0.14732,0.23314,0.7769,0.60839,-0.09308
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.22906,14.44302,-2.23711,0.90586,1.44512,0.24773,0.642,0.2628,0.43347,0.45029,-0.50331,-0.25913
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.54485,13.97243,-1.70279,1.36891,1.34782,0.06978,1.72577,-0.14685,-0.856,0.07226,0.1435,-0.34305
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.67622,13.28431,-2.26177,1.37948,1.4201,0.79979,0.00116,0.34273,0.70499,0.86423,0.40882,-0.45454
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.57904,14.1643,0.09359,0.52915,0.19186,0.43564,1.78989,-0.50871,0.43232,0.15443,0.41193,0.50396
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.32384,14.5858,-2.39763,0.78393,1.39695,0.91497,1.55155,0.62847,0.65153,-0.34709,0.72348,0.62919
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.44462,14.30751,-0.61637,1.03662,1.39904,0.20067,1.75316,-0.36094,0.59501,-0.55327,-0.80578,-0.24818
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.99556,14.18248,-0.24634,1.24571,0.96456,0.36626,1.47091,0.7634,0.96013,-0.72492,0.89758,0.50851
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.43356,14.79255,-2.25501,0.86116,0.29185,0.02522,0.12642,0.7881,0.71024,-0.35269,-0.7193,0.58303
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.81199,14.43783,-2.44172,1.10382,1.48843,0.6637,1.40247,-0.47304,0.70682,0.90278,0.06409,-0.30993
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.27076,13.79595,-2.48227,0.76934,0.57394,0.66522,1.7536,-0.3711,0.27584,0.08433,0.68377,-0.32803
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.97709,13.47614,-3.21221,0.5817,0.66087,0.18369,1.35261,0.95556,0.62234,-0.92188,0.71426,-0.88639
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.02208,13.87345,-3.3503,1.09568,0.13959,0.24745,1.79619,0.84653,0.0142,0.11479,0.05327,0.37619
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.56026,13.35561,-2.33404,0.648,0.44562,0.30752,0.98315,-0.36767,-0.90766,0.74562,0.6551,0.57762
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.05763,13.18111,-2.68682,1.24194,0.06517,0.81433,1.7008,-0.31258,-0.84164,-0.71316,-0.2284,-0.5527
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.40581,13.09734,-0.23619,1.25035,0.50436,0.38944,0.39887,-0.69717,0.88086,-0.2516,-0.36775,-0.8778
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,12.21026,14.71139,-2.09203,1.35623,0.14955,0.53466,0.93443,-0.55994,-0.78566,0.51397,-0.43864,-0.68942
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.93357,14.26966,-2.4268,0.96729,0.27304,0.74337,1.03953,0.29119,0.33572,-0.62446,-0.07959,-0.68453
0.02237,0.121,0.808205,0.9649,0.0,2.0328,-1.0,0.0,13.43117,14.70729,-0.02212,0.55004,0.94309,0.99313,0.22083,0.37183,-0.53218,0.85929,-0.00852,0.3951
