omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.41841,14.84596,-2.52426,1.33046,0.83596,0.05758,1.30402,0.70496,-0.66412,-0.81161,0.73226,-0.13095
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.48879,14.77944,-1.44623,0.92298,0.42211,0.86977,0.66819,-0.49618,0.8322,0.75578,0.60694,0.15483
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.97156,13.05413,0.322,1.27412,1.08911,0.46173,1.09882,-0.6592,0.33754,-0.58224,0.1943,-0.47018
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.38213,14.11316,-1.77272,0.92562,1.1465,0.52828,1.54958,-0.87291,0.6078,0.0644,0.81678,0.26986
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.00588,13.35568,-0.17318,0.9786,0.71175,0.97836,1.85227,-0.86642,0.63392,-0.66909,-0.37905,-0.45671
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.54149,14.08439,-3.43587,0.75747,0.31967,0.2384,1.09276,0.24934,0.19224,-0.30568,0.35214,0.02543
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.54286,13.94721,-2.60764,1.31989,0.95619,0.59275,1.61006,-0.78343,0.13955,-0.53987,0.51687,-0.84086
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.14622,14.10042,-1.72917,0.60391,0.65384,0.27212,1.36871,-0.44697,-0.87479,0.15418,-0.66414,0.31628
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.21307,13.0989,-3.49612,1.29876,1.11238,0.79528,1.60594,0.13567,-0.69294,-0.51933,-0.6946,0.89699
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.37485,14.50846,-0.85872,1.02205,0.18196,0.92697,0.10865,-0.28347,0.43171,0.12083,0.28305,0.31652
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.4528,13.45785,-0.83409,0.75515,0.74828,0.46019,0.68006,0.17594,0.64158,0.28515,0.20757,0.64328
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.98464,13.49306,-0.96541,0.92787,0.42091,0.20344,1.43422,0.12931,0.80223,0.98957,0.91195,0.98823
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.03618,13.28433,-2.46394,0.95693,0.85182,0.15993,1.84982,0.61585,0.83912,-0.53783,-0.07436,-0.13873
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.8924,14.87138,-0.57716,1.42426,1.21229,0.84917,1.128,0.67145,0.27313,0.72942,0.00104,0.60605
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.01863,13.69718,-2.61984,0.89692,0.75888,0.51154,1.19985,0.45296,-0.15326,0.45578,0.61732,0.93695
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.20359,13.10269,-1.00131,1.31767,0.18047,0.2316,0.50278,-0.25689,0.44762,-0.82053,0.5202,0.08015
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.94773,13.35744,-2.83582,0.81805,0.20732,0.05245,1.15417,-0.99455,-0.13253,0.65388,0.45519,-0.26038
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.60582,14.2888,-0.69058,1.05963,0.23695,0.65635,1.79185,-0.98191,-0.35785,-0.02338,-0.5315,0.87958
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.79631,14.94637,-1.33102,1.41354,1.20571,0.48059,0.4158,-0.20158,0.23275,-0.55429,0.58852,0.35904
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.6007,14.78633,-0.05008,1.15985,0.85273,0.81791,0.78999,0.76379,0.93947,0.63739,-0.12422,0.5582
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.14373,14.27295,0.45859,1.46785,0.06383,0.90003,1.61069,-0.62345,-0.34917,-0.1042,0.68616,0.79108
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.54216,13.95656,-1.28711,0.97775,0.21192,0.30294,1.11079,0.12969,0.44768,-0.228,0.04362,-0.01137
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.00292,13.42009,-1.04641,0.98643,1.46989,0.71888,0.71756,-0.76015,-0.4612,-0.21711,0.0113,0.3987
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.86827,13.47055,-3.12727,1.00142,0.98972,0.18268,1.50667,-0.01817,0.94873,0.71275,0.07661,-0.62426
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.33838,13.85745,-3.27336,0.76947,0.57037,0.89209,0.84505,-0.61391,-0.03576,0.54637,0.5609,0.84469
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.62787,14.07891,0.5002,0.53265,0.18681,0.29953,0.35927,-0.66109,0.90741,-0.91434,0.67494,-0.59465
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.25233,14.91577,0.86065,1.33223,0.04678,0.60693,0.68595,-0.88511,-0.64747,0.72195,0.74323,0.69906
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.05045,13.38178,-2.54749,0.75846,1.45686,0.74487,0.44372,0.19289,-0.01181,-0.40356,0.71053,0.03591
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,13.86111,14.29137,-1.25652,0.65801,0.32586,0.94225,1.14894,0.61286,-0.15018,0.31992,0.73251,-0.5684
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.61214,13.09418,-0.79078,1.11112,0.61273,0.17062,0.52017,0.08496,0.75588,0.85727,0.4981,0.96064
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.6082,14.39116,-0.1746,0.59739,1.28895,0.16074,1.95228,0.30161,-0.24768,0.01301,0.44618,-0.5757
0.02237,0.124,0.808245,0.9749,0.0,2.3328,-1.0,0.0,12.889,14.02004,-2.81089,0.93498,1.13154,0.46802,0.45815,0.96153,0.73459,-0.57287,-0.66389,0.68633
