omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.34844,13.89732,0.49466,1.22288,1.08542,0.30879,0.98002,0.27891,-0.8251,0.37467,0.2708,-0.82774
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.24805,14.81686,-0.55167,1.041,0.54848,0.9158,0.45973,-0.81382,-0.15958,0.78076,0.55871,0.82459
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.5058,14.81944,-0.98115,0.71318,0.50324,0.49571,0.84909,0.02936,-0.33878,0.06374,-0.50661,-0.80478
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.87957,14.42255,-1.74685,1.26918,1.3191,0.16551,1.21235,0.38398,-0.78342,0.88255,-0.51487,0.73003
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.28928,14.25051,0.74916,0.94764,0.62606,0.27823,1.02853,0.02059,-0.36992,0.82758,-0.32085,0.24309
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.85045,14.47587,-1.51473,0.55319,0.39829,0.63426,0.31094,-0.29922,0.44992,0.23372,-0.19678,-0.21762
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.6901,14.08386,-3.00306,1.1674,0.2427,0.50293,1.32847,-0.85454,0.13445,0.24854,-0.96117,0.65788
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.43722,14.39574,-0.60778,1.46785,1.30997,0.54547,1.93557,-0.48661,-0.30374,0.80777,0.79156,-0.97983
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.78294,14.92528,-0.7954,0.81994,0.3752,0.96224,0.55833,-0.50001,-0.412,0.26129,-0.3166,0.44712
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.99256,13.77707,-1.11347,0.8626,0.72336,0.36748,1.49652,-0.48532,-0.62948,-0.14903,-0.62683,0.78775
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.76757,13.69152,-2.63601,0.60711,1.1893,0.06729,0.58413,-0.55155,-0.71481,0.13552,0.17177,0.50624
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.20446,13.55549,-2.74066,1.31407,1.24333,0.6183,0.49284,-0.54812,-0.84242,0.83479,-0.08593,0.75239
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.48038,13.458,-0.73527,1.1012,0.28304,0.68664,1.93679,0.24843,0.38259,-0.6876,-0.79233,0.09981
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.42212,13.78404,-2.70022,0.88747,1.19229,0.21725,0.12102,0.43206,-0.72017,0.52864,-0.5844,0.32185
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.41425,14.06978,0.44487,0.77219,0.88085,0.46,1.88657,-0.46802,0.38302,-0.09473,-0.03322,-0.9214
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.46067,13.38153,-1.21673,1.38147,0.68284,0.83385,1.88618,-0.59615,-0.46842,0.54161,-0.87431,0.78294
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.68602,14.01809,0.67917,1.13894,1.38145,0.98029,0.45786,0.858,0.0072,0.76176,-0.30325,0.63048
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.9063,14.20635,-0.65298,0.88703,0.28084,0.2746,0.03858,-0.74907,-0.44432,0.65961,0.97817,-0.43753
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.95993,13.92338,-0.81271,1.20143,0.55471,0.01012,0.11271,0.93154,0.27275,0.63674,-0.3656,0.63071
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.36731,14.95247,-0.5859,1.21573,0.96176,0.12683,0.64629,-0.96262,-0.8882,0.19631,0.43463,0.06434
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.25855,14.68136,-2.36318,0.51951,1.44121,0.86278,0.53823,0.53751,0.97871,-0.60021,0.03905,-0.97801
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.54305,13.72427,-1.65125,1.3689,0.40651,0.18309,0.17498,-0.87887,-0.06304,0.92993,-0.62707,-0.96165
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.89521,13.61991,-2.75665,0.67199,0.24019,0.07561,0.89607,0.42288,0.16391,-0.30901,0.48188,-0.51343
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.84777,14.57664,-1.90563,1.14693,0.77244,0.91969,1.93638,0.96734,-0.58502,0.59479,-0.30503,-0.85105
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.7416,14.32157,-2.12176,1.11185,0.53795,0.52454,0.31401,-0.15105,-0.13423,0.3649,-0.77199,0.65552
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.00857,14.99871,-1.85009,1.49895,0.80125,0.03067,0.92373,0.81786,0.11686,0.95964,-0.09125,0.86378
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.60081,14.92212,-2.76062,1.45725,0.05017,0.82303,0.26627,-0.82487,-0.6412,-0.36942,0.65937,-0.27908
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.90409,14.1745,-0.22645,0.99358,0.09542,0.27188,1.7805,-0.16941,-0.37348,-0.59121,0.27547,0.80137
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.91059,14.84792,-1.55244,0.74521,0.80723,0.38247,0.37228,-0.83411,-0.83211,0.70602,-0.90432,-0.73091
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.67854,13.57059,-2.93713,0.64796,0.05543,0.57595,0.14007,0.40985,-0.69966,0.45724,-0.72975,-0.6622
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.65913,14.81479,-0.32815,1.31213,0.90727,0.03627,1.92879,-0.97735,-0.07289,0.63812,0.51171,0.8549
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.37293,14.16441,0.15812,0.74583,0.71365,0.98783,0.68615,0.12539,0.72109,0.93056,-0.74031,-0.35442
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.36011,14.94694,-1.83764,1.02367,1.42442,0.88219,0.64521,0.00723,-0.18965,0.72254,-0.74167,0.58093
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.97887,14.00312,-3.40904,0.55359,0.34563,0.05699,1.5288,-0.13749,-0.515,-0.2583,-0.66223,0.03212
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.21002,14.10004,0.83667,1.28461,1.45968,0.02236,1.9083,0.32355,0.39382,-0.50779,0.7307,0.15521
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.81563,13.04496,-0.88256,1.36843,0.52404,0.81039,1.63706,0.73183,0.67618,-0.1725,0.66808,-0.35492
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.387,13.77659,-1.51342,1.42657,0.08531,0.49298,0.24734,-0.57467,-0.07898,-0.37538,-0.7877,0.30871
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.34085,13.25276,-1.99287,1.40527,0.57316,0.92279,0.94333,0.76252,0.38148,0.00923,-0.7798,-0.56539
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.21971,14.82394,-1.80304,0.53235,0.7529,0.9507,0.46213,0.7819,0.49165,0.86953,-0.85963,-0.28266
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.95924,14.30414,-1.80774,0.66192,1.33215,0.80887,0.79573,0.7355,-0.50461,-0.87056,0.18468,-0.48575
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.00581,13.81908,-0.93863,1.45562,1.16664,0.97587,1.21499,-0.53953,-0.84369,-0.79862,-0.38151,0.15428
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.39196,13.79697,-0.60511,0.55856,1.46794,0.74047,0.68722,0.96343,-0.7454,0.01283,0.0288,-0.04805
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.13752,13.6112,-2.98386,1.38394,0.47267,0.73181,1.93617,-0.30086,-0.06593,-0.81393,-0.28019,0.40385
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.60261,14.35489,-1.08701,1.12212,1.07951,0.01597,1.42515,0.27815,-0.56359,0.79062,0.88964,0.29543
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.34164,14.60517,0.49526,0.63038,0.24351,0.66056,0.65267,-0.79447,0.36675,-0.01431,0.79661,0.98012
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.8773,14.96372,0.52135,0.61796,1.1406,0.93851,0.99328,-0.98554,-0.36903,-0.90659,-0.72016,-0.28904
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.57836,13.5721,0.75974,1.17554,0.91938,0.03542,1.73893,-0.56578,0.53152,0.82116,0.0635,-0.88275
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.03808,14.26002,0.58962,0.96192,0.73754,0.61541,1.44195,-0.59651,0.29645,-0.44115,-0.18305,0.81566
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.65367,13.55827,-2.0515,0.89457,0.94222,0.20924,0.95681,0.57479,0.91204,0.57402,0.37903,0.81656
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.31275,13.20807,-1.68791,1.3043,0.87168,0.64579,0.70553,0.19213,0.81834,-0.54451,0.40515,-0.20123
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,12.62796,14.36541,-3.16549,0.64284,0.63297,0.61862,1.8717,-0.94727,0.63647,-0.31628,-0.10081,0.02057
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.62554,14.68611,-3.05776,1.4483,1.36187,0.30081,0.86511,-0.69426,0.67645,0.69268,0.07529,0.96376
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.67163,13.3271,-3.35196,0.50626,0.11818,0.74656,1.40805,-0.54404,-0.91808,0.9778,-0.15802,-0.87251
0.02237,0.12,0.808181,0.9619,0.0,2.0328,-1.0,0.0,13.35928,14.15042,0.06608,0.98288,0.75626,0.55244,1.40797,0.39655,0.62897,0.58922,-0.50048,0.4466
