omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.84898,14.60747,0.84544,0.53309,1.1489,0.54004,1.04743,-0.65512,0.13345,0.64451,0.60379,-0.82996
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.03323,13.11753,-1.58167,0.6724,0.51741,0.91203,0.54674,-0.81813,0.92745,0.6242,-0.61723,-0.59046
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.6432,13.43082,-2.04326,0.96293,0.42528,0.82631,0.51314,0.82622,-0.43109,0.5239,-0.83791,0.03206
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.34789,14.61964,-1.38668,0.9494,0.87469,0.27385,0.74301,0.44226,0.86755,-0.94152,-0.66469,-0.78291
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.22138,13.49791,-3.028,0.62336,1.29578,0.81184,0.49559,0.41368,0.76006,0.48084,-0.79256,-0.59173
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.22349,14.28351,-1.68799,1.40859,0.04704,0.46969,1.04194,-0.62846,-0.62177,-0.00541,0.47954,-0.07367
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.09613,14.19576,-2.37469,1.22667,0.43557,0.18048,0.20997,-0.65449,-0.9634,0.75009,0.78892,-0.76032
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.23914,13.85776,-3.352,1.38826,0.04894,0.59885,1.13534,-0.65915,0.03941,0.62343,0.98218,0.20708
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.61136,13.30354,-0.59865,0.7539,0.79224,0.00464,1.71604,-0.08087,0.16069,-0.30431,0.75801,0.50303
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.63668,13.29894,-3.3429,1.41094,0.82576,0.078,1.31666,-0.34366,0.82784,0.00154,-0.31522,0.06285
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.15472,14.94752,-2.72412,1.29885,0.90061,0.46064,1.59964,0.74188,0.30977,0.65813,-0.4624,0.9508
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.76341,14.55251,0.94275,1.25365,1.46782,0.16256,0.13481,-0.02958,0.67935,0.54714,-0.45937,-0.56186
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.83619,14.13982,-3.11179,1.0091,0.94224,0.22944,1.91179,-0.87379,0.71069,-0.62819,0.31158,0.94233
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.01244,14.44876,-2.89099,0.54698,1.1128,0.80168,1.62989,-0.82168,-0.73119,-0.46109,0.4891,-0.53633
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,13.86482,14.57886,-1.87748,0.70576,0.72591,0.16382,0.01691,0.4411,-0.98341,-0.71253,-0.61862,0.14088
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.84512,14.48142,0.34809,1.25805,1.30849,0.9937,1.05599,0.90512,0.45554,-0.20889,-0.2471,0.79316
0.02206,0.1278,0.847522,0.9952,0.0,2.0328,-1.0,0.0,12.12745,14.84245,0.96349,0.54453,0.47188,0.46542,1.76929,-0.34564,-0.09599,0.92556,-0.34023,-0.68416
