omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.85152,14.20494,-1.47705,0.79823,1.4712,0.30558,0.49211,-0.52649,-0.77481,0.7755,0.22191,0.21244
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.12813,14.81804,-3.24275,0.90607,0.17766,0.32036,0.86265,0.03103,0.52008,-0.66393,-0.42522,-0.15423
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.16536,13.73188,-0.12645,0.7328,0.62741,0.31561,1.56817,-0.17146,-0.18488,-0.51025,0.04467,0.45986
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.11139,13.40231,-0.74952,1.47654,0.08324,0.31213,0.41785,0.72973,-0.5076,0.60621,-0.09722,0.76416
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.02445,14.06188,-1.78308,0.81126,0.33301,0.02719,0.77027,-0.84168,-0.9702,-0.91028,0.69321,-0.96531
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.18161,14.21164,0.1642,0.88555,1.19381,0.67405,1.18804,0.7871,-0.78236,0.70377,0.62093,-0.74021
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.10831,14.54805,-3.17579,1.00228,0.58752,0.67896,0.07674,0.69492,-0.6339,0.68516,-0.51216,-0.59795
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.95789,14.66189,-2.54951,1.24521,0.89332,0.46849,0.76895,0.18315,-0.01504,-0.75503,0.19472,0.54563
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.93102,14.6478,-1.12663,1.17624,0.45132,0.93102,1.73755,0.7218,-0.55062,0.29213,0.02655,0.38295
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.77327,13.20667,0.37955,0.62124,0.9307,0.92308,1.4402,-0.06932,-0.1203,0.28327,-0.22554,-0.23725
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.54602,13.63982,-0.07569,0.6454,1.12615,0.57111,1.68746,0.8427,-0.18744,0.59333,-0.06731,0.42318
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.96798,14.00998,-1.68503,1.2312,0.5075,0.89682,0.79751,-0.30262,-0.89828,0.78598,-0.04963,0.08227
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.41087,13.0143,-1.10403,0.67783,1.28165,0.32674,0.13426,-0.76417,0.03927,-0.31729,0.02669,-0.73281
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,12.62652,13.39635,-0.21596,0.91388,0.25921,0.58393,1.90979,0.99848,0.56909,-0.80728,-0.62254,0.8092
0.02193,0.12,0.808156,0.9649,0.0,2.0328,-1.0,0.0,13.3933,14.66914,-1.52678,0.51979,0.27008,0.54026,1.8161,-0.2254,-0.10114,0.20095,0.15536,-0.49121
