omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.61889,13.02149,-0.25735,1.26285,0.8232,0.93666,1.22998,0.12545,0.95786,-0.52088,0.81873,0.31872
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.90989,13.78436,0.10228,1.02076,0.80469,0.11554,1.31007,0.92794,-0.6877,0.48336,-0.27261,0.26263
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.20933,14.71537,-1.32722,0.68887,0.99932,0.89242,0.71421,0.29545,0.26027,-0.53255,0.82395,-0.93203
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.04204,14.75608,0.20478,1.32396,0.2031,0.96973,1.46031,0.7745,0.47131,-0.16802,-0.43656,0.95831
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.40026,14.15692,0.70803,0.77079,0.40297,0.00221,0.47686,0.74724,-0.17739,0.27356,0.09335,0.44337
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.81108,14.28939,-1.35489,0.93819,0.88609,0.33249,0.24174,-0.91265,0.40277,-0.98938,0.52186,-0.56008
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.3313,14.33544,-1.9859,1.07532,0.41483,0.13274,1.46668,0.57283,-0.13158,-0.21235,-0.71362,-0.45604
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.49182,13.94244,-3.11733,0.62466,0.43583,0.66883,0.00503,0.96201,0.03803,-0.67483,-0.44654,0.78827
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.01882,14.52871,-1.22863,0.83691,1.29772,0.14804,1.99252,-0.45556,-0.19845,-0.12093,0.01425,0.62652
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.60916,14.94407,-2.7025,1.1552,0.43998,0.70294,0.74843,0.30791,0.92022,-0.0315,0.53645,-0.21828
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.93491,13.57084,-1.19756,1.43172,0.66469,0.71051,1.93298,0.67122,-0.12495,0.49561,0.52945,-0.75083
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.15367,14.628,-2.6281,0.95845,1.40734,0.44205,0.8061,-0.9872,-0.23929,-0.86709,-0.17692,0.81787
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.20555,14.6961,-2.58795,1.2517,0.4075,0.30026,0.06901,-0.45138,-0.67652,0.42652,0.09453,-0.40017
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.26047,14.54185,-2.96886,1.02842,0.21704,0.89984,1.01192,0.12557,-0.87976,-0.88338,0.59344,0.44586
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.47246,13.66589,0.45669,1.31923,1.04525,0.9967,0.94283,-0.09143,0.38664,-0.32593,-0.36537,-0.7926
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.86327,14.64211,-3.19065,0.69829,1.15054,0.20609,0.04644,-0.62383,0.13589,-0.05415,-0.35092,-0.17695
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.41559,14.43536,-2.04697,0.71175,0.03252,0.91405,0.96886,0.61605,-0.67238,0.91844,-0.09751,0.43365
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.28493,13.23619,-1.89708,0.84109,1.20177,0.6069,1.08587,0.17193,-0.74938,0.43736,-0.16246,0.38989
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.8537,13.61173,0.0408,1.06161,0.42527,0.99225,1.33793,-0.54503,-0.44104,0.14743,-0.67192,0.07026
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.61518,14.08816,-0.04867,0.92961,0.2918,0.59732,0.65788,0.4586,0.21294,-0.51607,-0.0554,0.74097
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.86996,13.14106,-3.09822,0.78327,1.10937,0.60975,1.20405,0.69462,0.19192,0.16484,0.41691,0.40321
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.65464,14.07089,-3.25635,1.29634,0.10432,0.69892,1.8696,0.65758,-0.09025,0.66682,0.84832,-0.46462
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.18626,13.3431,-1.87879,1.13607,0.61857,0.95951,0.82081,0.58642,0.22991,0.46845,0.20261,0.57881
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.99655,13.77031,-0.95979,0.56953,0.34235,0.72002,1.68881,0.00618,-0.11673,0.51525,0.90028,-0.2002
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.24752,13.38319,-1.06567,0.68106,1.1127,0.60399,0.77085,0.54364,0.26404,-0.12565,0.15082,-0.19154
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.91076,14.43766,-0.26693,1.24618,0.39585,0.69871,0.16022,0.93053,-0.3192,-0.48283,0.92375,-0.2581
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.8677,14.53545,-2.62234,0.67804,0.31248,0.54893,0.62929,-0.06331,-0.02699,0.84763,0.96351,-0.50809
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.66222,13.36197,-0.91392,0.82621,1.26147,0.87299,0.03357,-0.04728,0.55265,0.88021,-0.61796,-0.59239
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.2662,14.02437,-3.02463,1.04383,1.11513,0.91761,1.03778,0.72521,-0.54617,0.36845,0.65595,0.80652
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.53934,13.95747,-0.97685,0.80576,1.15652,0.50672,0.97551,0.54711,0.57376,0.50317,-0.92592,0.01773
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.33708,14.63009,0.55932,1.27184,1.13926,0.54632,0.61038,-0.36802,0.61869,-0.62144,-0.65741,-0.55028
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,12.86605,13.72034,-2.46534,1.43217,0.76543,0.74145,1.18905,0.56164,0.45242,0.10044,-0.41794,0.64808
0.02237,0.12,0.80817,0.9649,0.0,2.0328,-1.1,0.4,13.43122,13.73476,-3.0939,0.55663,1.12381,0.82439,0.99917,0.46029,0.55823,0.44176,-0.46844,0.80246
