omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.56783,13.14743,0.86885,0.63449,0.0014,0.55951,0.5291,-0.54762,-0.3735,0.10407,-0.83668,0.75148
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.68781,14.23792,-2.65715,0.6787,0.74229,0.51647,1.5003,0.97373,0.2311,-0.55963,0.33743,-0.91097
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.19698,14.55631,-1.3478,0.54415,0.80217,0.58502,1.79598,-0.78409,0.50659,-0.21347,-0.95152,0.72078
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.84984,14.02082,-0.34559,0.66202,0.89076,0.85566,1.45053,0.48899,-0.13762,0.8797,-0.41593,-0.40436
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.12268,13.15809,0.53063,1.18207,0.90887,0.90248,0.80045,0.51273,0.36216,-0.08206,-0.07509,-0.48238
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.02726,14.81643,-1.41401,1.1105,0.64461,0.13572,1.99949,-0.44368,-0.35256,-0.56513,0.98312,-0.49638
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.13287,13.97179,0.60493,1.40231,0.22331,0.64025,1.70144,0.27466,0.16397,-0.42887,0.5828,-0.72999
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.84488,14.29561,0.47657,1.36007,0.99432,0.35543,1.90318,0.58983,0.91483,0.28191,0.61713,0.60667
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.88455,14.28902,-2.80027,0.51225,0.27532,0.04193,1.38314,-0.0611,-0.34989,-0.35104,-0.86753,-0.68926
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.49302,13.30607,0.04957,0.58825,0.9532,0.12808,1.62315,-0.24717,-0.85545,-0.54677,0.32779,0.4554
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.85269,14.6191,-0.5636,1.13717,0.2733,0.70443,0.85956,0.5193,0.5851,-0.02091,-0.98733,0.61812
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.61584,13.2426,-2.74129,0.90181,0.1303,0.21343,1.35216,0.06432,0.19068,-0.79955,-0.05389,0.3936
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.7978,14.31649,0.92111,0.54869,1.12922,0.11234,0.98837,0.66636,0.1977,-0.37978,0.62942,0.29764
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.02991,13.1488,0.62881,0.53665,0.64247,0.40213,0.5194,0.34463,0.33016,0.70596,0.19019,-0.50565
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.1848,14.01561,-1.38251,1.37993,0.97935,0.39922,0.30014,-0.98176,-0.70945,-0.19968,-0.34653,-0.45147
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.54307,14.82528,-2.72063,1.29872,0.73641,0.3843,1.11082,-0.33519,0.23182,-0.28128,0.77638,-0.8909
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,13.15374,14.88662,-2.70473,0.66705,1.25932,0.39323,0.18519,-0.09031,0.51565,0.00294,0.907,0.01656
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.31634,14.71679,-0.49437,0.68054,1.01886,0.94178,1.70937,0.91243,-0.52747,-0.04357,-0.1292,0.74156
0.02248,0.14,0.768419,0.9715,-0.017,2.8889,-1.0,0.0,12.54312,13.78911,0.06502,1.25122,1.14343,0.53794,1.81246,0.58236,-0.25634,0.15924,0.52734,-0.36474
