omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.32029,14.33103,-1.9245,1.03553,0.01398,0.06438,1.34979,-0.69396,0.42774,-0.37599,0.27971,-0.84143
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.15085,14.71597,0.37374,0.52702,0.47903,0.66622,0.52009,-0.77493,0.38372,0.05345,-0.3796,-0.10578
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.9935,13.72876,-1.92454,0.90074,0.25393,0.12492,1.95543,0.96774,0.77569,0.27354,0.84126,0.22811
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.92604,13.37155,0.50137,0.66024,1.06997,0.42198,0.95376,0.93946,0.35591,-0.17391,0.25757,0.99765
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.94504,14.29133,0.18574,1.20123,0.21407,0.65578,0.87755,0.19967,-0.11066,0.77734,0.75213,0.52183
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.37194,14.47574,-0.1781,1.03069,0.20564,0.99709,0.74613,0.55257,-0.71254,0.68317,-0.32878,0.60562
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.63091,14.23829,0.25238,1.02081,1.02434,0.28761,0.90217,0.07888,-0.96792,0.04504,-0.33833,0.31433
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.30882,14.5772,-3.29935,0.6351,0.93325,0.30719,1.44128,-0.29054,0.57622,0.06004,0.25464,0.29069
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.7549,13.23461,-0.6479,0.57966,0.73155,0.07283,0.99974,-0.45915,-0.52096,-0.27817,-0.65136,-0.23538
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.82872,14.08631,0.50318,1.19639,1.30394,0.97074,1.29259,-0.62419,-0.894,-0.05713,0.57684,-0.68539
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.19854,14.52241,-2.529,0.51286,0.14542,0.74453,0.29589,-0.67332,0.35174,0.03538,0.87599,0.54533
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.79673,14.98921,-1.45346,0.5694,0.10614,0.37171,0.09088,0.58684,-0.88785,-0.11597,0.16484,-0.60769
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.9316,14.94904,-2.61819,1.32434,1.19702,0.75351,1.0634,-0.23581,0.36115,-0.68611,-0.59979,0.46835
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.50778,13.68273,-3.02111,0.57529,0.87714,0.29281,1.05649,-0.95776,-0.56104,0.87165,-0.91145,0.06044
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.40417,14.67925,-1.19853,0.64088,0.58043,0.01278,0.62113,0.42062,-0.50347,-0.41449,0.27654,-0.10509
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.52903,13.52031,0.88456,1.01671,1.22266,0.2081,0.62605,0.62313,-0.14927,0.22098,-0.33998,0.29786
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.5202,13.68111,-2.47757,0.98856,1.28929,0.56652,1.18185,-0.74036,-0.49814,-0.3523,-0.27821,0.37345
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.8131,13.10274,-1.03161,1.31522,1.06558,0.50168,0.06797,-0.25685,0.47872,-0.78434,0.76114,0.69421
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.65991,14.41813,-1.86591,0.78585,1.43748,0.40541,1.91143,-0.36289,-0.23539,-0.66525,-0.09234,-0.69477
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.34726,13.9101,-1.67801,0.72913,0.49741,0.09136,1.26351,-0.11244,0.9431,-0.54966,0.62961,-0.8002
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.22635,14.98117,0.07921,0.50184,0.74241,0.239,1.39455,-0.58056,-0.25575,-0.20224,0.15324,0.53423
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,13.26158,14.36205,-1.14066,0.63723,0.83595,0.93455,0.74074,-0.82327,-0.4657,-0.22373,0.39162,-0.64674
0.02188,0.12,0.824854,0.9913,0.0,2.0328,-1.174,0.613,12.17374,13.43579,-0.86858,0.68501,1.08887,0.01723,1.94719,-0.13551,-0.83971,-0.71037,-0.80311,-0.54961
