# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.18604,13.84520,-1.85881,1.41020,0.12088,0.58986,1.41196,0.02113,0.87378,-0.87180,-0.24785,-0.11562
13.55160,13.88175,-2.22353,0.83783,0.65437,0.40913,1.47059,-0.11571,0.87383,-0.61101,-0.37091,-0.63026
13.53009,14.95178,0.12951,1.13269,0.63887,0.26660,1.46051,0.61724,-0.66166,0.00298,0.02489,0.90111
13.47134,14.18323,-2.36700,1.44648,0.24607,0.09031,0.96461,-0.21948,0.48818,0.00467,0.12072,-0.46679
12.61341,13.65115,-0.82652,0.80814,0.97903,0.02152,1.35511,0.20349,0.18250,-0.58031,-0.44596,0.17069
13.08586,14.61040,-1.65230,1.20574,0.59008,0.36428,1.25300,0.83073,-0.82494,-0.86084,-0.45807,0.70103
12.54544,14.43444,0.37206,1.40989,0.47838,0.16882,1.28870,0.57649,0.82426,-0.54119,-0.53408,0.58705
13.12981,14.62403,0.88270,0.77374,0.07808,0.37162,0.81356,-0.67856,-0.92655,0.19649,-0.09304,-0.33676
13.35556,14.21791,-2.84992,0.35738,0.48445,0.57165,0.67459,-0.52005,-0.41153,0.17675,-0.61685,0.95926
12.63509,14.08789,-2.48575,1.44862,0.68913,0.16146,1.40361,-0.69731,-0.83448,0.90664,-0.13150,0.98366
13.54164,13.65155,0.13470,1.22121,0.21846,0.04228,1.48947,0.64999,-0.51697,0.04589,-0.54962,-0.29314
13.05766,14.69188,0.60525,0.94197,0.34989,0.14751,1.30390,-0.08236,0.66575,-0.06139,-0.00071,-0.65633
13.22759,13.75595,-1.75718,0.96309,0.71085,0.15397,0.97511,0.29543,-0.24064,-0.67640,0.09083,0.10941
13.28547,13.87340,0.81463,0.82243,0.22341,0.11207,1.26740,0.21645,0.63490,-0.07083,-0.66203,-0.83464
13.01862,15.02524,-0.12867,0.71275,0.09923,0.25248,0.65137,0.05307,-0.54914,-0.46308,0.06626,0.23773
12.89249,13.67426,0.04264,0.80395,0.67318,0.58768,0.88059,-0.23894,0.59641,-0.25025,0.13119,-0.38304
13.57605,14.15455,-2.57812,1.07709,0.76198,0.38269,0.67940,-0.38269,-0.63953,-0.62833,-0.24387,-0.24140
13.05702,15.07506,0.24359,0.97713,0.85916,0.17711,1.09295,0.15908,0.36764,0.04602,-0.15360,0.27991
13.68846,13.72205,-0.79691,1.13891,0.39939,0.31524,1.24816,-0.39850,-0.24294,0.44534,0.07680,-0.71253
12.70814,13.66804,-0.30712,1.10460,0.60163,0.56301,1.47615,0.72173,-0.27478,-0.68261,-0.49450,0.51327
13.32678,14.42584,-0.38723,0.89477,0.27378,0.30808,1.02699,0.98575,-0.56453,0.25299,-0.38611,0.34330
12.81160,14.92109,0.11548,0.43811,0.14469,0.28751,1.27205,-0.78418,-0.96241,-0.32733,-0.06750,0.17861
13.32179,14.81557,0.19418,0.59204,0.06451,0.06936,0.88578,-0.24968,0.75282,0.45492,-0.47596,0.93148
13.16162,13.68997,-2.37112,0.74174,0.41896,0.05463,1.13548,-0.88758,-0.91595,-0.01175,-0.31430,-0.67857
13.17356,13.96407,-1.60551,1.12881,0.20644,0.60056,1.01368,-0.49098,-0.20934,0.93301,-0.19499,-0.12642
13.29415,14.20079,-2.96939,0.67187,0.43035,0.13795,0.87364,-0.34468,-0.75779,-0.56663,-0.28847,-0.01424
12.98723,14.12580,-2.41563,0.98337,0.28705,0.37437,1.19029,-0.95801,-0.92356,-0.05303,-0.46992,-0.63602
12.62500,14.56119,-0.99127,0.35795,0.92187,0.47224,0.84146,-0.56380,0.89890,-0.27135,-0.27159,0.81516
13.49454,14.75639,-1.74629,0.40864,0.81743,0.35861,1.07863,-0.50578,-0.08545,-0.12374,-0.49469,-0.85700
12.96545,14.04618,-0.20361,0.42439,0.68235,0.06384,0.93931,-0.29621,0.89822,-0.89673,-0.18679,-0.94853
13.55985,14.80276,-1.18973,1.31564,0.01229,0.23567,1.37635,0.24036,-0.28466,-0.49829,-0.54873,-0.25008
12.97572,14.16212,-1.22086,0.82313,0.61047,0.12898,0.60058,0.70686,0.27048,0.49499,0.12247,-0.96567
12.85239,13.62555,-0.43647,0.85813,0.39783,0.27450,1.27325,0.61547,0.48794,-0.27783,-0.09359,0.38202
13.03838,15.03628,0.57792,1.36008,0.15389,0.00385,1.04967,-0.46047,-0.73406,-0.39011,-0.13786,0.10977
13.20184,14.72708,-0.39658,1.42904,0.15496,0.23004,1.00217,-0.04663,0.86708,-0.71838,0.18821,0.80631
13.26824,14.11785,-0.45155,1.45027,0.65332,0.02835,1.05896,0.63993,0.71853,-0.97576,-0.11257,-0.91566
12.85353,13.71681,-2.06726,0.60383,0.42527,0.42208,1.20189,-0.79011,0.87894,-0.37088,-0.07958,-0.63873
12.63193,14.04384,-0.17573,1.33778,0.78478,0.51268,0.63291,-0.22379,0.65168,-0.38195,-0.56422,-0.75024
13.51775,14.21219,-0.78894,0.48629,0.22232,0.04242,0.68654,0.63076,0.74295,0.29195,0.02238,-0.65991
13.29098,13.66588,-0.29503,0.31691,0.42310,0.52866,0.96603,0.90182,-0.50446,-0.11828,-0.08013,0.30369
12.73084,14.18964,-1.00491,0.46971,0.72505,0.46954,0.88617,-0.28262,0.16956,0.70285,-0.10687,-0.55480
13.33323,14.51180,-1.36945,0.89694,0.32944,0.38371,1.18568,0.29067,0.33997,0.83781,-0.21046,0.20369
12.87577,13.78423,-1.82060,1.35613,0.70443,0.31028,0.67198,-0.78048,0.44317,-0.31161,-0.04433,0.69243
12.91129,13.65424,0.59777,0.88014,0.12185,0.51391,1.25303,0.45972,0.56516,0.89685,-0.40297,-0.46534
13.37470,14.84032,0.61082,1.20337,0.39119,0.45881,0.89155,0.96829,-0.81871,-0.28719,-0.18507,0.77795
13.54312,14.59974,-0.63644,0.88478,0.55379,0.38562,1.37842,-0.97611,-0.29026,0.32323,0.19922,-0.37181
13.51022,14.37281,0.24085,0.37495,0.90051,0.33542,1.47846,0.91493,-0.91644,0.10259,0.13961,0.62295
13.69558,13.87208,-2.16131,1.08677,0.68007,0.29078,1.19696,-0.57812,-0.80694,-0.48295,-0.17416,-0.93620
12.63089,15.03860,-0.34472,0.34262,0.88999,0.02497,0.93568,0.84417,-0.46835,0.93295,-0.35067,0.40734
12.53543,13.63898,-2.90442,1.00645,0.74547,0.54757,1.34608,0.31929,-0.31768,-0.33644,-0.54948,0.55295
13.30122,13.92985,-0.88340,1.46970,0.79086,0.07805,0.65058,-0.32525,-0.14018,0.98695,-0.23950,0.72884
13.26008,14.29845,-0.37284,0.88740,0.30239,0.24116,0.89108,-0.15544,-0.20408,0.43627,0.18742,-0.56796
12.64964,14.36916,0.04783,0.69465,0.32012,0.45225,0.82739,-0.87387,0.00872,0.93358,-0.10702,-0.61872
13.30095,14.55231,0.03691,1.13603,0.24023,0.38433,0.65972,0.70340,-0.66324,0.84882,-0.41208,0.57218
12.88131,14.92792,-1.69844,1.34870,0.73778,0.00619,1.46263,0.08079,-0.16702,0.00628,-0.64342,-0.42755
12.77517,14.22963,-2.81939,0.46208,0.59084,0.45668,0.82257,0.88875,-0.96307,-0.02331,-0.57702,0.26739
12.52530,14.51472,-1.81467,0.37013,0.83370,0.03991,1.29571,-0.33210,-0.65546,-0.98383,-0.43013,-0.30264
13.53667,13.68512,-2.52659,0.93206,0.62694,0.25895,0.83391,-0.03312,-0.59622,0.80605,-0.10049,-0.80018
13.46920,14.29157,0.87138,0.42028,0.21778,0.17534,1.22985,-0.10938,-0.12187,0.80718,-0.57959,-0.61971
13.23741,14.38867,-1.45445,1.23053,0.09757,0.28789,0.87962,0.83591,-0.60638,-0.48156,0.02849,0.24788
13.05177,14.69191,-1.35587,1.33520,0.08333,0.13345,0.67808,0.62542,-0.34134,-0.80229,-0.21335,0.36817
13.54024,15.03554,0.28777,0.44309,0.87395,0.57333,0.81321,-0.92208,0.45442,0.58614,-0.13380,0.17252
12.99364,14.01432,0.39001,0.32090,0.13447,0.01074,1.21716,0.21956,0.49870,-0.24409,-0.36411,0.69526
13.26466,14.78769,-2.06508,0.76370,0.31146,0.11964,1.09810,0.14137,0.72950,0.16279,-0.05781,0.39311
13.07068,13.76190,-1.40631,1.08372,0.26287,0.31917,1.12741,-0.27838,0.24688,0.80694,0.07813,0.48096
12.50139,14.71938,-1.17033,1.27076,0.94223,0.08254,1.28218,0.66047,-0.50230,-0.59668,-0.02528,0.39689
13.69530,14.48875,-1.43565,1.45422,0.86509,0.33775,1.46685,-0.09657,-0.93188,-0.71342,-0.31845,-0.09165
13.09623,13.82137,-0.14566,0.69242,0.44527,0.14793,0.60526,-0.62005,0.77199,-0.44549,-0.25737,0.59744
12.70298,14.15871,-0.39652,0.32881,0.77057,0.18488,0.96178,0.73623,-0.20800,0.37862,-0.52374,-0.09470
12.54331,14.25733,0.85389,1.05717,0.85988,0.37329,1.38268,0.06381,0.08713,0.42390,0.05177,0.35473
13.09792,14.83996,0.23645,1.19884,0.39223,0.47672,0.67870,-0.60736,-0.53617,0.63113,-0.33978,-0.58671
13.30404,14.89094,-2.75249,1.14525,0.52382,0.17513,1.44266,0.21510,-0.72838,0.58451,-0.53303,0.64613
12.57422,13.70667,-0.79675,0.52149,0.45909,0.21189,0.94172,0.42042,0.53816,0.49234,0.02547,-0.50572
13.12043,13.80070,-0.43983,1.33305,0.21568,0.42632,0.83095,0.80336,-0.11674,-0.56626,-0.39618,-0.12921
12.84935,13.85474,-0.75280,0.50789,0.22407,0.39561,0.59655,-0.51378,-0.31414,0.69296,0.07935,0.84687
13.06773,14.78347,0.62391,1.02427,0.13136,0.19343,1.15156,0.38262,-0.51619,0.54316,-0.66836,-0.53010
12.70570,13.93993,-0.53632,1.16689,0.53850,0.43556,1.41135,-0.58886,-0.56162,-0.32419,-0.50289,-0.94659
12.54820,14.88794,-2.65790,1.17339,0.77114,0.38334,1.01062,0.66443,-0.92289,-0.26098,-0.44620,-0.00383
12.62948,14.27497,-0.90134,0.34701,0.94146,0.24860,1.26743,0.79700,-0.06915,0.80882,0.06082,-0.95059
13.09751,14.82739,-0.56550,0.38704,0.73863,0.40421,1.26815,0.58442,-0.60268,0.78659,0.15294,0.38543
13.13195,13.79400,-0.71914,0.88574,0.22007,0.10976,0.70402,0.78817,-0.84534,0.86631,0.12614,-0.80613
13.22050,14.98542,-1.49480,0.42890,0.25373,0.20302,1.38470,0.54546,-0.89927,0.54585,-0.13340,-0.13078
13.67061,14.53403,0.47017,1.12054,0.32360,0.28963,1.30270,0.05811,-0.23785,-0.74412,-0.15633,0.90236
12.62960,15.03688,0.37914,1.43554,0.42756,0.12701,0.65681,-0.00965,0.31829,0.62832,-0.48701,-0.79985
12.50425,13.60525,-2.95747,0.64686,0.17476,0.40416,0.89849,0.20979,-0.14211,0.30383,-0.42502,-0.35751
13.09631,14.58510,-0.69272,0.70167,0.92127,0.30226,0.85221,-0.56514,-0.43345,-0.47456,-0.64248,-0.95420
13.25932,13.93494,0.31162,1.09386,0.75701,0.08922,0.88257,-0.47039,0.58816,-0.55537,-0.00603,0.56929
12.78323,14.89631,0.57927,1.28533,0.69883,0.23276,1.32800,0.41917,-0.70180,0.56761,0.00686,0.27528
13.38448,14.77743,-1.70714,0.42022,0.98203,0.33154,1.03370,-0.06183,0.53981,-0.43950,-0.34251,0.08273
13.33251,14.95590,-1.71588,1.04596,0.41216,0.14344,1.48183,0.40126,-0.48394,0.67557,-0.26082,-0.89334
13.14350,15.06363,-2.20641,0.33539,0.82229,0.46039,1.46482,-0.93473,0.64597,0.97340,-0.31634,-0.58776
13.28108,14.55041,0.47711,1.35441,0.11598,0.47465,1.03088,0.79742,-0.98557,-0.66894,-0.26494,-0.72626
13.20780,14.05589,-1.13614,1.39952,0.35204,0.37224,1.27665,0.77253,0.35693,0.42933,-0.09259,-0.83479
