# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.65718,14.64434,-2.91091,0.99437,0.03448,0.50279,1.31199,0.12432,-0.08246,0.89393,-0.50294,0.86406
13.55335,14.71563,-0.54655,0.90513,0.58774,0.15994,1.28538,0.40840,0.07667,-0.24725,-0.17388,0.10911
13.69588,13.78975,-2.29968,0.54231,0.57130,0.28606,1.04265,-0.71844,0.76830,0.84877,-0.63646,-0.20650
12.80441,14.29785,-1.78988,0.97202,0.43647,0.32337,1.39657,0.69573,0.80775,0.79625,-0.03975,0.97106
13.68781,14.52055,-1.46464,0.75721,0.48285,0.45294,1.23256,0.90746,-0.09679,0.02716,-0.00712,0.78986
12.64775,14.71422,0.52030,0.75048,0.82868,0.59859,0.94363,0.05466,-0.40804,0.61762,-0.06177,0.37703
12.80106,13.99352,-2.27721,1.43848,0.33617,0.29212,1.01612,0.08102,-0.19900,-0.55900,-0.21036,0.95442
13.13423,14.19784,-1.33116,1.16899,0.95013,0.06107,1.27471,-0.27903,0.08441,0.73946,-0.25233,0.32453
13.53757,14.17460,-0.93233,0.45208,0.61207,0.10561,1.27511,-0.43351,-0.85958,0.14745,-0.32815,0.38423
13.29937,13.72609,-0.41991,1.11474,0.62049,0.37222,1.07664,0.62970,-0.72875,-0.30637,0.17506,0.15997
12.92448,14.17760,-0.49259,0.40414,0.42251,0.27040,0.90399,0.66224,-0.54533,-0.88984,-0.16837,-0.25267
12.85047,13.92004,-1.63828,0.40123,0.39519,0.21686,0.68126,0.59578,-0.67196,-0.89755,-0.30671,-0.70261
12.62079,14.24158,-2.24347,1.08247,0.70161,0.21035,1.25646,0.12892,-0.43678,-0.32743,-0.21726,-0.14708
12.92369,14.63559,-0.32921,0.45431,0.66436,0.48401,0.67447,0.27598,-0.02082,-0.30130,-0.27540,0.23562
12.74037,14.39113,-0.15411,1.17502,0.02341,0.42775,0.74136,0.42599,-0.55279,0.92885,-0.15795,-0.86961
13.43395,14.32591,-1.54130,0.63396,0.25986,0.42552,1.47943,0.46840,-0.22712,-0.41706,-0.32252,-0.05247
13.05383,14.65532,-2.22319,0.36755,0.94824,0.33027,1.11996,-0.64806,-0.86374,-0.98339,-0.02662,0.02528
12.62709,14.47690,-0.43546,1.18351,0.80866,0.16173,1.06767,-0.69271,0.12873,0.37605,-0.37103,0.39620
13.21633,14.18654,-1.92060,0.51128,0.23464,0.44690,1.39270,-0.88062,-0.57288,0.20971,-0.52715,0.85688
