# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.24560,14.45661,-1.53526,0.41932,0.51397,0.58149,1.48281,0.45546,0.07909,0.10745,-0.28727,0.24969
12.96588,13.79085,0.15348,0.55050,0.85487,0.22061,1.17556,0.36504,-0.33704,0.45110,-0.45812,0.16114
13.64937,14.63722,-0.19416,1.02464,0.84552,0.53688,1.13300,0.34402,-0.68207,-0.73267,-0.30976,0.32956
12.70171,14.40396,-1.82567,0.60789,0.98185,0.17477,1.40153,-0.20883,0.75930,0.19594,-0.30274,-0.77610
13.67056,14.87679,-2.81290,0.98021,0.71485,0.53195,0.98855,-0.29594,0.92653,0.70843,-0.08947,0.40137
12.91722,14.27713,-0.03360,1.03936,0.16022,0.05534,0.92904,-0.29156,-0.90069,-0.23865,-0.08057,-0.27233
13.66106,14.50728,0.57540,0.34784,0.57306,0.50826,0.63180,0.37660,-0.41613,-0.46944,0.16068,-0.15619
12.77581,13.65013,0.01056,1.27564,0.93138,0.50519,1.40851,-0.33727,-0.78398,0.87526,-0.59461,0.47853
13.61496,13.85116,-2.76788,1.16538,0.39616,0.15668,0.62107,-0.72858,-0.75420,-0.86086,0.05177,-0.60459
13.49989,14.90396,0.63865,0.55687,0.43272,0.02205,0.66836,-0.73719,0.25611,0.50641,0.10013,0.53102
13.00005,15.02571,-1.48321,1.23031,0.96560,0.49496,0.89519,-0.94706,0.03067,-0.12477,-0.35241,-0.39097
12.58527,15.00686,-1.97494,1.13277,0.75900,0.27273,1.04961,0.58670,-0.59287,0.34400,-0.66518,0.49979
12.54604,14.69807,0.85634,1.24607,0.52170,0.24099,1.47655,-0.15759,-0.62214,-0.74497,-0.07454,-0.37726
13.56456,13.91200,-0.80627,0.32057,0.24643,0.45250,0.65035,-0.96895,-0.78113,-0.64263,-0.35489,-0.81683
12.75969,14.15331,-0.81754,0.58975,0.39071,0.51931,1.25085,0.92212,0.66652,0.53803,-0.52057,0.28952
13.26841,13.68105,-2.72849,0.46116,0.03441,0.32990,1.33080,0.72773,-0.92449,-0.75254,-0.38369,-0.32129
12.72136,14.59554,0.51445,1.05653,0.18336,0.51126,1.04060,0.15747,-0.45882,0.57603,-0.43845,0.66820
12.56172,14.66815,-0.03077,1.23739,0.52159,0.55674,1.01127,0.90707,-0.88528,-0.15413,-0.23448,-0.21898
13.37288,13.64456,-0.63944,1.20151,0.76588,0.41836,1.41928,0.36304,0.81583,0.33508,0.14247,-0.21955
12.90716,13.82214,0.08134,0.37266,0.19450,0.52705,0.95193,0.83391,-0.74294,-0.05443,0.05669,0.85275
13.54228,14.79078,-2.70131,1.12190,0.89493,0.49158,0.64721,0.62372,-0.83168,0.67085,-0.12211,-0.38234
12.61310,14.51222,-2.90519,0.42702,0.96671,0.52152,0.85374,-0.74704,-0.96536,0.31241,0.02904,-0.26869
13.20512,14.16140,-2.77300,0.48775,0.57417,0.30961,1.05191,0.66518,0.38719,-0.57144,0.05969,0.74780
13.54412,14.30525,-2.92332,1.11796,0.50524,0.59324,1.46259,-0.13143,-0.70826,0.48851,-0.38006,-0.25206
12.86156,14.18983,-2.61316,0.49052,0.66093,0.38979,0.75512,0.77162,0.52079,-0.45442,-0.56935,0.72800
13.56720,14.71691,0.84706,0.35690,0.71685,0.35671,1.39058,-0.56761,-0.07667,0.75588,-0.60320,-0.41259
12.67573,14.70778,-0.57537,0.75217,0.61805,0.15230,1.32858,-0.38707,-0.56687,0.77498,0.07047,-0.11438
13.38912,15.08898,0.36754,0.36429,0.88960,0.24423,1.25094,0.66658,0.87596,-0.82896,0.03322,0.91860
12.92012,13.92057,-2.35583,1.16532,0.11074,0.27755,1.00847,-0.44413,-0.61478,0.54177,-0.59610,-0.34170
13.65388,14.53250,-2.98055,1.40267,0.53787,0.41051,1.31768,-0.24950,0.00427,-0.60003,-0.07380,0.29831
13.44163,13.74676,-1.24984,0.37531,0.90640,0.48181,0.86146,-0.28594,0.37996,0.00043,0.17484,-0.54541
12.93388,14.54884,-0.35575,0.32021,0.69641,0.40465,1.23719,0.05020,0.30991,0.10127,-0.21486,0.46442
13.48369,14.18556,-1.22899,0.88496,0.46250,0.25984,1.30227,0.38023,-0.57896,-0.93325,-0.53242,0.72617
12.97850,13.86007,-2.47940,1.07536,0.43830,0.51200,1.16728,-0.47147,-0.75882,0.93042,0.12384,-0.75821
12.80630,13.77685,-2.77470,0.50829,0.00826,0.20428,1.18377,0.21652,-0.14272,-0.78253,0.18739,0.60439
12.82534,15.09924,-1.11757,0.89971,0.49242,0.41902,1.21052,-0.62697,-0.97469,0.29797,0.03082,0.92577
13.67296,14.88861,-1.31480,0.65588,0.47519,0.40815,1.14573,0.16843,-0.98934,0.03077,-0.13625,0.12073
12.54863,13.92403,-1.46928,0.94200,0.39388,0.55368,1.29225,0.01188,0.24466,-0.32122,-0.52130,-0.74926
13.34130,13.63642,0.22216,1.23493,0.56957,0.08215,0.63958,0.97483,0.82115,-0.47863,-0.06581,-0.53866
13.37801,14.44270,0.88943,1.03810,0.38479,0.45828,1.18931,0.94509,0.43524,0.64838,-0.28667,0.19859
12.61955,14.43349,-0.89944,0.97453,0.63827,0.32301,0.72652,0.95852,0.30570,-0.40352,-0.61576,-0.44997
13.66824,14.27811,-1.96712,0.75380,0.81657,0.38281,0.91652,-0.03004,-0.48738,0.86446,0.12559,-0.48177
13.66707,14.55427,-2.77897,0.79407,0.66667,0.03402,0.87569,0.95271,-0.33943,0.91163,-0.52574,0.45400
12.88359,14.22425,-0.93100,1.24078,0.28109,0.00923,0.99577,-0.55894,0.01625,-0.66440,-0.55822,-0.75910
