# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.41612,13.99794,-2.63612,1.45377,0.39791,0.48297,0.65171,-0.88878,0.83882,0.87293,0.13018,-0.91730
13.10410,14.37219,-1.09670,0.79017,0.09140,0.38919,1.20986,-0.15818,-0.02389,0.51804,0.17716,0.28864
12.95431,13.83587,-0.76437,1.37571,0.45876,0.10734,0.92839,0.16061,0.52655,-0.90262,-0.46329,-0.56885
12.75166,14.04751,-2.93044,0.61477,0.78686,0.17413,0.95168,0.20909,0.89019,-0.10853,-0.49791,-0.01823
13.09961,14.92612,-2.25348,1.44476,0.66975,0.05821,1.45266,-0.51386,-0.01367,0.54159,-0.19864,-0.38135
13.38111,14.38900,-2.80770,0.74458,0.00501,0.04075,0.59102,0.89662,-0.55196,0.86703,0.17725,-0.80823
12.53928,14.30653,0.48745,0.38825,0.38967,0.24877,1.05187,0.24482,-0.23316,-0.96276,-0.14358,0.06623
13.48228,13.64552,-1.27924,1.03839,0.82728,0.08423,1.00970,-0.13251,0.79364,0.29603,0.00903,-0.73994
13.34815,14.63847,-1.26849,0.51151,0.54057,0.58981,1.11335,-0.89793,-0.70028,-0.73476,-0.25068,-0.38599
13.41460,14.30171,-1.51637,0.60740,0.60531,0.23247,0.80065,-0.59730,-0.83639,-0.26816,-0.30113,0.11237
12.83330,14.66551,-1.23409,1.08002,0.13300,0.46581,1.31207,-0.10801,-0.74613,-0.72516,-0.22390,-0.05363
13.07131,14.14894,-1.63876,1.01172,0.03960,0.38333,0.66478,0.46478,0.60091,-0.85018,-0.12833,0.92776
13.08532,14.15749,-1.92095,1.01116,0.28307,0.09122,0.99194,0.32662,0.01586,0.89079,-0.29310,0.29600
13.58903,13.78086,-0.54124,0.60046,0.54746,0.35280,1.39202,0.02776,0.07305,-0.01542,-0.12990,-0.08832
12.57832,14.98846,-2.65410,1.21295,0.79714,0.07559,1.34300,0.87156,0.92343,-0.33968,-0.58500,0.62210
13.09306,14.30068,-2.57980,1.29165,0.31972,0.04161,0.75531,0.54157,0.58268,0.44152,0.03751,-0.75866
13.64593,14.92750,-0.37451,0.91767,0.30326,0.57940,0.81204,-0.79670,-0.96723,-0.13850,-0.05174,-0.80743
13.01775,14.95313,0.40038,1.02812,0.33726,0.19329,1.24294,0.10270,0.23534,-0.17391,0.01227,0.00731
12.67281,14.47577,-1.05825,0.30693,0.84255,0.47061,0.64235,0.47703,-0.83657,-0.49985,-0.11961,0.04419
13.61824,14.56846,-0.63051,0.99787,0.97883,0.03758,1.11921,0.24676,0.87506,-0.13495,0.19817,-0.91197
13.07944,14.34490,0.56793,0.63716,0.70591,0.05397,1.47542,-0.33016,-0.80711,0.76445,-0.58821,-0.42222
12.76302,13.91082,-2.80392,1.45971,0.05105,0.60677,1.38235,0.23489,-0.10401,0.64431,-0.14151,0.67520
13.48607,14.87771,-0.29833,0.38838,0.57453,0.57621,0.59030,-0.34223,-0.19623,-0.03453,-0.06361,-0.23412
13.49157,13.94516,-1.05688,0.96287,0.17442,0.05787,1.44589,0.16648,-0.08392,0.80363,-0.45080,-0.25469
12.98411,14.35230,-2.64973,1.38813,0.58097,0.10587,0.60918,-0.15140,-0.01884,0.05235,-0.21444,0.81547
13.62971,14.28428,-0.05447,0.80658,0.97448,0.14372,0.71753,0.52476,-0.98964,0.29987,-0.47166,-0.23457
12.79373,13.64651,-1.51794,0.98479,0.95343,0.56124,1.29634,-0.11206,-0.20650,0.48973,-0.12575,0.45950
13.13109,13.98111,-1.80513,0.81433,0.02708,0.52465,0.66261,0.57641,-0.25992,-0.48949,0.08204,0.29768
13.16765,14.90109,-2.63963,1.14400,0.28771,0.17617,0.65241,0.02717,-0.37206,0.00762,0.07463,-0.46509
12.92710,14.92943,-2.69818,1.46947,0.85592,0.16032,1.42079,0.70912,-0.41037,0.41760,-0.13378,0.97403
12.75002,14.30015,-2.62973,1.15957,0.15530,0.16944,1.01783,-0.42892,-0.56210,0.37615,-0.26432,-0.29641
12.51780,15.05231,-0.54851,1.23861,0.04450,0.49381,1.29495,0.43788,-0.61322,-0.73962,-0.06619,0.78311
