# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.83960,14.71170,-2.63207,1.44093,0.57616,0.58735,1.03895,0.30669,0.31568,-0.88924,-0.48516,-0.47182
13.18130,14.07570,-2.49421,1.29704,0.53494,0.23778,0.69872,0.02305,0.39991,-0.90282,0.05845,-0.05668
12.68885,14.28225,0.14617,1.44321,0.33159,0.17956,0.64425,0.28889,-0.96377,0.70416,-0.61540,0.95471
12.61972,14.76498,0.81030,0.61331,0.15022,0.32809,0.78877,0.37465,-0.41788,-0.20231,-0.45579,0.40556
13.05776,13.72824,-1.24109,0.84036,0.52027,0.11474,1.31551,0.39615,-0.38452,0.27856,-0.40824,-0.22620
12.62480,14.49411,-0.28446,0.89854,0.49617,0.15705,1.27136,-0.83979,-0.26427,-0.72517,-0.58576,-0.72001
13.30303,14.07727,-2.40676,1.33488,0.85355,0.28509,1.39731,0.98205,-0.09199,-0.25688,-0.23892,-0.85542
12.50900,14.33731,-0.14140,0.53950,0.77773,0.15856,1.45641,-0.39841,0.74797,-0.13124,0.02096,0.29505
13.55540,13.93196,-1.71863,1.02053,0.11820,0.47583,0.59742,-0.42784,-0.82335,0.65239,-0.58055,-0.77950
12.64335,14.37465,-2.71039,0.65882,0.66711,0.19789,1.29423,0.43598,-0.90652,0.27105,0.18826,0.85902
13.33721,15.06908,-2.67373,1.13846,0.62036,0.42438,1.06989,-0.87329,0.59629,-0.31418,-0.16849,-0.14597
13.53741,13.82913,-1.64802,0.35823,0.51347,0.15690,0.89344,0.04365,-0.17770,0.50115,-0.49334,-0.31122
13.36072,13.96173,-1.65282,1.36469,0.73894,0.32109,0.66932,-0.37466,0.56394,0.89311,-0.16299,-0.40427
12.80332,14.92403,-1.68128,1.28534,0.69201,0.32502,0.88001,-0.48645,-0.63775,0.98978,-0.17065,0.78033
12.88668,13.88961,-2.43891,0.60663,0.32491,0.26668,0.58738,-0.15116,-0.10883,-0.35991,-0.40624,-0.50854
12.60555,13.78177,-1.68854,0.80530,0.25322,0.26545,1.20147,0.63179,0.39629,-0.02730,-0.39279,0.55194
13.19898,13.72163,-1.65771,0.41282,0.87989,0.37808,1.14017,0.32854,-0.59158,-0.54465,-0.24113,0.68178
13.15811,13.73609,-0.32377,0.61460,0.31869,0.46010,1.28283,0.09725,-0.76011,0.32660,-0.12078,-0.23233
12.98577,14.80176,-1.47101,1.04993,0.88944,0.19500,0.90454,-0.92065,-0.23559,-0.65128,-0.61326,0.23245
13.61467,14.54835,0.00907,1.21229,0.87779,0.46720,0.89206,-0.42890,0.23771,-0.61849,-0.30106,-0.31205
13.50141,13.88535,-0.12898,0.67847,0.66333,0.44185,1.09032,-0.10973,0.51594,-0.68988,-0.03845,0.75343
13.46924,14.04833,-0.40005,1.31397,0.37079,0.60323,0.83399,-0.36852,-0.06143,0.01303,-0.41068,0.62430
12.69372,14.80676,-2.67487,1.05713,0.82830,0.53816,1.11848,-0.75030,-0.91905,-0.08708,-0.19522,-0.88858
13.37071,14.09896,-0.29304,0.59679,0.49172,0.53337,1.33946,-0.36642,0.47077,0.10595,0.18618,-0.07222
13.60384,14.57455,0.93624,1.28842,0.40281,0.60675,0.81410,-0.03089,0.76676,-0.51328,-0.39057,0.80564
13.66848,14.55850,-1.36658,1.07198,0.79397,0.06134,0.76158,-0.17134,0.12317,0.70544,-0.13648,-0.73196
12.72069,13.62515,-2.97306,0.59617,0.23092,0.18208,0.94368,0.25201,0.25758,-0.23748,-0.38917,-0.21440
12.57118,13.95017,-1.30316,1.42719,0.67401,0.30574,0.62320,0.81735,-0.01489,0.17351,-0.00263,0.04092
13.32328,13.73084,0.07837,0.59544,0.12582,0.47304,0.75166,0.67618,0.09290,-0.68048,0.08886,0.29290
12.67752,13.84624,-1.83137,1.45860,0.58863,0.18155,0.78604,0.63774,-0.24453,-0.43415,-0.12328,0.42896
13.20106,14.91888,-2.92914,1.17071,0.90472,0.41014,1.40860,0.35471,0.85332,0.30204,-0.46643,0.79871
13.56658,15.09248,-2.66876,1.12045,0.29235,0.00418,0.80173,0.29184,0.53988,0.34645,-0.22315,-0.31028
13.00452,14.52017,-2.96623,0.90836,0.34178,0.12823,1.15036,-0.04639,0.21299,-0.93844,-0.58563,-0.72981
12.92394,14.37846,-1.78307,1.35021,0.06557,0.06773,0.59725,-0.66889,-0.64585,-0.11889,-0.40455,-0.71270
13.61608,13.90351,-2.22032,0.63088,0.90425,0.52937,0.77610,-0.64695,0.02542,0.85737,0.02606,-0.47668
13.41389,14.78344,-2.24777,0.56855,0.24577,0.41549,1.15747,0.31115,-0.59261,-0.11013,-0.34321,0.57354
