# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.64602,14.24506,-1.16257,1.35089,0.24750,0.17221,0.79301,0.75678,0.72774,0.05385,0.15172,-0.42426
13.62239,14.31389,-0.19566,1.47009,0.03703,0.48695,0.61050,-0.82627,-0.61280,-0.05423,-0.11068,0.43821
12.57937,13.69705,-2.27538,0.92138,0.45240,0.18534,1.28820,0.67647,0.40861,0.82928,-0.08650,0.61565
12.96632,14.48747,0.71782,1.42757,0.48411,0.52701,1.39544,0.18995,0.90545,0.57297,-0.04434,-0.64581
13.45498,14.67414,-1.50989,1.16186,0.57974,0.03815,0.63343,-0.27776,0.28067,-0.01867,0.06015,-0.85602
13.09332,13.97000,0.58845,0.32039,0.14644,0.42080,1.10224,0.68885,0.24943,0.47466,-0.27519,-0.42069
13.27134,14.12683,-1.59011,1.38714,0.72417,0.09427,1.36044,-0.72875,-0.28658,-0.00985,-0.12726,-0.62621
12.50881,14.61273,-0.38671,0.38283,0.47595,0.31069,0.95303,0.28773,-0.51279,0.45618,0.19493,-0.66026
13.08562,13.80492,-2.95749,0.71793,0.46899,0.08810,1.07565,0.40922,-0.69071,0.18010,-0.28633,-0.01463
12.86512,15.07555,-0.56541,1.19511,0.64397,0.20517,1.31555,-0.91540,-0.43984,0.85822,-0.58364,-0.75283
13.54012,14.62831,-2.92182,0.42037,0.89914,0.04865,0.66462,-0.07600,0.38418,-0.03275,-0.07683,0.19233
12.74177,14.84417,-2.93772,1.06263,0.21099,0.07205,0.63803,-0.11027,0.12713,-0.61071,-0.14649,0.25945
13.65840,14.28412,0.42140,0.54767,0.42214,0.16374,1.05732,-0.24599,-0.46841,-0.43135,-0.21433,-0.06302
13.33680,14.46119,0.19935,0.42399,0.76721,0.59710,0.78956,0.30064,-0.06593,0.81652,0.02243,-0.40972
13.39026,14.22763,-1.32840,0.35800,0.18765,0.35601,0.80080,-0.10396,-0.35565,0.99328,-0.00952,0.12812
12.82957,14.88532,0.10136,1.13669,0.69344,0.47740,1.47775,-0.12067,-0.44471,-0.89099,0.15841,0.15839
12.99875,14.15821,0.49857,1.12222,0.69995,0.31297,0.86768,0.03591,-0.03483,-0.17792,-0.47513,-0.91390
12.82904,14.08359,-0.42926,0.59151,0.18203,0.14792,1.36406,-0.22898,0.47040,-0.70339,0.08086,-0.32372
12.85527,14.72615,0.65734,0.82914,0.29516,0.16470,0.77140,-0.78857,0.91623,-0.24092,-0.60812,-0.83604
13.53172,14.43310,-2.90777,1.28949,0.42834,0.29127,1.28750,-0.14967,-0.21791,-0.17354,-0.45564,0.32250
12.91015,15.00676,-0.02722,0.71903,0.41983,0.28927,0.96319,-0.88028,0.27141,0.49281,-0.65022,-0.75555
13.11272,13.82896,-1.65030,0.80536,0.88885,0.39685,0.89411,0.25820,0.92279,0.09256,0.11851,-0.26777
13.34193,14.74592,-0.62418,0.62493,0.48525,0.23082,0.58305,0.47979,-0.76996,-0.40406,-0.18638,0.32587
13.69644,13.75986,-0.63423,0.54681,0.82837,0.47399,0.71383,-0.71206,-0.45279,0.93420,0.06862,0.95936
12.94790,14.61636,-1.62906,1.20949,0.14808,0.58880,0.60975,-0.32102,0.90821,-0.31005,-0.10108,-0.82609
12.62035,14.80842,-2.58422,0.54657,0.20088,0.60554,0.65655,-0.58497,-0.01993,-0.75128,-0.18358,0.14388
13.39155,14.67697,-0.01730,1.27845,0.07422,0.14941,1.16231,-0.27560,0.27085,0.13430,0.08621,0.65354
12.51601,14.49744,0.74914,0.69057,0.61635,0.11025,0.96568,-0.38096,0.16044,0.51963,-0.12239,0.29997
13.65191,14.27425,0.54403,1.16807,0.78101,0.12874,1.48510,0.34556,-0.76443,0.77908,-0.03578,0.20589
13.38455,14.51434,-1.12003,0.62254,0.22019,0.33425,1.17741,0.36802,0.71241,0.34618,-0.04214,-0.22782
12.71350,14.27519,0.77075,0.54019,0.53354,0.38247,0.97859,-0.58936,0.71244,-0.14293,-0.31942,0.12428
12.57697,15.08902,0.54566,1.43638,0.63398,0.58585,1.31437,-0.82740,0.75533,0.06963,-0.60239,-0.55731
13.48084,15.01757,0.47291,0.67211,0.46107,0.55178,1.46890,0.44381,-0.71033,-0.89220,-0.48633,-0.77088
12.72091,14.94925,-2.01671,1.10486,0.34225,0.05010,0.95583,0.25438,-0.85855,-0.87523,-0.56254,-0.62662
13.27656,14.01422,-2.27868,1.33399,0.65040,0.20731,0.86887,0.15195,-0.20691,-0.22059,-0.66902,0.96145
13.28077,14.68795,-2.04592,0.37752,0.34019,0.19145,1.14873,0.96657,-0.20594,0.64919,-0.57360,-0.80920
13.37601,14.79204,-0.75143,0.60380,0.50591,0.56597,0.99948,-0.04808,-0.10449,-0.48526,-0.15233,-0.23250
12.61337,14.37510,-1.00920,0.66069,0.65400,0.29765,0.70289,-0.18871,-0.76486,-0.57412,0.14501,-0.83103
12.58282,14.13761,-2.51497,0.35699,0.50401,0.21971,0.59443,-0.64174,0.83753,-0.97914,-0.07028,0.30148
12.90022,14.35426,-0.23987,1.34654,0.46171,0.10772,0.64994,-0.18641,-0.84312,-0.09461,-0.55570,0.26864
12.50626,15.08481,-1.60525,1.36562,0.47246,0.43952,1.32650,-0.41762,0.24591,-0.20298,-0.14739,-0.69713
12.99234,13.72694,-2.53497,0.40333,0.12044,0.27636,1.27381,0.25531,-0.60418,-0.78486,-0.40648,-0.94708
13.33491,14.42249,-2.41238,0.99667,0.56134,0.45114,1.47611,-0.13374,-0.44173,-0.76720,-0.18273,-0.07858
13.52068,13.62552,-2.97298,1.14831,0.49486,0.39084,1.24786,-0.56386,0.07058,0.91598,0.06010,-0.44754
12.95230,15.00560,0.61254,1.47726,0.40912,0.42681,1.42374,0.57901,-0.58882,0.65850,-0.26218,0.57526
12.98536,14.01420,0.61715,1.38464,0.80730,0.40451,0.73771,-0.00104,-0.17098,0.99070,-0.44410,0.64925
13.23220,14.93056,0.00519,1.32066,0.66764,0.44794,1.48426,0.63150,0.81346,-0.20111,-0.40948,-0.64948
12.83205,14.92911,-2.95817,0.71389,0.43457,0.31308,0.77443,0.17234,-0.24400,-0.14594,-0.11366,0.73273
12.83447,14.81821,-1.02207,0.71610,0.54915,0.36532,1.22420,-0.64510,-0.32648,-0.84374,-0.55589,0.27783
13.47539,14.68478,0.95580,1.34577,0.62832,0.51295,0.89342,0.54203,0.20062,-0.84160,-0.06507,-0.28232
13.21959,14.42823,-2.32633,1.03346,0.91035,0.33312,1.17004,0.29094,-0.35697,-0.76284,-0.23339,-0.53346
13.15944,14.41093,-2.08673,1.04566,0.76228,0.05374,0.80023,-0.45307,0.31149,-0.74628,-0.07976,0.67441
12.80099,13.92923,-0.07971,0.39511,0.52462,0.49720,0.90729,0.12460,-0.60570,-0.11629,-0.12657,-0.37363
13.16062,14.80057,-0.81700,1.14688,0.81416,0.29675,0.59153,0.10539,-0.83653,-0.49024,-0.25893,0.35884
12.91990,15.09436,-0.95771,0.83867,0.85618,0.04172,0.80721,-0.32973,-0.08952,0.41117,-0.06885,0.72742
13.69188,14.58441,-2.72398,1.40477,0.85822,0.06747,0.87208,-0.74169,0.41900,0.43060,-0.55255,0.47136
13.30577,13.96942,-1.75453,0.56122,0.94644,0.00510,1.42828,0.52253,0.77313,-0.25811,0.14953,-0.41738
13.06547,14.28414,-0.56177,0.94982,0.13340,0.14212,0.90843,0.87503,-0.65435,-0.50128,-0.43382,0.72187
13.27288,14.11557,-0.07153,1.03836,0.37466,0.26460,1.29919,0.23541,-0.24789,0.17880,0.19860,0.33496
13.39443,13.87281,-1.97961,0.60450,0.60073,0.12312,1.13036,0.81965,-0.67037,0.99602,-0.19837,0.25124
12.70760,13.67169,-2.86542,1.47942,0.19136,0.19023,1.06994,-0.60829,0.73640,0.20092,-0.60067,0.30194
13.36134,13.70308,-0.35055,0.76664,0.19097,0.48449,1.27319,-0.27531,-0.43949,-0.65409,-0.22315,-0.15398
12.53213,14.77092,-2.14034,1.17652,0.75618,0.13563,1.47293,-0.77910,-0.32381,0.18063,-0.23268,0.76099
12.61409,14.32256,0.18319,1.13798,0.49875,0.29093,0.69379,0.73257,-0.66926,0.29153,-0.28505,0.38932
13.06574,14.32259,-1.66302,1.34452,0.41874,0.43120,1.33634,0.03201,-0.71956,-0.00560,0.03054,0.58105
12.98751,14.94505,-1.14815,0.37482,0.05631,0.38236,1.05005,0.40352,0.46629,-0.65153,-0.50885,0.04213
13.00408,13.66728,-2.78869,1.39475,0.17059,0.57113,1.39931,0.18156,0.57166,-0.79989,-0.53935,-0.04565
12.81065,14.41245,-2.82399,0.95488,0.57382,0.18820,1.40719,-0.22420,0.82780,-0.30621,-0.60555,-0.94777
13.39325,15.08429,-2.76749,0.83170,0.35604,0.19050,1.05187,-0.69484,0.12701,-0.28114,-0.02927,0.37959
13.44687,14.98079,-2.13622,0.71197,0.76071,0.14950,0.76177,-0.42714,-0.22128,0.33515,-0.48117,0.32799
12.72645,14.75313,-1.99407,0.43617,0.31780,0.29458,1.31652,0.54323,-0.65483,0.25106,-0.53760,-0.53740
13.47688,14.74358,-0.30284,0.99879,0.91857,0.15717,1.19165,0.43887,-0.97206,0.23001,-0.37818,-0.44830
13.39780,14.30176,-2.18023,1.24607,0.24885,0.21473,1.19867,0.44220,-0.43245,-0.05000,-0.48837,0.76119
13.51971,13.77749,-2.56221,0.99889,0.24469,0.29035,1.29445,0.84562,-0.06162,0.47004,-0.63330,0.17723
12.76624,14.48021,-2.12605,1.46504,0.69184,0.36376,0.92927,0.61468,-0.86151,0.68435,-0.25916,-0.78307
13.01836,13.82393,-2.12484,0.58677,0.71843,0.34981,1.20545,-0.44143,-0.51036,0.71996,0.13487,-0.39076
13.69413,14.08117,-2.45730,1.34717,0.00024,0.23244,0.98214,0.80035,-0.07629,0.62327,-0.16419,0.35675
12.95968,14.49022,-0.57965,1.47397,0.91864,0.59442,1.48335,0.99930,-0.50857,-0.14340,-0.10401,0.52056
12.82116,14.83176,-0.41241,1.33067,0.88935,0.46152,0.61533,-0.01425,-0.93407,-0.88492,-0.62000,-0.35905
13.07418,14.53625,-2.71183,0.47887,0.35066,0.09745,0.71528,-0.57427,-0.95360,-0.30342,-0.20458,0.96185
12.87046,14.90830,-0.68493,0.99048,0.66656,0.28545,0.72008,0.78336,-0.74790,-0.77145,0.01080,0.89829
12.70593,13.76695,-2.04507,1.40065,0.17480,0.07705,1.37820,-0.34087,0.47528,0.91475,-0.09637,-0.09604
13.46630,14.45954,-1.12028,1.38767,0.93097,0.32350,1.47062,0.16042,0.88113,0.66210,-0.35407,-0.22242
12.82298,13.65572,-0.90035,1.39424,0.52257,0.39158,0.65604,-0.52523,-0.29832,0.82511,-0.59298,-0.00997
12.59064,14.97514,-0.78163,1.46634,0.07496,0.17920,1.48032,0.20184,0.77076,0.96498,0.18810,0.56575
13.45083,14.92771,-1.36083,0.60037,0.30808,0.44120,0.96725,0.95581,-0.33094,0.35360,-0.37898,-0.59811
12.72050,14.20981,-0.42972,0.49784,0.78698,0.44796,1.15890,0.38666,0.64627,0.35402,-0.47622,0.70068
13.33938,14.57267,0.88959,0.96728,0.84270,0.21148,0.62652,-0.85586,-0.32133,-0.63560,-0.15058,-0.64451
13.43819,13.90299,0.66131,0.48518,0.72204,0.54520,0.81020,0.71628,0.57272,0.81623,-0.58426,0.09626
12.77094,14.85848,-0.09096,0.65050,0.69756,0.14960,0.87747,0.01193,-0.84135,0.31199,0.18904,-0.17007
12.79664,14.55854,-1.82964,0.81990,0.53546,0.41539,0.86487,0.56511,-0.53825,0.81480,-0.09900,0.09390
13.14604,14.32466,-0.01325,0.84122,0.93384,0.21199,0.58264,0.65963,0.84426,0.91828,0.02132,0.11565
