# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.76596,13.86733,-1.36098,0.70921,0.74244,0.16015,1.18100,0.52268,-0.24151,0.69959,0.18054,0.51880
12.66830,14.95429,-0.01278,0.66908,0.38218,0.15067,0.65417,0.10398,0.29699,0.55185,-0.33541,-0.47374
13.39100,14.44817,-0.49689,1.41272,0.10456,0.34536,1.33675,0.07909,-0.17216,-0.19976,-0.05866,0.04126
12.74594,13.86219,0.06842,0.62390,0.51558,0.42363,1.41394,0.60687,0.84002,0.76200,0.06912,-0.61458
13.29231,13.67644,0.03109,1.31553,0.95543,0.52569,0.94136,-0.12689,0.16027,0.04835,-0.31815,0.10930
13.03370,14.96031,-1.62162,1.22510,0.68058,0.45882,1.30805,-0.11852,-0.14824,0.59267,-0.10264,0.18840
12.66631,14.25698,-2.06846,1.30420,0.88882,0.58900,1.11071,0.28666,-0.60413,0.56191,0.11373,0.16078
13.09531,13.78087,-2.59759,1.40568,0.41141,0.27830,1.03878,0.04992,0.39075,0.48729,0.16378,-0.64411
12.64869,13.62999,-0.39085,0.93191,0.66710,0.49421,0.86646,0.99508,-0.87781,0.50181,-0.60077,-0.54557
12.62955,13.68505,-2.38260,0.98796,0.68753,0.50848,1.04617,0.21661,0.02615,0.88205,-0.45513,0.29715
13.20483,14.60302,-2.45909,0.77267,0.49320,0.19992,1.00679,-0.79343,0.37514,0.99547,-0.26634,-0.35858
13.06267,14.05698,0.79683,0.92065,0.12270,0.07741,0.77284,-0.34529,-0.25387,0.57824,-0.10293,0.69136
13.47221,14.72282,0.52012,1.03577,0.92178,0.36489,0.69421,-0.07458,-0.19978,0.80583,-0.64572,0.35426
13.46610,14.37452,-1.28506,1.22021,0.31185,0.04033,0.66922,0.53604,-0.23423,-0.12889,-0.21658,0.39645
12.85176,14.40888,-2.74107,0.86067,0.61874,0.14611,0.64970,0.46481,0.79880,0.72658,0.18414,-0.56886
13.10788,14.17704,-0.44540,1.47229,0.12413,0.38530,0.67244,-0.57512,-0.18728,0.80797,-0.39309,-0.12522
13.17529,13.69152,-2.04389,0.85980,0.86544,0.45760,1.23816,0.34909,0.34725,0.25391,-0.32403,-0.37233
12.65021,13.94547,0.19440,0.63475,0.85469,0.22981,1.44465,-0.83181,-0.91217,-0.88449,-0.17954,-0.12906
12.82239,13.99396,-2.88590,0.71928,0.38803,0.54743,1.38287,-0.90418,-0.09735,-0.71451,-0.60788,0.85047
12.62298,14.64576,-2.47661,0.45021,0.24993,0.13049,1.14419,-0.73553,0.00319,-0.02381,-0.50088,-0.34346
13.60106,14.16483,-0.91763,1.34276,0.77118,0.34733,0.99946,0.38423,0.89688,0.36442,0.06668,0.01183
13.38931,14.73568,0.19089,0.87241,0.43936,0.51242,0.77955,0.86040,-0.47307,0.20040,0.05652,-0.46019
12.55289,15.03038,-1.10062,1.21798,0.89846,0.53597,1.28220,-0.16525,0.89051,-0.78979,-0.66034,0.86181
12.51853,13.86959,0.60832,1.25284,0.67022,0.35640,1.40707,0.76844,-0.47745,-0.68973,-0.64670,0.47335
13.30036,14.70022,0.60885,1.15434,0.88642,0.00284,0.88641,0.04572,0.12297,0.53780,-0.42698,0.60126
13.27482,14.23983,0.42825,0.91169,0.98989,0.60081,0.91654,0.33181,-0.66978,-0.22978,0.14886,0.76449
13.62640,14.96196,-2.04265,0.33767,0.59736,0.32107,0.86971,-0.03587,-0.23800,0.73824,-0.32985,0.45929
13.55026,14.61138,-1.08249,0.67143,0.23053,0.11963,0.60936,-0.58906,-0.68519,0.04885,-0.24304,-0.52964
13.04558,14.67830,-1.31814,0.87894,0.16050,0.32228,1.43909,0.85382,-0.15342,-0.28709,-0.11727,0.61052
12.60810,14.24904,-1.81201,1.45942,0.27447,0.23640,0.64627,0.77279,0.82696,0.50248,0.12493,-0.23314
13.62955,13.99955,0.76915,0.98056,0.82819,0.13344,1.42452,-0.27926,0.14232,-0.68140,-0.44109,0.01896
12.96943,15.05389,-0.73374,0.37783,0.26650,0.14541,1.20584,-0.92555,-0.59955,0.51428,-0.44985,0.64445
12.65456,14.03630,-1.69333,1.08917,0.25831,0.34986,0.82765,-0.77091,-0.61985,0.31700,0.05209,-0.22198
12.71191,14.39182,-0.15262,1.16383,0.71124,0.53295,1.04838,-0.09679,-0.39659,-0.36207,-0.13418,0.79515
12.89702,14.78110,-1.61566,0.96991,0.92784,0.00914,1.47918,0.22739,0.12167,-0.92202,-0.26753,0.27843
13.49403,14.23065,-1.49149,0.96694,0.65740,0.48936,0.61357,0.38794,-0.07836,0.32873,-0.00160,-0.44534
12.71694,14.56903,-1.01731,0.61271,0.38993,0.54401,1.32721,0.26187,0.42590,0.68306,-0.25645,-0.00666
13.00104,14.29388,-1.13930,0.45931,0.79079,0.02608,0.65850,-0.83734,-0.23202,-0.05993,-0.35519,0.47018
13.23115,13.85675,-0.92280,0.64689,0.02360,0.21311,1.27592,-0.06158,-0.01005,0.67222,0.16583,-0.91466
12.56381,14.53878,-1.47369,1.09588,0.56614,0.10761,0.96591,0.34925,0.67950,0.70444,0.13337,-0.60057
12.80573,14.11554,-0.62400,0.31036,0.28408,0.32218,1.39601,0.22271,-0.13563,0.38446,-0.22200,-0.49896
12.56378,13.67085,-2.98567,1.15107,0.32533,0.05750,1.47021,0.07630,0.62001,0.50084,-0.24932,0.39327
12.56095,14.76828,-0.49904,0.83404,0.82676,0.55072,1.05531,0.29239,-0.15849,0.79977,-0.18523,0.33643
13.05760,15.08030,-1.52272,1.04594,0.93324,0.07798,1.08543,0.17756,-0.66657,0.76153,-0.57066,0.93229
12.78340,14.19143,0.55792,1.31494,0.62562,0.06912,1.04851,0.55982,0.15017,-0.16936,-0.06282,-0.02719
13.66619,13.92562,-1.14548,1.00484,0.11781,0.25596,1.31092,-0.42011,-0.60157,-0.50914,-0.30324,0.66556
12.80702,13.75146,-2.39747,0.99843,0.40643,0.41408,1.07036,-0.20030,0.87125,-0.98260,-0.58402,-0.12482
13.23437,15.09954,-2.61191,1.47456,0.82040,0.43785,0.80732,-0.76310,0.11053,0.79158,-0.16235,0.67456
