# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.67155,14.78411,-1.51485,0.35052,0.64256,0.57258,1.06799,0.93346,0.55056,0.48703,0.05394,-0.64530
12.95873,13.81509,0.52889,1.10451,0.35656,0.41376,0.82709,0.14058,-0.78050,0.72858,-0.51601,0.65618
12.96729,14.18421,0.66960,0.71411,0.82527,0.27310,1.22670,-0.51059,-0.87565,0.40333,-0.49325,0.97281
13.28073,14.33634,0.86242,1.11083,0.53266,0.16983,0.81357,-0.12765,0.40554,0.53301,-0.43075,-0.52497
13.39135,13.84178,0.35179,0.75177,0.77179,0.11098,1.38221,-0.29827,-0.45954,0.26456,-0.07658,-0.62231
12.63743,14.46925,-2.55994,1.36507,0.14860,0.33417,1.08923,-0.39121,-0.71671,0.32242,-0.14303,0.47113
12.60160,14.25093,-2.89366,1.42578,0.41036,0.07472,1.40333,-0.11924,-0.23152,-0.65405,-0.00022,-0.54689
12.66068,14.59625,-2.09178,1.10300,0.62684,0.35071,1.45233,-0.49899,0.21687,0.51820,-0.26619,0.00235
13.02355,15.02539,-2.20791,0.85215,0.08207,0.36772,0.64965,-0.50627,-0.34009,-0.62291,-0.22410,-0.48631
13.64644,14.18247,-2.39680,1.25046,0.62508,0.18732,1.07619,-0.03112,-0.25842,0.90480,0.15782,0.94863
13.29040,14.83615,0.35883,0.49605,0.56405,0.13625,1.12391,0.95457,0.10638,-0.81736,-0.16801,-0.72098
13.09556,14.92780,-1.80178,0.62218,0.82387,0.07384,1.17862,-0.25347,-0.00176,-0.71446,-0.30137,0.51307
12.95851,13.99300,-0.49538,0.80568,0.52324,0.16657,1.23560,-0.67047,-0.17832,-0.08792,0.01319,0.84182
13.44270,14.24315,0.47160,1.43040,0.17359,0.13307,1.40817,-0.69900,0.40255,-0.49691,-0.60676,0.38674
13.08177,13.96788,-0.21298,0.74906,0.29061,0.06787,1.38366,0.34603,0.77577,-0.66622,-0.27317,-0.86327
13.66264,14.88839,-1.94613,1.13791,0.64933,0.53511,0.92096,0.82273,0.85791,-0.19682,-0.50915,-0.86809
12.50421,14.06581,-2.81887,1.47777,0.05639,0.24917,0.82164,0.55931,-0.90662,0.42740,-0.39298,-0.80992
13.26494,14.12404,-1.51115,0.82247,0.43247,0.26401,1.13679,-0.67682,-0.67210,0.73516,0.18074,0.67396
13.03187,14.84835,-2.20111,1.34970,0.42040,0.14762,1.39166,-0.03761,0.92541,0.43192,-0.58024,-0.27422
13.54439,14.30007,-1.23647,0.84735,0.74907,0.23217,1.13645,0.10628,0.90844,0.46908,0.07909,-0.23003
12.66113,13.61017,-2.76465,1.37331,0.10962,0.14112,1.36611,0.54220,0.08259,0.69661,-0.33649,0.78335
13.46367,14.93186,-1.40367,1.07728,0.53340,0.43435,1.11190,0.78347,0.28314,-0.55130,-0.09251,-0.40422
12.98358,14.84964,0.13660,0.99506,0.40730,0.07493,1.23295,0.23989,0.24362,0.58315,0.03932,-0.26589
13.59756,14.79867,-2.46735,0.74858,0.76798,0.47405,1.28009,0.38770,-0.14360,0.66867,0.16603,0.85987
13.03267,14.19203,-1.40509,0.61673,0.85117,0.54585,0.91470,0.06254,0.54531,-0.21523,0.14372,-0.02123
13.60376,14.12309,-2.86085,0.71541,0.69648,0.05688,1.26046,-0.69098,0.16744,0.39373,-0.60999,-0.92987
13.33177,14.00735,0.75668,0.32656,0.45233,0.14316,1.25476,0.18755,-0.59766,0.39850,-0.16365,-0.14138
13.18033,13.65299,-1.39633,0.34732,0.20949,0.44284,1.06109,0.17942,0.81467,0.12925,-0.43886,0.31501
12.98602,14.90252,-1.80762,1.13138,0.97845,0.56781,1.36873,0.84424,-0.27597,0.48919,-0.64548,-0.93660
13.19749,14.76817,-0.35485,0.78629,0.52213,0.31173,0.79780,0.23132,0.12620,0.78038,-0.34296,-0.79706
12.56972,15.01645,-1.42818,0.36272,0.25887,0.40360,0.98150,0.87306,-0.82023,-0.28327,0.01973,-0.32847
13.57572,14.74947,-0.24691,0.81054,0.47428,0.43109,1.13554,0.10663,0.57440,-0.05090,-0.58280,0.82468
