# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.95436,14.29748,0.33783,0.37192,0.02629,0.32229,1.10999,0.26609,-0.07893,-0.94303,0.11165,-0.78861
13.36717,13.95356,-0.69097,1.38862,0.28255,0.08384,0.75472,0.36721,0.68302,0.42182,-0.61445,0.20495
13.41360,14.02326,0.81222,0.89796,0.90936,0.41121,0.76711,0.75721,-0.84811,0.67134,0.17535,-0.46229
13.15635,14.45422,0.13423,0.47200,0.66569,0.35245,1.30880,-0.06130,-0.69656,0.62219,-0.28032,0.03379
12.98055,15.07586,0.86464,1.32349,0.02739,0.27455,1.19147,0.65998,-0.27102,-0.50660,0.02334,0.66201
12.80683,14.75969,-0.06924,0.65624,0.62517,0.26198,0.78698,-0.76506,0.92993,-0.56857,-0.24880,0.90886
13.48263,14.28560,-1.66110,0.37648,0.47629,0.54035,1.26497,-0.61003,-0.50552,-0.90089,-0.01626,0.76922
12.69066,14.01301,-2.65543,1.44843,0.18817,0.39493,1.38089,-0.14155,-0.34558,-0.44482,-0.02067,-0.92091
12.73300,14.94061,-2.16346,0.35224,0.56099,0.18811,0.69865,-0.53504,0.18786,-0.34759,0.07721,-0.12626
13.14417,14.06713,-1.81977,1.07273,0.09797,0.22551,0.99531,-0.54798,0.38363,-0.53258,-0.37678,-0.02965
13.06290,14.64389,-0.81658,1.47879,0.96314,0.29936,1.10116,0.42455,-0.81634,0.23531,-0.44085,-0.72307
12.81055,14.03700,0.34851,1.20669,0.96000,0.09513,0.92161,0.65198,0.45814,-0.00596,-0.23520,-0.73212
13.26731,14.42153,0.39143,0.51248,0.03831,0.13232,1.47422,0.42450,0.88179,-0.22976,-0.53772,0.33930
13.39157,13.83739,0.63618,1.12882,0.45794,0.18940,0.82454,-0.06666,-0.45773,0.78783,-0.43487,-0.67262
13.40077,14.74468,0.09221,1.26362,0.71347,0.07456,0.64408,-0.15080,-0.04588,0.62604,-0.38594,-0.94114
13.55871,14.27455,-2.15127,0.84380,0.89185,0.41472,1.33119,-0.04277,-0.42579,0.26313,-0.06230,-0.44681
13.25121,13.88452,0.28827,0.39093,0.14780,0.52012,1.19440,0.61408,0.76254,0.75384,-0.34698,-0.13582
13.31157,14.80553,-0.68062,1.39246,0.60715,0.28027,1.13152,-0.42556,-0.34566,-0.95568,-0.21503,0.89267
13.28493,13.73463,-0.05597,1.41290,0.35789,0.24969,0.74047,0.06374,0.42208,0.83140,-0.56051,-0.27617
12.97152,15.08907,0.41831,1.43380,0.35784,0.07880,1.16821,0.18702,0.09940,-0.46154,-0.26746,0.37117
13.32038,15.01529,-0.35018,1.18620,0.74672,0.14310,0.97823,-0.67448,-0.05584,0.69403,-0.16819,0.96569
13.55030,14.41219,0.48663,1.10949,0.61549,0.13654,0.58592,-0.55203,0.32121,0.55845,-0.10404,-0.03641
13.67065,14.41736,-0.65991,0.88206,0.46169,0.00317,1.36128,-0.41407,-0.27595,-0.05069,-0.21675,0.04957
13.58725,14.73141,-0.94560,1.28070,0.38950,0.55940,1.14529,0.46511,-0.36761,-0.71290,-0.51012,0.47014
12.68007,14.83555,0.71735,1.38460,0.64459,0.45426,1.45826,0.20401,0.72298,0.92608,-0.10137,0.73769
13.29146,14.80061,-1.93100,0.43514,0.42019,0.13350,1.27054,0.84442,0.11024,-0.57685,-0.24472,-0.84038
12.58009,13.89549,-1.23794,1.02405,0.53306,0.03469,1.24975,0.02949,0.12009,0.99300,0.16278,0.37913
12.72019,14.58731,-1.49327,1.10971,0.23058,0.51065,0.62074,-0.38999,0.19136,0.74985,-0.32891,0.82216
13.53851,14.45933,-0.72007,1.24708,0.29988,0.44705,0.86269,-0.76959,-0.18623,0.06266,-0.41957,0.60481
13.37813,14.53326,-0.14456,1.02769,0.64617,0.27638,1.19188,0.71322,-0.53276,0.86235,0.16433,-0.08164
13.51534,15.07238,-0.54566,1.39186,0.61125,0.08540,0.65652,-0.25190,0.87147,0.33290,0.14864,-0.65283
13.21694,14.76834,0.45687,0.48646,0.64912,0.57483,1.34480,0.96130,-0.23144,-0.60453,0.15080,0.06803
13.53151,14.87664,-2.33434,1.00004,0.59490,0.41963,1.35757,-0.67883,-0.68433,0.85185,0.07655,-0.22152
13.01804,14.30231,-1.66111,1.30976,0.94574,0.18082,0.98064,-0.11382,0.46613,-0.17737,-0.50707,0.93041
13.67929,14.17009,0.76401,0.72067,0.43178,0.21963,0.91866,-0.70956,-0.80509,-0.21420,-0.42603,-0.49331
13.65985,13.60302,0.28435,1.05432,0.40451,0.36140,0.81093,0.23492,0.29388,0.28730,-0.60586,-0.51365
12.84010,14.17424,-0.78973,1.17150,0.84606,0.46016,1.06395,0.74495,0.70599,0.69727,0.01535,-0.07043
13.64937,14.45479,-0.83332,1.15009,0.65884,0.15832,0.90125,0.97561,-0.02058,0.57431,0.00889,-0.22820
13.59887,14.41123,-1.84788,0.62250,0.27812,0.53922,0.98341,-0.48730,-0.67007,0.36345,0.10800,0.62791
12.86729,14.39581,-0.46575,1.18830,0.01684,0.48341,1.11210,0.91026,0.77036,-0.36169,-0.21573,-0.74930
13.58147,13.85918,0.89027,0.71397,0.79948,0.26975,0.71323,-0.73526,-0.12434,-0.23210,-0.33843,-0.07748
13.45769,14.16613,0.87368,0.68380,0.46984,0.16342,0.59843,0.76283,-0.71360,0.76588,-0.21245,0.00693
13.39730,13.72372,-1.20244,0.73860,0.06625,0.52641,0.78652,0.44806,0.44137,0.10876,-0.54345,-0.57089
12.65644,14.81924,-1.02885,1.38119,0.53380,0.20533,0.87643,-0.20117,0.75281,0.53661,-0.37864,-0.26684
12.53121,14.65847,-0.76108,0.50395,0.28443,0.22841,0.63556,-0.01736,0.33404,-0.99382,-0.59142,0.92592
12.79661,14.90413,-0.73751,0.69599,0.61747,0.33027,1.35669,-0.48940,0.54309,-0.87737,0.18247,-0.10209
12.58431,13.87708,0.47379,1.28250,0.10322,0.45511,1.17590,0.25962,0.79857,0.86454,-0.10811,-0.21206
13.28084,13.69034,0.31498,0.68861,0.35795,0.25902,0.75672,0.18364,-0.13194,-0.58453,-0.28311,-0.42634
13.30913,14.82088,-1.65092,0.69572,0.71891,0.05329,1.22850,0.91103,0.45478,-0.74135,0.01949,0.66031
12.82415,15.04901,-0.10245,0.77881,0.22781,0.54855,0.82680,0.60805,-0.61590,-0.58153,0.07633,0.69950
13.30169,14.40336,-0.13542,0.73999,0.23273,0.45331,1.12627,0.03394,0.53312,0.91867,-0.46281,0.12636
12.65464,13.73309,0.76440,1.43323,0.94359,0.57393,0.59897,0.34287,-0.90665,0.38827,-0.38842,0.14578
