# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.53331,13.92501,-0.04461,0.33660,0.37273,0.38249,1.39435,-0.43998,-0.97917,-0.80784,-0.52244,-0.14693
12.66976,13.88414,-0.10313,1.24310,0.85469,0.11025,0.93951,-0.18429,0.40294,0.79425,-0.15400,0.46130
13.38098,14.21218,-1.81009,0.66589,0.82923,0.49808,1.37051,-0.60167,0.33679,0.70402,-0.50945,0.90187
13.18275,14.12551,0.47709,0.41004,0.89241,0.58394,0.91445,0.88473,-0.67906,-0.27288,-0.64357,0.83931
12.60458,13.77129,-1.26872,0.78862,0.79690,0.31682,0.91049,-0.50068,-0.53040,0.99222,-0.52233,-0.01404
12.57333,14.32515,-1.44981,1.36944,0.03035,0.11877,0.90608,0.35207,-0.89647,0.20462,-0.27059,0.22577
13.17315,14.54606,-2.41860,0.96177,0.09675,0.18492,0.82705,-0.39182,0.91613,-0.53752,-0.50984,-0.42642
12.89265,14.14344,-1.22919,1.13990,0.72595,0.20151,0.99163,0.31629,0.57754,0.59199,-0.53944,0.11779
13.06978,14.69984,0.59651,0.41831,0.89643,0.49630,1.43513,0.95892,0.09563,-0.83927,0.13433,0.21471
13.55688,14.06079,-0.52895,0.33310,0.43360,0.24265,0.85923,0.96369,-0.20193,0.35063,0.09099,-0.18656
13.10285,14.11139,-0.69136,0.78738,0.27242,0.54372,1.36177,-0.96140,0.39969,-0.69962,-0.02707,0.88430
12.89563,14.07075,-1.86976,1.12034,0.37946,0.22051,0.91569,0.52243,0.31187,-0.23136,-0.42214,-0.05777
13.35906,14.12542,-0.75181,1.10713,0.40080,0.41693,0.91268,-0.55067,0.29663,0.89959,-0.21124,0.66001
13.45013,15.09512,-0.62520,0.46690,0.61597,0.19526,1.40885,-0.24293,-0.86714,0.54228,-0.39251,0.85751
12.98273,14.95640,-0.95805,0.67758,0.42764,0.36832,0.75160,-0.25827,0.53285,-0.77838,0.00720,0.04374
13.09437,14.64102,-2.91431,0.91221,0.28232,0.24164,0.91153,-0.22819,-0.88503,0.68826,-0.22903,-0.73896
13.67440,14.86183,-0.10861,1.17688,0.09913,0.36723,1.23705,0.34936,-0.26147,0.25441,-0.61539,0.80479
12.88711,14.91044,0.32683,1.06341,0.96072,0.11119,0.64987,-0.59636,-0.26660,0.14749,-0.05327,-0.34129
13.47937,14.22452,-1.52135,0.79277,0.11702,0.50856,1.18778,0.79656,-0.19059,0.10942,-0.18530,0.82769
13.60668,13.94056,-1.32262,0.69592,0.80132,0.35831,1.22680,0.82135,0.42468,-0.72681,0.16365,0.60372
13.67148,13.80704,-0.83266,0.82105,0.94930,0.21724,1.17849,0.53971,-0.54438,-0.71912,-0.32909,0.36784
12.63051,14.00778,-1.01094,0.96045,0.66061,0.09860,1.05917,0.89085,-0.95435,-0.84139,0.05335,0.51920
13.66099,14.87192,0.14751,0.90120,0.67542,0.27849,0.71680,-0.37884,0.82374,0.39975,0.17755,0.86659
13.65960,14.33565,-1.56637,1.39117,0.40856,0.42462,1.43133,-0.75385,-0.84161,-0.51073,0.01819,0.53189
13.54868,14.82170,-2.94145,0.49997,0.73840,0.47226,1.33235,-0.83148,-0.67073,0.33416,-0.22388,-0.41716
13.00568,14.47966,0.07600,1.13334,0.62471,0.60975,0.72040,0.06069,-0.70746,0.19970,-0.09605,0.43651
13.16788,13.95429,-2.33570,1.14119,0.90795,0.36194,0.76023,-0.65980,0.05523,0.71049,0.02436,0.35736
12.96847,13.90836,-2.53735,1.44839,0.51262,0.38074,1.06285,-0.53988,-0.79727,-0.60922,-0.42650,0.05695
12.78735,13.97179,-2.94527,0.77139,0.69375,0.06511,0.81643,-0.79720,-0.54517,-0.23431,-0.19808,-0.58666
13.47357,14.35597,-1.04582,0.41293,0.83246,0.22195,0.98004,0.14573,-0.52087,0.31473,-0.26602,-0.87337
