# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.05309,13.94022,-1.03563,1.24946,0.32391,0.19121,0.78026,0.68244,0.22118,-0.16510,-0.53207,0.87838
13.32092,14.63010,-1.18636,0.47137,0.95353,0.52195,1.45933,0.33339,-0.00420,-0.54555,-0.14400,-0.77958
12.69374,14.01804,-1.35973,1.06382,0.28561,0.17792,0.92207,-0.91677,-0.64523,0.09330,0.14886,-0.00808
12.69226,14.63374,-1.26270,0.85233,0.70585,0.47003,0.67243,0.50978,0.44443,-0.00032,-0.65958,-0.48767
13.00854,14.51404,0.12569,1.21293,0.88004,0.53581,0.68882,-0.41527,-0.65757,-0.28957,0.03793,-0.58717
12.76690,15.06947,-2.57436,1.09245,0.50026,0.20765,1.42313,-0.17048,0.63102,0.50040,-0.40168,-0.33620
13.67695,14.86839,-0.65783,0.63539,0.80723,0.43491,1.22984,0.70927,-0.43709,0.20106,-0.29509,0.69015
13.65672,14.03576,-1.35493,1.35773,0.10009,0.42719,0.58069,0.16091,0.61694,0.42306,0.18567,-0.15254
12.54307,13.78687,-0.66456,0.47404,0.27504,0.60216,1.13021,0.04905,0.57346,-0.30504,-0.16762,0.58532
12.68262,14.42505,0.77445,1.07050,0.41629,0.41083,1.08595,0.49112,0.74370,0.62867,-0.23887,0.34332
13.11994,13.77563,-1.19266,1.06524,0.90131,0.00047,1.08579,-0.17868,0.20227,0.69422,0.02440,0.77525
13.48382,13.67967,-0.82466,0.85578,0.14740,0.19326,1.40939,0.54464,0.13301,-0.16093,0.16846,0.06119
12.61226,14.52689,-0.68028,1.12189,0.49327,0.59737,1.17650,0.11673,0.47114,0.36462,-0.41789,0.43862
12.79203,14.49534,-2.63998,1.21041,0.62630,0.02683,0.82933,0.27850,0.32595,0.15585,-0.33430,-0.90688
13.54222,14.27755,0.06134,0.64722,0.76800,0.06806,1.37252,-0.69724,-0.84432,0.38320,0.15907,0.48291
13.59455,14.38262,0.01339,1.41502,0.06866,0.56590,1.21412,0.77506,-0.39925,-0.23697,-0.52685,0.25278
12.88998,14.70572,0.92525,1.10687,0.19569,0.40462,1.14372,0.59201,0.62290,0.87286,-0.16809,0.65002
13.14291,13.63359,0.80814,1.12269,0.05504,0.59881,0.79102,0.99217,0.90254,0.12782,-0.54043,-0.76567
13.08139,14.34219,-1.29449,0.51450,0.47545,0.13006,0.94846,0.17040,0.41786,-0.99357,0.01325,-0.41819
12.93960,14.63137,-0.92483,1.16804,0.81053,0.53903,1.10582,0.11730,-0.51939,-0.26682,-0.03297,0.23639
13.59100,13.87156,-2.09669,0.70532,0.31576,0.11729,1.04229,0.49665,0.74960,0.53014,0.15999,0.59746
13.11912,14.05057,-1.13857,0.44534,0.31515,0.56364,1.17613,0.06357,0.09210,0.69558,-0.59547,-0.09867
12.91292,13.64887,0.76978,0.90584,0.79564,0.39625,1.39361,-0.15411,0.20375,0.84080,-0.65019,0.60779
13.06644,14.23530,-0.03558,0.92569,0.64119,0.28917,1.01333,0.88084,-0.39155,0.55663,-0.59566,-0.92400
13.42649,14.77605,-1.08995,1.08075,0.01903,0.18925,1.25393,-0.54064,0.12899,0.22566,-0.32546,-0.59811
13.50764,14.46787,-1.84331,0.71650,0.19059,0.56483,1.41118,0.14853,-0.71124,0.04806,0.10734,0.55459
13.05031,14.63537,-0.65697,1.08258,0.03092,0.52280,0.81498,-0.89360,0.13765,0.26938,0.18359,0.92333
12.82969,14.34211,-2.88014,0.82541,0.95373,0.12962,1.00478,0.84302,0.69934,-0.01942,-0.58136,-0.30519
12.70721,14.22262,0.65086,1.44877,0.65593,0.19099,0.87207,-0.28318,-0.96930,0.95728,-0.49878,-0.76848
13.54506,14.49025,0.46075,1.19995,0.48250,0.07810,0.94782,-0.94738,0.41560,-0.45607,-0.25472,0.54257
12.82560,14.40444,-1.35640,0.31449,0.95041,0.47643,0.75112,-0.01828,-0.88937,-0.15706,-0.05683,-0.46746
13.07484,14.72502,-2.71382,0.78160,0.30021,0.26154,1.08002,0.93096,-0.26015,-0.67709,0.00420,0.30754
13.28966,14.67673,-1.53043,0.32606,0.44474,0.31393,0.99564,0.93621,-0.37715,-0.03032,-0.19000,0.26906
13.25145,14.46080,-1.05980,0.66810,0.79657,0.40712,1.28980,-0.13033,-0.95565,-0.34278,-0.48621,0.56079
