# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.15295,14.55044,-1.12709,0.50385,0.88957,0.28943,1.23254,0.68997,-0.33159,-0.98743,-0.61808,0.91613
12.54133,13.81494,-2.22817,0.81867,0.03341,0.56795,0.60170,-0.37980,0.17843,0.67043,-0.65782,-0.87848
12.76549,14.93609,-2.67726,1.23135,0.53129,0.42766,1.33541,-0.40289,0.84798,-0.25328,-0.66660,-0.43689
13.47868,14.00004,-1.48843,0.36824,0.93663,0.41641,1.40353,0.79400,0.72592,0.29135,-0.19387,-0.05543
12.55987,13.71080,-2.37776,1.40818,0.68412,0.35748,0.97147,0.91402,0.23935,-0.47274,0.04958,-0.33401
12.89605,14.22822,-2.71299,1.28567,0.23828,0.13677,0.61558,0.13085,-0.18742,0.01308,-0.12960,-0.04772
12.96298,13.93093,-2.25449,1.15224,0.54582,0.19396,0.94727,-0.61426,0.26653,-0.20641,-0.55377,0.92196
13.60310,14.93795,-1.94456,0.70838,0.58272,0.58933,1.06428,-0.84341,-0.28914,0.19423,0.04162,0.05815
13.69670,13.98112,-0.59893,1.06153,0.65771,0.46523,0.59045,0.11771,0.12945,-0.08372,-0.57115,-0.34377
13.63366,13.85268,-0.46713,0.73599,0.32425,0.25653,0.77371,0.27565,-0.21230,0.29005,-0.44316,0.74527
12.73451,14.21008,-0.10597,1.10903,0.42242,0.49368,0.77900,-0.28453,-0.10656,0.44935,-0.27567,0.23986
12.89019,14.22200,-0.47041,0.55289,0.54720,0.19264,0.93165,0.52222,-0.82066,-0.63071,0.01911,0.34900
13.12783,14.99309,-1.16566,0.61814,0.86685,0.27612,0.72443,0.71802,-0.34021,-0.04478,0.11020,-0.88146
13.54633,13.78018,-2.81135,1.43829,0.26339,0.44371,0.69808,0.64144,0.35341,-0.92519,-0.43319,0.75919
13.31703,14.30931,-1.47083,0.95964,0.12503,0.36026,0.76606,0.00104,-0.18764,0.68779,-0.14489,-0.13044
13.59987,13.63064,-1.69706,0.65617,0.12456,0.53377,1.12741,-0.39142,-0.64332,0.45606,0.16126,-0.15708
12.64835,14.16434,-1.86911,0.33694,0.34395,0.13163,0.69361,-0.60453,-0.52371,-0.44332,-0.14680,0.04469
12.69964,13.98816,0.69934,1.06276,0.27662,0.21281,1.05783,-0.32907,0.71610,0.73180,-0.22964,0.18328
13.55859,14.70736,-0.33135,0.37657,0.34480,0.38720,1.24716,-0.21901,0.19240,-0.43749,-0.01143,0.79225
12.66924,14.91784,-1.76157,1.05053,0.95415,0.14507,1.21314,-0.95482,0.91656,-0.94668,-0.02233,0.31863
12.91377,13.67241,0.88016,0.75821,0.95013,0.37384,0.60638,0.74408,-0.79901,0.22589,0.01041,0.86250
12.97763,14.15006,0.37338,0.61692,0.76030,0.40518,0.93787,-0.81332,-0.21539,-0.26825,0.04834,-0.54532
12.59088,13.82603,-0.76230,1.00321,0.57982,0.05501,1.08994,-0.42381,0.86840,0.90209,-0.45252,0.96146
13.44206,14.64164,0.63224,0.73899,0.29945,0.26972,0.86236,0.90064,0.77351,-0.03071,-0.22288,-0.90279
13.09096,13.97274,-0.79117,1.34177,0.36493,0.44534,0.81321,-0.65500,-0.12626,-0.90601,-0.65153,-0.08337
12.81512,14.07754,-1.49623,0.50980,0.18991,0.51442,0.75552,-0.45256,0.83558,0.67787,-0.23998,0.01881
13.68942,14.79142,0.49910,0.99994,0.91270,0.07171,0.77864,-0.87519,0.74552,0.40993,-0.55443,-0.84642
