# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.82708,13.79695,-1.83638,0.59793,0.85111,0.59420,1.44348,-0.89870,-0.17271,0.03702,0.09881,-0.96442
13.66101,14.31102,-0.25670,0.99089,0.24198,0.16613,1.34741,0.10584,-0.49795,-0.46446,0.17650,-0.25456
13.45834,14.75103,-2.59129,1.07442,0.76774,0.03293,1.31687,0.39611,-0.60809,0.10738,-0.64094,-0.14186
12.62652,14.61150,-1.02406,0.40311,0.84024,0.03518,1.02710,-0.00457,0.63698,-0.07044,-0.09732,0.21794
12.80856,14.08157,0.41313,1.41925,0.82256,0.52160,1.24187,0.69997,-0.33251,-0.84534,-0.62471,0.43710
13.23605,15.04760,0.25823,0.61625,0.91817,0.37049,1.19369,0.18553,-0.35664,-0.07878,0.12089,0.65363
12.95868,14.68487,-2.96322,1.27792,0.66906,0.21884,1.23338,0.33811,-0.57445,0.63802,0.11051,-0.10051
12.78052,14.31456,0.70167,0.34576,0.65987,0.22845,1.00082,0.43283,-0.96402,-0.33283,-0.03026,-0.91287
12.61700,14.61949,0.02226,0.58785,0.47463,0.36382,1.08569,-0.49564,0.29870,-0.81879,-0.11271,0.64929
13.14783,13.64603,-0.35186,1.18855,0.11524,0.06851,0.76997,0.11141,0.05015,0.00655,0.16118,-0.36880
13.03394,14.31979,-0.25294,1.34539,0.87415,0.39481,1.03675,-0.72115,0.63572,-0.83094,-0.03641,-0.25704
13.03744,13.97766,-0.81927,1.30182,0.18460,0.24681,0.83062,-0.66677,0.80623,-0.53157,0.13544,0.60856
12.90191,14.15996,-0.57910,1.33849,0.72625,0.12967,0.91113,-0.53465,0.90943,-0.82823,-0.40718,-0.53444
12.75587,14.88375,-1.75049,1.15694,0.08683,0.58239,1.40275,0.04445,0.38387,-0.26454,-0.35210,-0.55286
13.68071,14.16415,-1.70893,1.31434,0.68719,0.60844,0.70546,0.99228,-0.04814,0.70559,-0.10517,-0.88447
12.62070,14.88703,0.29186,1.07603,0.64810,0.04735,0.74528,0.53358,-0.98071,0.77320,-0.06474,0.53049
13.17582,14.87943,0.24634,0.73589,0.41479,0.38616,1.26539,-0.47841,-0.50705,-0.57865,-0.06359,-0.92890
12.66557,14.19901,-1.03561,1.43145,0.30115,0.55280,0.72261,-0.63135,0.62081,-0.41278,0.08773,0.38061
13.54190,14.36985,-1.35149,0.44895,0.76766,0.44530,1.31873,0.02226,-0.05110,0.67845,-0.28727,0.88739
13.17461,14.75961,-2.81245,1.39246,0.26615,0.43165,0.78488,0.77198,0.06908,-0.25209,-0.12556,0.87186
13.22308,15.06335,-1.76415,0.98495,0.84104,0.55082,0.78954,-0.24596,-0.10453,-0.03198,-0.51793,0.71852
13.56360,14.26095,-0.11600,0.46098,0.67725,0.37778,1.39633,-0.47322,-0.91634,-0.72334,0.11639,-0.95300
13.26047,14.07086,-0.37106,0.92703,0.65370,0.06976,1.34419,0.94886,-0.43643,-0.40317,-0.43560,-0.62380
12.95909,14.52780,-1.04147,1.32126,0.57656,0.19642,1.02139,0.71039,0.47798,-0.34386,-0.16973,-0.17571
13.02208,15.02474,-1.59430,0.69984,0.51545,0.04797,0.91581,0.57578,-0.52802,-0.47260,0.00354,0.19204
12.89198,14.12016,-1.04498,1.17732,0.72465,0.40248,1.42127,0.43006,0.39034,0.38213,-0.42220,0.69482
12.71594,14.39267,0.86838,1.30861,0.43229,0.42545,1.25206,0.92864,0.36726,0.59276,0.17636,-0.82357
13.42215,15.07269,-0.56731,0.44626,0.96479,0.13454,0.61163,-0.67067,-0.78942,0.66630,-0.27319,-0.56797
12.66856,14.06097,-0.33510,0.76348,0.06945,0.36315,0.82009,0.56511,0.60325,0.29149,-0.24449,-0.78344
13.62151,14.94189,-2.75860,0.93086,0.95247,0.54460,0.90348,0.17621,0.73358,-0.05127,0.16294,0.89876
13.62602,14.37086,-0.57451,0.94584,0.51895,0.37998,0.94287,0.90760,0.65040,-0.87212,-0.36339,0.51989
