# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.24755,14.68038,-1.05471,0.88332,0.42857,0.05780,1.08109,0.58254,0.54488,-0.04373,-0.46866,0.47564
13.28809,14.99853,-1.30236,0.58704,0.62540,0.07754,1.34167,0.45703,-0.83603,-0.74774,0.05254,-0.96067
13.49812,15.08792,-1.05356,0.99473,0.09485,0.53362,0.86758,0.60734,-0.24308,0.18720,-0.27033,0.14214
12.52011,14.97750,0.61974,0.31412,0.52324,0.18486,0.78297,0.57861,-0.77250,0.12259,-0.10432,-0.38702
12.68345,15.05923,0.80698,0.72971,0.25766,0.55303,0.58916,-0.16122,0.60383,-0.35943,0.13010,-0.63034
13.39044,14.50623,-2.63481,0.99848,0.02338,0.20737,1.08880,-0.68840,0.88262,0.40438,-0.26946,-0.74896
13.25659,14.75648,-0.28221,0.58404,0.70586,0.36468,0.94290,-0.22448,-0.32948,0.01146,0.02955,0.51946
12.79534,13.62640,0.68406,1.41762,0.17120,0.50297,1.29850,-0.86037,-0.14097,0.42819,0.17759,0.95363
12.58033,13.63511,0.40519,1.10943,0.76857,0.04118,0.81253,-0.03886,0.21536,-0.54602,-0.46263,0.01575
13.60055,13.64200,-1.64171,0.59742,0.53228,0.04420,1.17434,-0.55667,0.73814,0.04798,-0.28650,-0.77252
13.41523,14.22148,0.64664,0.57144,0.75248,0.24701,1.04153,-0.21095,-0.86815,-0.83698,0.14915,-0.10218
13.43133,15.07478,0.45828,1.16456,0.55166,0.52381,0.82608,-0.49323,0.12062,-0.36463,0.05394,0.29484
12.89151,13.99277,-0.68540,0.41391,0.60717,0.56023,0.92380,-0.39235,-0.91849,-0.68570,-0.63005,-0.91620
12.71208,13.99288,-2.37950,0.88477,0.85301,0.36789,0.81712,0.05573,-0.07063,-0.65558,-0.46644,-0.43736
13.22648,13.81303,-0.92639,1.46540,0.20702,0.41008,0.86662,-0.26797,-0.69079,0.85226,-0.52737,-0.39670
13.52514,13.88610,0.63091,1.01097,0.35826,0.08813,0.93909,0.92615,-0.19381,-0.19402,-0.40549,0.43284
13.10862,15.02634,-2.80644,0.44902,0.79670,0.20170,0.94603,0.59303,0.68847,-0.31099,-0.57057,0.09536
12.50780,15.07370,-0.50113,0.42068,0.60124,0.41348,1.25432,-0.27871,0.20165,0.79236,-0.44657,-0.19849
12.95742,14.31328,0.03657,1.39440,0.82368,0.49455,0.95767,0.71308,-0.26942,0.64179,-0.21032,-0.78541
13.20736,15.07326,-2.69523,1.31026,0.50008,0.39285,1.31154,-0.02742,0.09293,0.59807,-0.30710,-0.29128
13.40303,15.06800,-2.11648,0.67206,0.91401,0.28626,1.25990,-0.75809,-0.56047,-0.43240,-0.26151,0.63943
13.58888,14.91216,-0.61349,1.45452,0.05650,0.19373,0.98071,-0.22140,0.73234,-0.00172,-0.15142,0.18856
13.61144,14.17953,-0.31570,1.16709,0.44400,0.28444,0.64040,0.80895,-0.71029,-0.55624,-0.02889,0.45542
12.54531,14.55366,0.37236,0.52101,0.01420,0.44760,0.63376,-0.79080,-0.48164,-0.57359,0.06134,-0.63628
12.54618,14.32304,-1.02912,0.59351,0.01949,0.38002,0.75552,0.26285,-0.64679,-0.46019,-0.61204,0.26816
12.98193,14.42959,-2.24713,0.78423,0.69962,0.21566,1.08552,-0.29846,-0.40459,0.25407,-0.51644,0.28725
12.89578,13.75726,-1.94422,0.38422,0.95584,0.18520,1.19784,-0.18497,0.18436,-0.99805,-0.04191,0.30763
12.60729,14.48982,-1.56094,0.34297,0.07427,0.09158,1.48415,0.19213,-0.29049,-0.74695,0.01457,-0.59717
12.98912,15.06690,-2.50136,1.23960,0.69573,0.36397,0.58236,0.73939,0.50184,0.42331,-0.66030,-0.02365
12.84743,14.25461,-2.54331,0.49275,0.11177,0.47425,1.23908,-0.09933,0.60375,-0.76303,-0.50463,0.53511
13.64455,14.31537,-0.56941,1.00870,0.12177,0.31552,1.07942,0.61672,0.85129,-0.80273,-0.54891,0.71935
12.94423,14.82708,0.05936,0.92818,0.70088,0.13401,1.47468,0.44654,-0.94220,0.73613,-0.14464,-0.89730
13.05153,14.18009,-0.77893,0.61543,0.38358,0.00559,1.23163,-0.88918,-0.05594,-0.47750,-0.64457,0.68384
13.31502,14.57896,-1.63409,0.85292,0.61152,0.03296,1.06325,0.29659,-0.09836,0.83996,0.03436,-0.58738
13.46580,14.94980,0.83637,1.32358,0.83459,0.28423,1.31483,-0.56643,0.10212,-0.58886,-0.37994,-0.35842
13.53548,13.68381,0.14224,1.21605,0.63358,0.42233,0.65435,-0.12495,-0.66121,0.32808,-0.42075,0.87586
13.39171,14.83279,0.31847,0.37695,0.33021,0.02320,1.35392,-0.55837,0.33538,0.27383,-0.26810,-0.15952
12.59159,13.86495,-0.15853,1.46446,0.07752,0.28547,1.33268,-0.84332,-0.92804,0.33700,-0.31816,-0.92383
13.03975,13.67622,-0.28635,1.45612,0.30361,0.34292,1.01144,0.92950,0.84153,0.94095,-0.09724,0.49212
13.36148,13.86055,0.91334,0.52720,0.03968,0.43379,0.77911,-0.85927,-0.71854,0.22366,-0.25376,-0.09193
13.19875,14.50089,-0.18305,1.38888,0.57553,0.38739,1.00317,-0.79745,-0.07174,-0.14419,0.06726,-0.94691
12.89081,14.24222,-0.54244,1.21996,0.28641,0.38646,1.02047,0.08235,-0.15780,-0.35131,-0.55236,0.81729
13.46274,15.03384,-2.46774,0.84718,0.34306,0.60034,0.72377,-0.33443,0.02593,0.96818,-0.37563,0.05052
13.18609,13.76049,-0.03833,0.38389,0.79835,0.37393,1.04355,-0.34604,0.60796,-0.34597,-0.24949,0.25870
13.02597,13.97344,0.74779,0.30616,0.41210,0.01637,0.79701,0.82474,-0.23480,-0.18966,-0.40878,-0.38414
12.71850,14.37329,-2.45408,0.52313,0.06412,0.33620,1.26602,-0.75630,0.73825,0.22579,-0.25642,-0.54746
13.53503,14.17654,-2.22329,0.73364,0.35539,0.26211,0.58883,0.43211,-0.81417,0.97588,0.05232,0.35340
13.61643,14.27541,-1.81803,0.66776,0.55973,0.36319,0.88289,-0.94769,-0.53071,-0.72693,-0.54123,0.46599
13.18555,14.48422,-1.66365,1.07772,0.98887,0.50328,1.12817,0.28891,0.28506,-0.91162,-0.34839,-0.73395
13.01500,14.53669,-0.63903,0.55660,0.56673,0.25516,1.01622,-0.86483,0.53339,0.65891,0.04844,0.16183
12.77478,13.89361,0.65013,0.42317,0.83553,0.49784,0.88037,0.11998,0.87340,-0.79764,-0.26666,-0.36910
13.02711,14.51508,-2.90603,0.58974,0.01229,0.28236,1.35741,-0.18355,-0.17433,0.73446,-0.24502,-0.86500
13.64505,13.62983,0.25477,0.57785,0.03988,0.49913,0.86016,-0.67761,-0.02355,-0.26528,-0.32227,-0.76856
13.17198,13.60131,-0.10913,0.47562,0.00453,0.46905,1.07274,0.65498,0.42952,-0.23895,-0.26027,-0.59874
12.97057,13.99223,-1.65687,0.72137,0.71616,0.03831,1.41508,-0.56252,0.74424,-0.73539,-0.22309,0.40934
