# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.80387,14.23204,-1.69539,0.66105,0.00368,0.41889,1.21897,0.57503,-0.89654,0.22883,-0.58320,-0.62375
13.53170,14.47098,-2.31637,0.99779,0.39880,0.38702,1.45851,-0.56497,0.70996,0.64970,-0.49177,0.44327
13.60579,14.94166,0.07667,0.44265,0.34300,0.12269,1.45078,0.93698,0.37429,-0.27316,-0.30191,-0.48565
12.78628,14.06593,-2.59618,1.24410,0.17348,0.52855,1.14885,-0.30607,0.10349,0.85376,-0.54987,-0.42549
12.95186,14.03874,-1.48031,1.14433,0.96860,0.00676,0.92120,0.07118,-0.49770,0.54887,-0.58717,-0.21408
12.62606,13.65879,0.84552,1.30465,0.83429,0.14981,0.92172,-0.35944,-0.45054,-0.69867,-0.35727,-0.74682
12.75275,13.94210,-1.66573,1.10505,0.24530,0.10832,0.66091,0.98444,-0.71865,-0.32142,-0.23736,0.29117
13.15058,14.91677,-0.60775,1.02734,0.45075,0.47414,1.25417,0.63238,0.62560,-0.57548,-0.55814,0.91796
13.02889,14.37654,-0.98505,0.34341,0.14409,0.00505,1.06964,0.90696,-0.44387,0.03254,-0.60069,-0.96775
12.89798,15.05580,-2.74793,0.30706,0.44910,0.23658,0.72173,-0.03520,-0.05135,-0.17043,0.11320,-0.37402
13.44304,14.65636,-0.14038,1.14738,0.64048,0.44313,1.23034,0.18063,0.66055,0.69859,-0.59553,-0.84987
13.04744,14.40183,0.26231,1.25985,0.50415,0.23540,0.65694,0.86209,0.09657,0.24937,-0.66104,-0.24773
13.13408,14.58795,-1.48024,1.19577,0.26668,0.36543,0.80802,-0.64197,0.15941,-0.18987,0.14955,-0.81669
12.54459,13.80863,0.52431,1.32614,0.92912,0.49193,0.84224,0.66229,0.33320,-0.15632,-0.26575,-0.01269
12.95805,14.12741,-0.34422,1.02973,0.58408,0.14634,1.46955,0.87973,0.23011,0.64441,-0.32095,0.94263
13.29904,14.42246,-0.86771,0.44336,0.14042,0.41858,1.07863,-0.79010,-0.36989,-0.51131,0.11112,-0.52472
13.41998,14.89851,-1.52720,1.43180,0.58893,0.25362,1.31059,-0.97946,-0.04361,-0.07545,0.10970,-0.88062
12.90841,15.06798,0.28318,1.23399,0.12299,0.02344,1.43377,-0.63072,0.15089,0.71844,-0.12417,-0.09296
13.50206,13.62655,0.17998,0.42880,0.43899,0.27976,1.40236,-0.55669,-0.21606,-0.94929,-0.58583,0.24426
13.16128,13.91881,-1.61021,1.42578,0.09888,0.15283,0.71250,-0.07051,0.69223,0.93444,-0.54985,-0.54381
12.96025,14.03145,-2.52167,0.41807,0.59185,0.06262,1.11501,0.45990,0.68009,0.91396,-0.22830,-0.69933
13.24545,14.66947,-2.79524,0.35940,0.15778,0.08288,0.64316,0.97417,0.10301,-0.15403,0.17019,0.24376
13.23384,14.75438,-2.32126,1.33498,0.36727,0.09598,0.81832,-0.76009,-0.90875,-0.91922,-0.52026,0.05191
13.49835,14.35468,-0.43650,0.92785,0.69032,0.22352,0.67563,-0.12645,-0.16763,0.19921,-0.21056,-0.71732
13.21661,15.06346,0.51932,0.37036,0.94661,0.02695,1.30253,0.71412,0.92550,-0.43410,0.12395,0.90256
13.03693,14.24382,-0.37934,1.42697,0.50986,0.27395,1.22316,0.82646,-0.69715,-0.26819,-0.19387,0.92146
13.11608,13.99495,-2.28608,0.68904,0.07769,0.32418,1.05966,0.80515,-0.39718,-0.43750,-0.05061,-0.04768
13.44929,14.15339,0.60985,1.04818,0.47866,0.11816,1.38944,-0.51654,0.09008,-0.56415,-0.48466,-0.02476
13.60015,13.73127,0.48311,0.88683,0.85280,0.16045,0.58483,-0.91136,0.30419,-0.02910,-0.46159,-0.53436
13.36226,14.70202,-0.24763,0.53538,0.44561,0.39716,1.25587,-0.33450,0.76817,-0.78964,-0.45511,-0.00911
12.90567,13.84853,-2.11542,1.47796,0.95104,0.30295,1.44198,0.76536,0.05540,0.46171,-0.39103,0.32892
13.58288,14.95857,-2.18332,1.17378,0.74373,0.25418,1.27025,0.62697,0.29257,0.65068,-0.59003,0.29521
