# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.96411,14.31494,0.82197,1.20780,0.70205,0.27576,0.97174,-0.93982,-0.50041,-0.68425,-0.00422,0.75677
13.02006,14.61575,0.81061,0.79701,0.16326,0.59884,1.12079,-0.00829,-0.67550,0.37944,0.08894,0.36526
13.19534,14.70476,-1.33641,0.46180,0.59728,0.47902,1.33377,-0.01440,0.40139,-0.15134,-0.33205,0.04226
13.69265,15.06850,-2.51924,0.61491,0.87077,0.10064,0.67621,-0.34818,-0.80641,0.01975,-0.14013,0.23622
12.91234,14.04106,-1.55317,1.21787,0.81247,0.41794,0.85741,0.19428,-0.25742,-0.10327,-0.62969,0.59940
13.02433,14.94324,0.53664,1.38061,0.85661,0.04393,0.64029,-0.23978,0.22183,0.08193,0.02400,0.55579
13.02405,14.01738,-2.28821,0.70089,0.37666,0.56258,0.80693,-0.86912,0.34856,-0.43701,-0.27669,0.93170
13.30304,14.98353,-0.12855,0.74959,0.00831,0.53009,0.95505,-0.85797,-0.61276,-0.60442,0.02631,0.84732
13.17426,14.53154,-0.49964,0.76359,0.34224,0.50244,1.20623,0.28986,0.16692,-0.45525,0.18998,0.84775
13.49235,14.83794,0.00564,1.02705,0.03361,0.55481,1.41076,0.00375,0.86981,-0.07681,-0.05326,-0.21610
13.53754,14.01101,-0.35520,0.68316,0.45473,0.08385,0.73262,0.33185,0.66913,-0.59581,-0.64372,0.84853
12.62748,13.89775,-2.62733,1.05717,0.75612,0.08013,0.96741,0.74359,0.07325,0.97807,0.07349,-0.88106
13.14523,13.72916,0.46469,1.13667,0.70864,0.30115,0.89010,-0.00351,0.84749,-0.00985,-0.42851,0.36530
13.64370,14.86333,0.71211,1.47802,0.10241,0.38009,1.29699,-0.63950,0.39697,-0.70507,0.03620,0.29632
13.66442,13.78291,-2.33837,1.29491,0.66017,0.50181,0.65580,-0.93419,0.31622,0.11197,-0.33148,-0.45124
13.03925,14.13110,-1.14921,0.32310,0.71160,0.36557,1.15522,-0.87024,0.45692,-0.25802,-0.54623,-0.42787
13.11373,14.21140,-2.45887,0.95867,0.47984,0.41885,1.07746,0.96080,0.59034,-0.36652,-0.44325,0.21606
12.92354,14.40543,-2.41900,1.25900,0.28668,0.49477,0.59879,-0.44373,0.51307,0.27227,-0.06679,-0.70399
12.67426,14.22429,-1.89291,0.52898,0.90677,0.52330,0.93451,-0.89122,-0.50529,-0.61124,-0.25131,-0.16462
13.43676,15.09384,0.00084,0.82190,0.23404,0.13227,0.60619,0.35092,-0.29907,0.97790,0.08965,-0.49156
13.07766,14.16412,-2.03532,0.37906,0.34476,0.26657,0.97975,-0.56011,0.11408,-0.94024,-0.66926,0.25854
13.26625,15.07843,0.63010,1.15043,0.14090,0.20249,0.98126,0.63152,0.90156,-0.55011,-0.12525,-0.85813
13.55133,14.25104,0.23544,1.00042,0.45981,0.09164,1.15675,0.17251,-0.00539,0.25663,-0.21002,-0.80458
12.54502,13.64117,-1.11608,1.47121,0.48238,0.06120,0.80831,-0.91700,0.07162,-0.34055,-0.11432,0.90414
13.52949,14.41111,-2.32378,1.38501,0.56620,0.31811,1.19620,0.93445,0.10964,-0.61680,-0.11029,0.34787
12.83035,14.83051,-2.65274,0.54061,0.31630,0.46975,1.46853,-0.02278,0.79412,-0.49343,-0.60558,0.79000
12.97806,14.80377,-0.14837,0.83632,0.54318,0.52828,0.70615,0.79277,0.85543,-0.21634,0.07535,0.39638
12.84640,14.85571,0.09318,0.41827,0.50799,0.40558,1.20698,0.52606,0.73982,0.91157,-0.65264,0.84656
13.10479,13.73585,-1.43179,0.43009,0.89183,0.56226,0.71197,0.22267,-0.76620,0.09023,-0.30961,-0.22550
13.28552,14.58318,0.81934,0.65227,0.19011,0.48173,0.85962,0.73560,-0.38977,-0.88279,-0.31922,-0.83681
13.08143,13.63328,-0.60612,1.39957,0.82078,0.33498,1.08128,-0.16652,0.64591,0.74592,-0.23043,0.17071
12.52641,14.71436,0.24965,0.76887,0.06834,0.46042,1.17913,-0.66805,-0.62987,-0.44940,-0.36668,0.58185
13.68609,13.78163,-1.89795,0.76241,0.63740,0.51538,0.78843,0.09710,0.07903,-0.00824,-0.50594,0.27995
13.01636,14.13243,-2.51951,0.93173,0.83796,0.56021,1.41951,-0.31903,-0.19508,-0.71476,-0.66517,-0.26371
12.99401,13.69792,-2.74103,0.78050,0.60083,0.43612,1.17077,-0.48112,-0.37933,0.22414,-0.23215,0.62163
13.12738,14.58201,0.44321,0.49597,0.82004,0.08086,0.69547,0.16884,-0.15037,0.50387,-0.07214,-0.35972
13.42268,13.75221,-2.12573,1.20567,0.68571,0.40674,1.28092,-0.04578,0.08205,-0.56440,-0.28432,0.48253
13.23014,14.83260,-2.35626,0.33475,0.62966,0.18407,0.61600,-0.94777,-0.73819,0.18334,-0.49599,0.25730
13.13973,14.67574,-2.11387,0.34158,0.59843,0.27420,1.47261,-0.27994,-0.52845,0.00282,-0.06350,0.15544
13.21369,14.28610,-0.64896,1.15380,0.45303,0.46289,1.33816,0.44573,0.81964,-0.72900,-0.54404,0.54869
13.67627,14.04690,0.21024,1.34081,0.87975,0.28374,0.63053,-0.21042,0.46373,0.97531,0.00187,0.65163
12.97923,14.35322,-2.69857,0.38038,0.39224,0.07588,0.98637,-0.22815,-0.12451,0.46514,-0.56733,-0.53507
13.15639,14.97089,-0.86209,0.97374,0.56849,0.10556,1.43800,-0.52546,-0.10573,0.64753,-0.09613,-0.17093
12.78208,14.37777,-2.22866,0.56528,0.28733,0.05082,1.27244,0.21939,0.54456,0.39237,-0.32813,-0.72618
13.61636,14.28729,-0.73825,0.86248,0.39368,0.52511,0.93230,-0.31811,0.12150,-0.76826,-0.09218,0.04860
13.30211,13.78169,-0.21583,1.09309,0.86706,0.60259,0.87360,-0.71554,-0.20611,-0.49012,0.01238,0.44777
