# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.64242,14.77802,-0.66571,1.13403,0.47722,0.30313,0.67322,-0.91071,-0.23809,-0.15523,-0.09053,-0.38046
12.86303,13.93313,-0.53048,1.26916,0.68880,0.51542,1.04639,-0.45998,0.20798,0.30128,0.15031,-0.03256
12.67964,13.80510,-2.19747,0.33940,0.55317,0.40340,1.08765,0.84257,-0.09973,0.07492,-0.34004,-0.12363
12.97523,14.93153,0.41224,1.09901,0.62221,0.23924,1.02594,0.91718,-0.34291,-0.24873,-0.62644,0.19674
12.50360,13.75749,-0.41071,0.34466,0.74530,0.15355,1.33847,-0.45397,-0.21038,-0.15435,-0.13872,-0.55631
12.97246,15.01686,-0.34989,1.23214,0.07212,0.26632,1.42371,-0.72400,-0.47975,0.89237,-0.53272,-0.90689
12.71202,14.10877,-2.62507,0.98702,0.59718,0.46606,0.79971,0.49869,-0.53859,-0.21633,0.08709,0.91260
13.25065,14.94421,-2.46714,1.13078,0.63157,0.24944,1.42183,0.29429,0.52855,0.27834,-0.17377,0.47981
12.86200,15.02059,-0.63889,0.43782,0.51977,0.13256,0.68829,-0.33445,0.54423,-0.36196,-0.44412,0.26208
13.05962,14.66999,-2.94820,1.36819,0.76184,0.06635,0.80434,-0.97636,0.48926,0.04180,-0.42076,-0.36223
12.83905,14.31393,-1.88774,0.52854,0.31941,0.11157,1.31155,0.49694,-0.00854,-0.09729,0.02547,0.52271
13.28209,15.00934,-2.14877,1.16846,0.03131,0.43342,0.97429,-0.16227,0.37473,-0.65250,-0.56372,-0.24136
13.25406,14.48029,-0.70749,0.86624,0.87729,0.01158,0.60042,0.50821,-0.29322,0.27916,-0.58259,0.39247
12.85727,13.73608,0.65343,0.47548,0.12547,0.16510,0.99754,-0.79019,-0.41981,-0.99335,-0.00427,-0.56003
13.11084,14.19543,0.52343,1.35149,0.29054,0.22775,0.84670,0.43405,0.71719,-0.58092,0.10718,0.16325
13.00802,14.91176,-1.82715,0.61612,0.90960,0.26833,1.35920,-0.93458,-0.52901,-0.99191,0.03767,0.26189
12.97633,13.77483,0.13749,0.71145,0.26265,0.22401,1.16297,0.05368,-0.53529,0.51853,-0.12204,-0.67389
13.09813,14.21566,-0.30049,1.05548,0.42655,0.20088,0.93124,-0.38313,0.57581,-0.15871,0.11940,0.62695
13.56845,14.51298,-2.52147,0.62796,0.52534,0.16398,0.79414,-0.25624,-0.08813,0.18912,-0.08795,0.51022
13.51301,14.96134,0.54011,0.47124,0.64716,0.48788,0.77770,0.46763,0.19995,0.41558,-0.11282,0.12809
13.60702,14.84139,-1.85229,0.65657,0.63775,0.56704,1.42245,-0.34242,-0.74834,-0.35545,0.09156,-0.15511
12.89849,13.82312,-0.96470,0.92845,0.40752,0.09418,0.66785,0.08355,0.17003,0.87168,-0.23476,0.30372
13.45826,14.96960,-2.75289,1.34985,0.28608,0.60477,0.98767,-0.55252,-0.89882,-0.00667,0.02045,-0.49063
12.65640,14.57950,-2.95722,0.46005,0.55870,0.30499,0.61011,0.76237,-0.35919,0.51281,0.02497,0.42026
12.95720,14.72596,-0.31531,1.15951,0.37221,0.37272,1.06074,-0.72376,-0.74670,0.37208,-0.65680,0.12041
13.41415,14.62162,-0.77845,0.98707,0.01289,0.42815,1.00370,0.12935,0.60428,0.26242,-0.33413,-0.10229
12.92163,13.77420,-2.44579,0.50950,0.30474,0.36069,0.78204,0.93213,0.41986,0.39081,-0.42764,0.12407
12.74349,14.96642,-1.08668,0.40425,0.81475,0.28550,0.94356,0.69079,0.87415,-0.12329,0.05792,0.69977
12.90738,14.31819,-2.07303,1.34926,0.76645,0.20531,0.94742,-0.28078,-0.64247,-0.86320,0.04491,-0.95590
13.52548,13.97567,-1.46815,1.17401,0.12307,0.41214,1.18990,0.38574,-0.68174,0.05656,-0.12798,-0.96450
13.58053,14.79215,-2.54125,1.32776,0.45212,0.35820,1.07329,0.25746,0.20499,0.07878,-0.36435,0.50377
13.52799,13.81729,-1.48107,0.93918,0.90922,0.53259,1.32897,0.92792,-0.71108,-0.48094,-0.35843,0.64655
13.54043,14.30335,-1.30314,0.89690,0.19205,0.11667,0.94624,-0.85592,-0.63937,-0.43504,-0.43505,0.43525
12.53408,13.79534,-1.22387,0.93542,0.55389,0.36818,0.60860,-0.64160,-0.31580,-0.67534,-0.51961,0.80860
