# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.61566,14.60348,0.36678,0.41163,0.87951,0.52346,1.21389,-0.49389,0.65928,0.07111,-0.15364,0.12297
12.97619,14.28507,-2.70580,0.78833,0.10859,0.51215,0.61610,0.10420,-0.67865,0.18795,-0.41072,0.15736
13.14564,13.91774,-1.62997,0.96115,0.73373,0.09310,0.74006,0.00125,-0.38685,-0.86813,-0.56688,0.62304
13.33597,14.41152,0.63826,1.42248,0.97588,0.41788,1.19612,-0.88420,0.58941,-0.26181,-0.23131,-0.91618
12.66290,14.72740,0.23822,1.23697,0.26570,0.16955,0.83376,-0.81072,0.25745,0.16874,0.13368,0.21460
12.55224,14.57396,-0.56140,1.13492,0.08426,0.27289,0.88072,0.43092,-0.23416,-0.41877,-0.51291,-0.96482
12.90054,13.62065,-0.89550,1.07468,0.80030,0.40361,1.15923,-0.50550,0.46192,0.50832,-0.39877,0.66412
13.51167,14.32245,-2.85396,0.73287,0.14596,0.08089,0.62587,-0.60454,-0.54557,0.25432,-0.01863,-0.25215
12.57062,14.79636,0.16337,0.53437,0.79117,0.58444,1.36496,-0.88231,0.48293,0.38725,-0.03291,-0.45999
12.79205,14.30179,-1.25688,0.48477,0.98334,0.58257,1.03850,-0.25469,-0.85924,0.07005,0.00347,-0.75967
12.76721,14.71156,-1.11477,0.35941,0.09225,0.03798,1.03073,-0.74090,0.11443,-0.59947,-0.52055,0.37103
13.66280,14.97639,-2.32113,0.97104,0.09934,0.31185,1.40204,-0.45228,0.62073,-0.80530,-0.08152,-0.24260
12.77710,14.22544,-2.08594,1.24536,0.66064,0.19664,1.25130,0.02661,-0.30867,-0.05152,-0.57091,-0.41804
13.53018,14.29881,-2.24606,1.31213,0.96052,0.14807,1.01279,-0.77870,0.01195,-0.52653,-0.35217,0.55209
12.79280,14.61168,-1.85112,1.36107,0.26107,0.30183,1.11432,-0.63181,0.44615,0.67068,0.03557,0.75185
13.37382,14.85508,0.16334,0.59849,0.49050,0.20876,1.02425,-0.94410,-0.55783,0.47789,-0.66378,0.54940
12.62700,14.16997,0.71091,0.78429,0.92426,0.41171,1.05775,0.22221,-0.60020,-0.64164,-0.32328,-0.26656
13.29128,14.29798,-2.24819,0.35281,0.97369,0.04953,0.70793,-0.86929,0.09498,-0.77968,-0.23789,0.14710
13.69135,14.37006,-2.50784,1.21872,0.82304,0.55190,0.84336,0.29335,-0.61831,0.56230,-0.10730,0.39868
13.22775,14.78587,0.04420,1.23205,0.89888,0.30774,0.90829,-0.11371,-0.28536,0.49848,0.06445,0.27471
13.69437,14.78761,-0.61890,1.23805,0.33527,0.59091,1.02941,0.96079,-0.12296,0.26832,-0.10464,0.36103
13.46197,14.54515,0.84633,1.17925,0.10784,0.48681,0.87925,0.02433,-0.14015,0.03581,-0.11218,0.23760
13.46151,14.74486,-1.82054,0.31155,0.09658,0.54961,0.90331,-0.10597,0.20039,-0.51097,-0.27475,0.74829
12.80364,14.97886,-1.15736,1.12472,0.81555,0.14667,0.77894,0.10048,0.65184,0.92803,0.02788,-0.47267
13.00402,14.01728,-2.06032,0.47252,0.69255,0.24835,0.76459,0.23716,0.08683,-0.99441,-0.22308,-0.36706
12.97655,13.82968,-1.93213,0.40648,0.53072,0.25180,0.66738,-0.73394,0.41315,0.32375,0.05536,0.80782
12.76894,15.06982,-2.75786,0.37548,0.05510,0.57766,1.33411,0.34777,0.29366,-0.04292,-0.22004,0.34883
13.52183,15.05960,-1.28002,1.43616,0.11166,0.19646,1.41961,-0.32945,-0.77018,0.06999,-0.34388,0.81908
13.21590,14.39249,-0.50978,1.15673,0.56043,0.12193,0.98395,0.20308,0.86017,0.85312,-0.49458,-0.43447
12.72573,14.40795,-0.96749,1.36312,0.08128,0.00785,1.20930,0.05743,0.43809,0.97773,-0.24577,-0.83926
13.19426,14.96538,-0.60320,0.62159,0.25550,0.19028,1.33812,-0.10764,-0.64625,-0.05449,-0.59865,0.48439
12.68435,14.21386,0.84679,0.88962,0.17612,0.06260,0.68563,-0.50870,0.50214,0.95220,0.00779,0.74509
12.90106,15.07087,-0.44254,1.27968,0.28724,0.55158,1.21707,-0.59426,-0.70099,0.38044,-0.44778,0.85312
13.03849,13.68851,-2.97564,0.88146,0.16439,0.04210,0.95384,-0.86887,0.26231,-0.26525,-0.59849,-0.01349
12.80503,14.85130,-1.56200,0.69301,0.98152,0.39219,1.30903,-0.11872,0.43946,0.93790,-0.15940,0.47495
13.62515,15.01048,-1.38481,1.34538,0.21078,0.43860,0.58849,0.18414,0.34449,0.12218,-0.07194,0.64694
12.71077,14.37969,-0.92075,0.86388,0.36924,0.28005,0.94488,-0.38190,0.17053,0.99743,-0.61548,0.86522
12.88209,14.01168,-1.95960,1.00460,0.69377,0.60842,1.01476,-0.29796,0.01924,0.41246,-0.39174,-0.72836
12.78048,13.76243,-0.60691,1.26806,0.74622,0.23313,0.77404,0.35632,-0.30082,-0.45372,-0.55135,-0.19863
13.30213,14.22676,-1.15808,0.41030,0.15909,0.16419,1.04585,-0.72199,-0.82397,0.31734,-0.30346,0.62038
13.18122,13.87083,0.71710,1.29864,0.59138,0.15838,1.28504,0.80502,0.66604,0.54578,-0.63569,-0.36992
12.96417,14.47331,-0.95082,0.77626,0.02459,0.24782,0.73181,-0.29539,-0.19228,0.69110,-0.31477,0.53813
12.87919,13.99602,-2.21067,0.50546,0.93277,0.47838,0.89517,-0.51117,0.32936,0.52386,0.08398,0.34772
12.54606,13.97165,0.59120,0.66309,0.93230,0.54209,0.80874,0.06527,-0.45335,-0.95403,0.13464,-0.75875
