# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.45136,14.48268,0.71604,0.91968,0.83688,0.51224,1.34441,0.01869,0.29698,0.85455,-0.64860,0.09895
13.43476,14.03868,-2.20573,0.83411,0.18792,0.04624,1.14327,-0.86612,-0.38545,0.21467,-0.33271,0.43789
13.55746,13.79724,-2.78912,1.05108,0.54833,0.18100,1.48834,-0.18870,-0.45109,0.46997,-0.23608,0.27950
13.12123,14.39293,-1.97024,0.57939,0.80650,0.55720,1.08049,0.76510,-0.05360,0.18321,0.16675,-0.32749
13.29729,13.81949,-1.83996,1.24098,0.79069,0.05772,1.15783,0.05636,-0.69811,0.73731,0.19449,-0.07467
13.29897,14.15165,-0.93564,0.53752,0.01973,0.20064,0.98069,0.78214,0.60285,-0.46616,-0.09998,0.13327
13.28200,15.05964,-1.55213,1.17631,0.43036,0.15978,0.90877,-0.28370,-0.77618,0.13028,-0.09266,-0.20581
12.56668,13.78532,-1.24063,1.33206,0.24649,0.16391,0.73977,0.80665,0.25627,-0.08909,-0.49060,0.94301
12.59605,13.75195,0.41223,0.62900,0.71502,0.29442,1.24509,-0.40359,0.62040,0.90911,-0.65937,0.90727
13.65377,14.04570,-2.53988,1.09768,0.68602,0.58610,0.85287,0.94427,0.00549,-0.32466,-0.14253,0.77087
13.64470,13.64214,0.93750,1.04071,0.32896,0.43884,1.01690,-0.25696,-0.75925,0.08733,-0.26177,-0.93121
13.28671,13.93726,-2.11178,1.02674,0.83658,0.28400,0.76933,-0.94493,-0.31233,0.98529,-0.09859,0.33237
13.59160,13.81646,-1.20941,0.60778,0.86969,0.14832,1.34390,0.09112,0.80593,0.67918,-0.51168,0.24548
12.58988,14.67381,0.50984,0.64793,0.57453,0.54028,1.14928,-0.35659,0.57460,-0.99470,-0.19949,0.52142
13.64296,13.63205,-2.34544,0.64943,0.06259,0.40874,0.61338,0.09657,-0.86751,-0.46563,0.18630,-0.43564
13.38563,13.97990,-0.67336,0.76535,0.79606,0.06902,1.15164,-0.24616,-0.01615,0.28002,-0.43131,0.68977
13.00469,14.31647,-1.94586,1.17545,0.00497,0.07044,0.79366,0.52319,-0.55199,-0.89266,-0.58035,-0.83260
13.41990,14.62288,-1.02509,0.84807,0.38249,0.25262,0.92080,-0.13078,0.09756,0.38015,-0.09635,0.96727
12.98693,13.75135,0.35491,0.86258,0.49415,0.16475,1.04575,-0.14543,0.76402,0.94933,-0.17193,0.17352
13.29351,14.36994,-0.32800,1.16017,0.80841,0.41002,1.48487,-0.30045,-0.86423,0.71345,0.16531,-0.04974
13.62198,13.98162,-0.50730,1.44682,0.81691,0.13542,1.05846,-0.26115,0.26062,0.28991,-0.15361,0.25160
13.59152,14.53521,-0.83485,1.45188,0.71126,0.16402,1.06891,-0.46532,0.53244,0.45782,-0.63873,-0.06221
