# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.56190,14.59939,0.12439,0.59752,0.35188,0.11569,1.07696,0.39392,-0.05810,0.89884,-0.07807,0.01257
13.03158,13.63910,0.18945,0.40919,0.37850,0.49948,0.77688,0.17894,0.61581,-0.95975,-0.23152,-0.79358
13.56355,13.82596,-0.02335,0.73120,0.79794,0.04409,1.10933,-0.35073,-0.37669,-0.16214,-0.38126,-0.20263
13.15359,13.87847,0.26233,0.39833,0.41415,0.55959,0.65901,-0.94528,-0.73289,0.76568,-0.60101,-0.02622
13.15886,14.63405,-1.35325,0.80127,0.74273,0.47400,1.11147,0.63812,-0.96122,-0.72549,-0.17905,-0.89279
13.14174,14.55711,0.52045,0.65099,0.58921,0.28125,1.14321,0.76611,0.44801,-0.69788,-0.58393,-0.86711
13.53083,15.06011,-2.35671,0.49592,0.39969,0.57764,1.14070,-0.26510,0.76373,0.16831,-0.04933,0.90764
12.94636,14.58408,-1.24091,0.79504,0.64629,0.00899,0.70077,-0.85948,0.03595,-0.07920,-0.48760,0.85882
12.59631,14.46329,-1.87000,1.00407,0.22111,0.18559,1.24576,0.01591,-0.72469,0.29119,0.08933,-0.24130
13.48125,14.59103,0.57002,0.46515,0.80721,0.36411,1.26813,0.81209,-0.32979,-0.16787,-0.58395,-0.82582
12.86907,13.86897,-1.49264,0.91593,0.91134,0.02077,0.70432,0.54448,0.34457,0.15915,-0.07909,-0.03686
12.82633,14.64863,-2.60126,0.68333,0.22127,0.57703,1.19720,-0.38714,0.91898,-0.81808,0.10939,-0.36595
12.92936,14.93586,-2.39595,1.44513,0.52020,0.27108,0.97747,0.67791,0.69648,-0.98935,-0.29848,-0.00185
12.88638,14.37682,-1.30732,0.63543,0.80676,0.18327,1.44807,-0.86173,0.58305,0.57881,0.14897,0.78265
12.83140,14.34365,0.60276,1.13791,0.13039,0.33217,0.80014,-0.58938,-0.23896,-0.90837,0.15308,0.05304
13.15184,14.71700,0.66425,1.27201,0.23344,0.23506,1.40248,0.21975,-0.29500,-0.00384,-0.34926,0.48646
13.48784,15.03134,0.12850,1.13385,0.73622,0.56781,0.96475,-0.01587,-0.52047,-0.53581,-0.24905,0.16300
12.59607,14.43426,-2.83237,1.36339,0.66725,0.56043,1.05946,0.06563,0.21672,-0.77276,-0.31053,0.17493
12.73202,15.07700,-0.01457,0.89678,0.45723,0.53620,1.42307,-0.63149,-0.07020,-0.50363,-0.20507,-0.02031
13.05052,13.80504,-0.16655,0.85234,0.93926,0.54320,0.99363,0.51614,0.28345,-0.96039,-0.47554,0.77592
12.74095,14.93071,-2.52819,0.52357,0.12346,0.23945,0.77293,-0.31554,0.86801,-0.33253,-0.05957,-0.51051
13.15707,14.69686,-1.26408,1.08986,0.70525,0.42964,0.98240,-0.28137,0.45272,-0.26977,-0.34473,-0.24377
13.44009,14.58771,0.72913,1.00345,0.14968,0.40540,0.75522,-0.97748,0.55280,-0.96347,0.07405,-0.89280
13.28349,14.25744,-0.42692,1.17745,0.78864,0.28178,1.15353,0.22799,0.24923,-0.74656,-0.08323,0.12140
13.27423,14.63589,-2.87583,1.29215,0.50296,0.49576,1.27598,-0.27777,0.03774,-0.55739,-0.25113,0.27192
12.51790,14.50826,-2.29501,0.89459,0.37667,0.37203,0.86329,-0.94312,0.36880,-0.04741,-0.58708,0.61190
12.88464,14.65256,-0.18053,0.91271,0.36977,0.57153,0.86874,0.13724,0.16733,-0.27918,-0.62676,-0.23443
13.18761,14.07913,-2.88951,0.88259,0.45482,0.00323,1.33046,-0.80804,-0.95437,-0.55732,-0.07384,-0.34470
13.11758,14.06629,-1.39465,1.08585,0.88333,0.19793,1.34122,0.25814,-0.09782,-0.70722,-0.04296,0.34822
13.05594,14.68720,-2.38731,0.36621,0.14087,0.12109,1.44171,0.24194,-0.06829,-0.32754,-0.46436,-0.25116
13.40745,14.71383,0.49793,1.13946,0.78383,0.51670,1.01271,0.47770,-0.11642,0.72382,-0.50532,0.79623
13.56678,14.78097,-1.09438,0.52284,0.38359,0.05251,1.26400,0.14504,0.81818,0.18951,-0.58019,-0.12596
