# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.58692,14.21492,-2.01073,0.81921,0.36337,0.55758,0.76028,0.56325,-0.46565,-0.35196,-0.36220,0.76082
13.13291,14.29775,0.57529,0.31009,0.56234,0.19276,1.38111,0.02740,0.38102,0.05464,-0.62836,0.20216
13.39382,14.01584,0.95790,0.61799,0.80813,0.42621,0.68673,-0.12480,-0.45239,0.77296,-0.33426,-0.77895
12.83237,13.73349,-1.33036,0.71012,0.23372,0.27866,0.72674,-0.66697,-0.97287,-0.35647,0.08867,0.25193
13.06844,13.77806,0.84950,0.80533,0.34667,0.53106,0.60175,0.73287,0.27872,-0.12806,0.14167,0.74078
13.48699,13.83488,0.38408,0.86983,0.36259,0.25705,1.03151,0.26250,-0.64049,-0.49521,-0.07623,-0.79006
13.37821,14.03650,-2.42842,0.61762,0.44245,0.41757,1.09262,-0.49975,0.76099,-0.49476,-0.07401,-0.00188
13.58256,13.69838,0.56612,0.55772,0.58067,0.19875,1.45665,-0.91121,0.78514,0.82249,-0.02118,0.15392
12.97065,14.91748,0.28892,0.43715,0.36875,0.58776,1.21346,0.15672,-0.98730,-0.83290,-0.23905,-0.38537
13.13533,13.97935,-0.57773,0.38543,0.64716,0.04172,0.72439,0.89218,0.41338,0.22750,0.01115,-0.73165
13.10152,13.75692,-2.98439,0.67865,0.06362,0.57174,1.16003,-0.53347,-0.67949,0.12093,-0.12996,-0.12717
12.51122,14.14868,0.57311,0.98269,0.59677,0.24019,0.79326,0.84522,0.77328,0.71995,0.15133,0.69221
13.29843,15.05968,-1.89124,0.67073,0.37014,0.37176,1.37388,0.71899,-0.22050,-0.00880,-0.66909,0.44443
13.65932,14.82662,-2.89450,0.89328,0.92911,0.28444,0.99611,0.57086,0.37161,-0.58052,-0.66217,-0.15877
13.60991,14.88437,-1.35724,0.38859,0.62108,0.33885,1.11243,-0.94064,-0.90917,-0.99990,0.19713,0.88724
13.28163,13.71748,0.01946,1.42044,0.57897,0.02092,1.07439,0.59808,-0.24969,-0.01828,-0.30438,0.70239
13.06059,14.75543,0.44511,1.02790,0.60223,0.23683,0.69922,0.09401,0.32590,0.84660,-0.24441,-0.64250
13.50886,14.60532,-1.77677,0.99025,0.43162,0.51285,1.17755,0.35027,-0.81071,0.64402,-0.15327,-0.01127
13.09784,14.26986,0.67653,1.04464,0.92870,0.06632,0.59285,0.23106,0.00125,-0.40966,-0.19632,0.97407
