# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.55137,13.71647,0.43473,1.27760,0.78999,0.25128,0.94976,-0.64091,-0.16447,-0.60248,-0.52532,-0.63385
13.28995,14.98025,-2.67363,0.32732,0.95378,0.52588,1.41073,0.96650,-0.72878,-0.79591,-0.06178,-0.63374
12.63578,13.82997,-0.53791,0.96451,0.20323,0.57928,0.90748,-0.57773,-0.52555,-0.94725,-0.12869,0.63588
13.16858,14.31166,0.71476,1.27717,0.40723,0.15682,1.20998,0.97924,0.73808,0.90075,-0.12647,0.20525
12.78023,14.52178,-1.47723,1.21708,0.33609,0.58763,0.64456,-0.76504,-0.29363,-0.95870,-0.40378,0.78845
13.16246,14.94458,-0.41194,1.20143,0.17356,0.40446,1.40437,-0.56541,0.26002,0.33929,0.18889,0.97146
12.70333,14.34185,0.25641,1.00044,0.65200,0.56973,1.01458,0.82529,-0.34184,-0.72405,-0.39071,-0.42008
13.29034,15.05735,-1.40138,0.65559,0.08149,0.24395,0.59707,-0.19679,-0.96585,0.50476,-0.23286,0.23327
13.38147,14.21561,-1.44860,0.67807,0.62634,0.27987,1.23456,-0.19542,0.04497,0.37314,-0.08229,-0.91228
13.28844,14.06961,-2.31437,0.76695,0.24660,0.23948,1.33263,-0.42796,-0.71593,0.67392,-0.51053,0.35918
13.07107,14.01033,-1.81951,0.63340,0.59611,0.38206,0.79731,-0.00044,0.36078,0.77872,-0.24118,-0.44510
13.32754,14.93465,-0.78790,0.35401,0.38134,0.51851,1.25295,0.66533,0.14619,-0.73341,-0.25197,-0.16080
13.49181,14.77424,-2.28784,1.30233,0.35608,0.59638,1.26590,0.24679,0.13789,0.00951,-0.40237,-0.85818
13.48759,14.84114,-2.42813,1.43182,0.79379,0.26434,1.41127,0.84038,-0.57004,-0.36330,0.02077,0.30348
13.51321,14.81368,0.64727,0.30072,0.07698,0.03796,0.94245,0.02112,0.41182,-0.37054,-0.49214,-0.64204
12.50394,14.10953,-0.98229,1.40645,0.88220,0.40654,0.91816,0.01898,-0.55635,0.06187,-0.04741,0.36845
12.83711,14.03682,-2.45757,1.17108,0.03562,0.24887,0.76687,-0.96520,-0.36687,-0.13855,-0.37921,-0.68375
12.97480,13.84993,0.94885,0.66047,0.35867,0.15763,1.14820,-0.30073,0.77155,-0.32456,-0.42868,-0.64200
12.60933,13.63173,-1.26462,0.43980,0.61394,0.36940,1.08376,0.40324,0.66125,-0.87882,-0.41639,0.22501
13.10754,15.09406,-2.53287,0.41997,0.76200,0.55532,1.17828,0.14926,0.61941,-0.24212,0.05405,-0.34709
13.65567,14.99366,-2.13286,0.42068,0.73716,0.50620,0.59660,-0.18009,0.27620,0.05355,-0.34506,0.04831
13.67974,14.20433,-0.60961,0.35466,0.28421,0.27968,0.80796,0.49533,-0.47452,-0.98496,-0.49350,0.45210
12.97915,15.06662,0.60126,1.34346,0.24360,0.50872,0.80841,0.40771,-0.64851,-0.00955,0.17549,-0.37476
12.73697,14.95185,-1.08301,1.41438,0.48228,0.47660,0.62353,-0.36523,0.49995,0.01995,-0.40716,0.92834
13.67004,14.93622,-2.37141,0.90371,0.41917,0.34829,1.43207,-0.18537,-0.92958,-0.81229,-0.16576,-0.69068
13.24966,14.43230,-0.01395,0.51552,0.35202,0.41879,0.90417,0.33824,0.47978,-0.12386,-0.19038,-0.07404
13.59513,14.48843,-1.40718,1.38193,0.75520,0.38755,0.62359,-0.68478,-0.79351,-0.17140,-0.36558,-0.35549
13.60929,15.02636,0.42299,1.32654,0.33157,0.18910,1.16761,-0.06763,-0.53836,0.74016,-0.59307,-0.77328
13.07264,14.30980,-1.55335,1.21523,0.15219,0.27447,1.42789,-0.83961,0.57333,0.99215,-0.64971,-0.86612
13.19971,14.84512,-2.37546,0.97190,0.93579,0.06831,0.96937,-0.44732,-0.98737,0.12192,-0.14629,0.89013
13.38257,13.66493,-2.62704,1.18527,0.98075,0.57119,0.76028,-0.33009,-0.29452,0.44070,-0.22516,-0.41553
