# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.50207,14.67744,-0.52927,0.78284,0.32350,0.34795,1.05526,-0.18958,-0.09242,-0.40696,-0.64331,0.22190
13.24123,14.16148,-0.66828,1.32677,0.50490,0.31361,0.60194,-0.03676,0.57391,0.23187,0.12223,-0.88032
12.71773,14.40533,-0.75298,1.38863,0.51721,0.53711,0.73010,-0.88265,0.74019,0.11410,-0.06564,0.01012
12.92727,14.33594,-1.02357,0.45340,0.73152,0.58251,0.76576,0.92311,0.16693,0.78589,-0.53644,-0.54213
13.56087,15.09461,0.17032,0.91513,0.49255,0.44474,1.17206,-0.03075,0.28805,-0.19412,0.19543,0.18165
13.30776,14.42790,-1.39809,1.41715,0.74995,0.08935,0.91839,0.02715,-0.06614,0.11267,-0.35815,0.40006
13.54308,14.58747,0.51277,1.47448,0.61300,0.44387,1.33170,-0.50077,-0.68845,0.15136,-0.47783,-0.01178
12.98650,14.72763,-2.81784,1.39886,0.26694,0.27818,1.29822,0.13183,0.55892,-0.15813,-0.49741,-0.44452
12.79172,15.00099,-2.55293,1.02845,0.30374,0.13347,1.33671,-0.45469,-0.37237,-0.20916,-0.17075,-0.41748
13.66575,14.26651,-0.76139,0.54508,0.03962,0.39582,1.36890,0.73872,0.78089,-0.34157,0.07763,-0.88273
13.24686,13.71969,0.31522,1.20046,0.73634,0.25856,0.64021,0.88969,-0.50080,-0.50559,-0.10246,-0.75500
13.61198,14.08380,-0.10980,0.57599,0.42950,0.25956,1.06305,-0.94278,-0.90908,0.03039,-0.19773,-0.08516
12.89503,14.77635,-2.62438,1.33141,0.79400,0.10237,1.23351,0.15709,0.82266,-0.03497,-0.08229,0.32168
13.26804,14.46049,-0.03984,1.39916,0.70934,0.06897,1.25365,0.63765,-0.81849,-0.03818,-0.47908,0.31951
13.65224,14.57696,-2.22886,1.47978,0.89996,0.22117,1.22247,-0.12151,0.66405,0.53740,-0.40987,-0.54530
13.00048,14.27096,-1.02563,1.11818,0.69771,0.36205,1.34879,-0.07754,-0.22779,0.55371,0.01433,-0.31155
13.41105,14.57747,-2.07858,0.94881,0.57734,0.37424,0.82343,0.86781,0.30642,-0.73523,-0.57326,0.98757
12.91808,14.38969,-0.06602,1.44638,0.07048,0.41940,1.03461,0.98656,-0.07977,-0.40987,-0.12310,0.59980
13.64503,14.73261,-0.46277,1.11611,0.56399,0.29130,1.11191,-0.55034,0.38423,0.16061,-0.13476,-0.14209
13.24937,14.57997,-2.26530,0.36272,0.77029,0.21835,0.89394,-0.75003,-0.92454,0.46164,-0.45714,-0.63198
12.73442,14.94296,0.36064,1.38589,0.25946,0.51008,0.83605,-0.13114,0.84719,-0.61061,-0.21088,-0.96884
