# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.33197,14.44096,-0.93514,1.03899,0.47240,0.25109,0.86409,0.41274,-0.98666,0.23065,-0.30279,-0.59044
13.33366,14.76166,-2.37380,1.26739,0.81916,0.09155,0.83110,0.57150,0.16071,0.51221,-0.26948,-0.39115
13.06214,14.23946,-2.46175,0.93037,0.15212,0.07316,0.90086,-0.15068,0.51967,-0.58889,0.03599,-0.08686
13.35822,14.36506,-2.00416,1.45794,0.73276,0.03836,1.27515,0.63050,0.48492,-0.40350,-0.58585,0.46068
12.79718,15.05792,-0.43825,0.51364,0.23922,0.27438,1.16828,-0.48505,-0.16628,-0.03959,-0.54556,-0.03990
12.75408,13.85812,-1.33357,1.08392,0.55462,0.29064,1.47884,-0.29809,0.64621,0.00567,-0.64136,0.03406
13.10242,14.62182,-1.33402,0.60863,0.37214,0.07441,1.17622,-0.10624,0.13800,-0.87202,-0.58880,0.12656
12.68630,14.48045,-1.68140,0.80538,0.67429,0.33257,0.76148,0.99657,-0.92224,0.85850,-0.59439,-0.03377
12.81097,15.05392,-0.81959,0.71389,0.72543,0.11863,0.69027,0.53302,-0.82961,0.23896,-0.04196,-0.07709
12.60203,13.90057,-1.40886,0.70993,0.62624,0.20557,1.02626,-0.38911,0.75639,0.62489,0.03592,0.28566
12.68359,13.62187,-0.51767,0.57002,0.20120,0.55836,1.29213,0.95081,0.43914,0.44013,-0.22662,-0.91167
13.43897,13.74524,0.82130,1.26735,0.96146,0.58068,1.42946,0.13392,0.12173,0.00816,-0.35051,-0.44434
12.57890,14.70459,-0.56476,1.38200,0.76728,0.26515,0.70577,0.08408,-0.59070,-0.60954,-0.27903,-0.79524
13.62250,13.63788,-0.25487,0.46757,0.57483,0.17532,1.16751,-0.54454,-0.55949,-0.21885,0.15353,0.21588
13.69177,14.91159,0.46181,0.41434,0.64810,0.32118,0.85811,-0.39512,0.88330,0.82490,-0.43942,-0.40359
13.26334,14.37048,-1.63988,1.12893,0.06765,0.02769,0.77839,0.98460,-0.33404,-0.32041,0.02408,0.36363
12.64541,14.83254,-0.59345,1.03852,0.31020,0.52934,1.24295,-0.30256,-0.34964,0.02414,-0.36216,0.52857
13.32862,14.55163,-0.70202,0.65790,0.37247,0.00063,0.77641,-0.58508,0.60735,0.54397,-0.33930,-0.92719
13.11358,13.96820,-0.35349,0.95044,0.21724,0.32712,1.22333,-0.15809,0.19467,0.06914,-0.00211,-0.81282
