# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.80587,14.86368,-1.86736,0.38148,0.41340,0.36168,1.01959,-0.60129,0.15369,0.32730,-0.51863,-0.02888
12.82639,14.69452,0.87584,1.29444,0.61092,0.22914,0.65254,-0.70633,-0.80835,0.62622,-0.35410,-0.68804
13.42440,13.87659,0.45898,1.08527,0.57538,0.03550,1.27254,0.00984,0.65853,0.29780,-0.10901,-0.29497
13.01120,14.33775,-0.00436,1.08621,0.71515,0.10021,0.62213,-0.37084,-0.89474,0.43981,-0.34168,0.31558
13.69499,13.95322,-2.42094,0.45195,0.85945,0.29128,0.78187,-0.04760,0.04376,-0.23192,-0.65968,0.29645
12.59651,14.72934,0.32166,0.39713,0.51347,0.38232,0.94906,-0.91533,0.03384,-0.54240,-0.55267,0.30881
12.69946,14.15692,-0.65114,1.30883,0.59299,0.05885,0.85059,0.77900,0.72997,-0.80145,-0.29765,0.55989
12.85656,13.77349,-1.95155,1.12240,0.06436,0.03126,1.47342,-0.04782,-0.26587,-0.19047,-0.56855,-0.46976
13.64290,14.73516,-0.78875,1.25062,0.83175,0.20476,1.10480,-0.67469,-0.18272,0.51553,-0.18754,-0.71550
12.61723,14.72036,0.06457,0.83932,0.85593,0.03122,1.03921,-0.38733,-0.08138,-0.30333,-0.52681,-0.21177
12.51607,14.21236,0.28409,0.89886,0.92345,0.09235,1.21541,0.50459,0.92451,-0.86681,0.11793,0.45645
13.17510,14.56249,-1.55845,1.23164,0.33134,0.51300,1.26431,0.72009,0.04658,-0.70993,0.17344,0.14284
12.86333,14.01636,-1.55848,0.46806,0.07026,0.38686,1.13264,-0.81622,-0.13788,-0.99647,0.16107,0.15571
12.60397,14.03857,0.45997,0.94712,0.58528,0.25162,0.82902,-0.31322,-0.52676,-0.42854,0.00054,-0.92507
