# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.72353,14.04752,-0.41247,0.74003,0.98680,0.43160,1.41616,0.34642,0.53148,-0.18159,0.01914,-0.67693
13.04940,14.03999,-1.66572,1.19153,0.93850,0.22374,0.64342,0.84845,0.69544,0.23084,-0.38243,-0.58761
13.33601,14.64093,-0.30731,1.32748,0.87132,0.20252,1.19839,0.04255,-0.55378,0.81800,0.06957,-0.80933
13.49391,13.67219,-1.25257,0.99908,0.18970,0.02259,0.62608,0.86721,0.21342,-0.18684,-0.06463,0.90659
12.76083,13.73159,-2.22331,1.41813,0.45685,0.35041,0.66599,0.52562,-0.77970,-0.93394,0.04395,0.61918
13.21928,14.75373,-2.06471,1.08706,0.61489,0.01865,0.84507,-0.12218,0.63965,-0.68248,-0.63960,0.67671
12.78717,13.66702,-0.77859,1.36785,0.67911,0.57284,1.32007,0.67701,-0.36783,0.82442,0.12010,0.55254
12.85560,13.61549,-2.31165,0.83505,0.48652,0.37398,0.96282,-0.62229,0.31632,-0.63458,-0.07964,-0.08287
13.35755,14.78035,0.70396,1.37006,0.12758,0.47179,1.37381,-0.37216,-0.31051,-0.97239,0.03252,0.57481
12.66975,14.21761,-0.07911,0.70338,0.35226,0.33891,1.37976,-0.79354,0.62845,-0.29514,-0.20625,-0.78537
13.40541,14.18899,-0.55500,0.71752,0.46947,0.20327,0.91945,0.38111,0.48789,0.12369,-0.30853,0.58483
13.04281,14.52423,-2.38384,0.37532,0.49593,0.54224,0.85464,0.52420,0.86401,0.33604,0.10241,-0.31220
13.50880,14.46661,-1.12332,0.59154,0.85384,0.01538,1.11238,-0.57072,-0.25134,0.12986,0.05210,0.07504
13.31023,14.72884,-1.42724,0.39539,0.11597,0.14690,1.30269,0.45051,-0.18200,0.91423,-0.24259,0.81197
12.85238,15.05634,0.86568,0.68495,0.63527,0.01977,1.20929,-0.72655,-0.60413,-0.91044,-0.45674,0.90339
13.06673,14.82872,-2.89143,0.82947,0.97919,0.06752,1.11158,-0.54164,0.20166,-0.15504,-0.46970,0.91991
13.40461,13.81287,0.30068,0.30577,0.06496,0.49209,0.85683,-0.79060,-0.20361,-0.50560,-0.51865,0.46829
13.42130,13.64607,-1.00719,1.32674,0.38829,0.34029,0.95730,-0.32701,-0.23195,-0.93322,-0.34789,-0.26689
13.19813,14.78324,-1.92999,1.01386,0.50935,0.34568,1.11492,-0.62559,-0.59419,-0.66122,-0.23869,0.84583
