# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.60821,14.79871,-1.91601,1.44041,0.45900,0.08120,1.42528,-0.11615,0.16524,-0.44743,0.01816,-0.16894
13.09646,14.16668,0.17811,1.37219,0.35739,0.56268,1.33224,-0.56033,0.57935,-0.32192,-0.44866,0.67102
12.91349,13.69632,-2.59023,0.93181,0.16230,0.19013,0.82372,-0.79679,-0.57612,0.74784,-0.03110,-0.27564
12.63167,14.13493,0.65354,0.51953,0.74449,0.46204,0.58074,-0.97077,-0.58974,-0.13076,0.18019,0.07588
12.65098,14.30324,-1.15909,0.97937,0.35901,0.10582,1.00912,0.90991,0.53226,-0.29429,-0.12598,0.37453
12.71282,14.94171,-0.55551,1.44369,0.01626,0.22058,1.27783,-0.61355,0.86400,-0.73350,-0.05166,0.81288
13.52633,14.14113,-2.22673,1.11583,0.71483,0.38648,0.63040,0.52109,0.64916,-0.75065,0.10970,-0.50486
13.29943,13.92457,-0.29880,1.29813,0.10950,0.60481,0.88919,-0.56163,0.77750,0.99795,0.09497,-0.33328
13.30962,13.66456,-2.54920,1.32948,0.49832,0.13959,0.61299,-0.04593,-0.59171,0.72560,-0.26398,0.29832
12.67269,14.79855,-2.95889,0.47627,0.38232,0.09061,1.11575,0.46444,0.63557,-0.17112,0.18690,0.50547
13.26001,14.85307,-1.55298,1.27126,0.68023,0.05847,0.75689,-0.70753,0.06996,-0.01734,-0.10251,0.77023
13.11822,14.64101,-0.57337,0.58555,0.20722,0.13807,1.29682,-0.28631,0.79345,0.62068,-0.33396,0.40280
12.55866,14.43167,-0.72890,0.70346,0.90541,0.58801,0.87334,-0.57928,0.69452,-0.67614,-0.27764,-0.37213
13.21000,14.70224,0.84897,0.94735,0.34600,0.10149,1.19221,0.62858,-0.29281,-0.27567,-0.61123,-0.41127
13.32439,13.82795,0.36762,1.45390,0.62521,0.24949,1.48951,-0.61139,-0.06671,0.77014,0.04387,0.41840
12.91210,13.73761,-1.43476,0.65131,0.58107,0.40028,1.16096,0.68552,-0.29626,-0.73762,0.17301,-0.56721
12.97894,14.12049,0.35157,1.16068,0.38323,0.17843,0.84769,0.75084,-0.84293,0.86562,-0.39662,-0.15184
13.34261,14.82980,-0.49586,0.61222,0.36773,0.23965,1.25867,-0.63315,0.82061,-0.89474,-0.41524,0.90476
13.20373,14.47563,-0.25966,1.38429,0.11812,0.52704,0.58433,-0.80711,0.76849,0.02095,-0.50134,0.05862
13.44190,14.05622,-1.30809,0.98509,0.98282,0.25345,0.58492,0.39480,0.19144,0.12922,-0.66452,-0.76647
13.52622,14.48959,0.72180,1.29124,0.45319,0.55294,1.45303,0.60799,-0.65843,-0.84889,0.19418,-0.66470
13.36397,14.53700,-2.11698,1.38339,0.23589,0.49113,0.62229,0.07435,0.39692,-0.98988,-0.54167,0.39701
13.45322,14.01994,-0.77933,0.33846,0.34234,0.13226,0.96498,-0.51564,-0.70649,-0.95029,-0.65977,0.05685
13.46014,14.25539,-0.90541,1.27018,0.48826,0.06433,1.43741,0.61938,-0.35923,0.61759,-0.45040,0.27885
13.63848,15.05643,-1.63209,0.52822,0.01112,0.52584,0.88909,0.88169,0.12965,0.64852,0.14398,-0.86381
12.85646,13.69141,-2.15949,0.61961,0.27723,0.24132,1.48837,-0.07960,-0.72141,-0.38221,-0.56309,-0.22385
13.32384,13.97437,-2.25893,0.38731,0.08383,0.56274,1.14428,-0.24625,-0.37209,0.15088,-0.64224,0.19132
12.85902,14.18342,-0.02755,0.86210,0.23892,0.27464,1.19105,-0.00553,-0.74105,0.20927,0.09315,-0.55122
13.07877,13.80891,0.87892,0.52190,0.85796,0.17573,0.60654,0.41634,-0.97994,-0.37534,0.02335,0.29103
13.15913,14.49607,0.74490,0.49332,0.87565,0.39100,0.63231,0.31066,0.71287,-0.93835,-0.42609,-0.78447
13.17111,14.81398,-1.23446,1.37307,0.39857,0.14354,1.22897,-0.60873,-0.30530,0.68835,-0.02649,0.21224
13.31724,15.05271,-1.59508,1.09902,0.63333,0.32438,1.09485,0.59513,-0.77118,0.74196,-0.23547,-0.59513
13.47639,14.37727,-1.58492,1.11159,0.21338,0.28582,0.60310,-0.59929,0.60299,0.15573,-0.52662,0.90472
12.54595,13.79468,0.43876,1.46573,0.34093,0.56935,0.99283,-0.80430,0.56895,0.11564,-0.14922,-0.34733
13.38548,14.57903,-0.88790,1.31343,0.63799,0.59029,1.19855,0.24713,0.83343,0.48947,-0.16955,-0.53873
12.77321,14.66529,0.56248,0.77279,0.36703,0.33984,1.39283,-0.59029,-0.70369,-0.09119,-0.48609,0.02262
12.68019,13.81124,-1.13437,0.58555,0.13029,0.37633,0.94237,0.49332,0.19361,0.06202,-0.35992,0.23285
13.03590,14.48694,-2.09392,0.52943,0.07465,0.29078,0.95098,0.20085,-0.79050,0.21788,0.12162,0.61880
13.38055,14.11696,-2.05376,1.11138,0.87416,0.43115,1.00861,-0.16980,-0.28891,-0.76748,-0.09406,0.10685
13.06934,13.91965,-0.67656,1.08748,0.01853,0.37922,1.42363,-0.51024,-0.59875,0.87614,0.00225,0.61261
12.56841,14.18373,-1.60315,1.04072,0.42414,0.52977,0.71303,-0.95776,-0.15213,-0.32478,-0.19283,-0.43681
12.82894,14.97529,0.10535,0.63348,0.30147,0.36031,1.10568,-0.49269,-0.89876,-0.85312,-0.44638,-0.92598
13.65360,14.08613,0.07397,0.48615,0.26910,0.14127,1.20677,0.64388,0.80491,0.92055,-0.63624,0.31131
12.90341,13.70450,-0.10846,1.45846,0.97623,0.20112,0.98496,0.17868,-0.17055,0.50131,0.01491,0.12683
