# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.11328,14.65303,-0.37104,0.64815,0.94404,0.44166,1.31583,-0.02327,-0.48002,-0.93965,0.09112,-0.53810
12.78157,14.79926,0.85548,0.30389,0.00031,0.22314,1.01935,-0.14996,0.21995,0.97491,0.07469,0.85806
12.66151,13.86384,-0.72987,1.44861,0.25740,0.29679,1.45732,-0.95232,-0.88490,0.68210,-0.08891,-0.57847
12.57035,14.84596,-0.08469,1.32166,0.49064,0.00709,1.22892,-0.77403,0.42350,-0.93995,0.07740,0.51081
13.10213,14.95708,0.17684,0.36212,0.85966,0.19971,1.31057,-0.00763,-0.32572,0.57298,0.08027,-0.78582
13.65524,13.74615,0.51178,0.43114,0.87411,0.18015,0.88091,0.76495,-0.03220,-0.28785,0.01574,0.07483
12.72743,14.71509,0.86622,0.67815,0.01563,0.26575,1.31935,-0.93125,0.66102,0.98787,-0.57524,0.95312
13.25945,14.74939,-2.16667,1.46084,0.31978,0.42469,1.05632,-0.46666,0.22763,0.81642,-0.38290,-0.93354
13.34479,13.67941,-0.85979,1.00956,0.28330,0.58516,1.39997,-0.10696,0.63874,0.09064,0.08726,0.49071
12.84855,14.05756,-1.97104,1.29412,0.75373,0.21295,1.06355,-0.17407,0.00130,0.72894,-0.48233,-0.86448
12.84120,13.72581,-2.44271,1.22615,0.66848,0.05993,1.36493,-0.97092,-0.01180,-0.61083,-0.57079,-0.78083
13.68143,13.73485,-2.95866,0.41309,0.82271,0.08157,1.30232,-0.76027,0.14318,-0.09402,-0.36451,0.70937
13.36703,14.80592,-0.09436,1.31073,0.86494,0.45807,1.00924,-0.37806,-0.27671,-0.55202,-0.48646,0.30165
13.08184,15.02783,-2.58879,0.70550,0.26549,0.09134,1.45217,0.11184,-0.87059,0.12949,-0.59614,0.92253
13.04811,14.85181,0.63690,0.77644,0.84964,0.20973,0.73761,-0.09880,-0.96634,0.03914,0.15636,0.13149
13.30641,14.60433,0.16765,0.87614,0.75717,0.38666,0.65783,0.56594,0.68262,0.05960,-0.51418,-0.10224
12.58394,15.08325,-1.55939,0.72283,0.13942,0.44490,0.59451,0.38695,-0.58719,0.06778,-0.36464,0.08035
