# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.33069,14.81445,-0.88622,0.90854,0.62344,0.17361,1.01422,0.68723,0.73933,0.67602,-0.40020,-0.76308
13.56379,15.03062,0.49430,1.29279,0.81341,0.17143,1.45977,-0.54091,0.57696,-0.08881,-0.48334,-0.06878
13.16363,13.83667,0.39550,1.01545,0.53562,0.12232,1.01006,0.41151,0.81787,0.00592,-0.54532,-0.37596
13.36222,14.01389,-0.65107,0.94486,0.44907,0.31261,0.83857,0.24084,-0.71817,-0.03416,-0.08056,-0.64622
13.48641,13.72986,0.73569,1.18996,0.40457,0.02435,0.77171,0.49429,0.63940,0.09418,-0.64344,0.72711
12.69513,14.81620,-1.85734,0.32812,0.53169,0.35504,1.43102,-0.72109,-0.28724,0.45840,-0.58556,-0.39146
12.69963,14.94860,0.24318,0.98304,0.52652,0.46949,0.76892,-0.68476,-0.01729,0.27776,-0.57020,-0.56881
13.51479,13.91283,0.09960,1.25477,0.44051,0.48622,0.97966,-0.19689,-0.49329,-0.69073,-0.25666,0.10429
12.86002,14.65649,0.03979,0.37660,0.88236,0.02346,0.92276,0.36841,-0.56851,-0.82048,-0.52908,0.87217
13.65936,14.26592,0.86826,0.49747,0.97643,0.04691,1.12971,0.10309,-0.94521,-0.08785,0.09946,-0.36900
12.84883,14.19053,0.09907,0.42953,0.12690,0.19938,1.13004,0.67180,0.39397,-0.66774,-0.58694,-0.40901
13.39802,14.73561,-2.23156,0.49652,0.21033,0.06513,1.36303,-0.12356,0.27005,-0.89707,-0.06927,0.52162
13.66448,14.40760,0.18961,1.36260,0.63625,0.24818,0.69928,0.27534,-0.54309,0.38054,-0.02393,-0.12478
12.94346,14.70795,-0.98277,0.63881,0.76107,0.59744,0.65793,-0.37172,0.16630,-0.70890,0.06269,-0.37253
13.30661,14.59953,-0.37445,1.47507,0.95268,0.11944,0.98655,0.26818,0.67935,0.47273,-0.49466,-0.38348
13.68441,14.04671,-0.24683,1.27233,0.90870,0.09420,0.60376,0.80463,0.18720,0.26756,-0.45352,0.80711
