# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.36957,13.81937,-0.47840,0.70835,0.23548,0.12345,1.28402,-0.26393,-0.69547,-0.30002,0.11601,0.91926
12.74042,14.94667,-0.44062,0.68344,0.51157,0.51984,0.70768,-0.47796,-0.25309,0.60292,-0.50131,-0.38521
13.56862,14.74616,0.70176,1.00350,0.33258,0.43875,0.80795,0.10018,-0.46129,-0.68388,-0.11669,0.34651
12.95691,14.44249,0.93066,1.02760,0.94427,0.50856,1.26987,0.66325,-0.05980,0.13520,-0.47512,0.56735
13.45558,13.88267,-0.85304,0.86776,0.42827,0.02919,0.63255,0.61652,-0.49793,-0.59338,0.18740,-0.27613
13.58801,13.84898,-1.54260,0.68999,0.61593,0.57024,0.97587,-0.16436,0.43314,-0.26666,-0.48523,-0.13595
12.63621,14.35089,-0.12550,0.43615,0.91743,0.23229,1.22691,0.74353,0.15874,-0.66889,-0.46360,0.47273
13.45953,14.27892,-2.25866,1.13320,0.59199,0.18279,1.31594,0.26791,-0.88938,-0.21912,-0.14438,-0.66734
13.08884,13.61282,-2.26011,0.46026,0.20131,0.40365,1.34032,0.63890,0.87270,-0.89650,0.01194,-0.91549
13.19386,15.01009,-2.79914,0.91647,0.88925,0.40744,1.27074,-0.64823,0.40310,-0.02430,-0.46426,0.56040
13.50676,15.01679,0.21601,0.30203,0.50152,0.14437,0.83993,-0.38058,0.54569,0.67746,-0.36705,-0.36965
13.40279,13.65894,-1.20654,1.26710,0.36076,0.52076,1.13592,-0.04258,0.43827,-0.25008,-0.06486,0.45370
13.44935,15.07706,-2.23811,0.98326,0.31270,0.59532,0.66524,0.77050,0.65581,-0.36288,-0.14092,0.16906
12.77354,14.62526,-0.00373,0.50791,0.27977,0.34793,1.19289,0.62986,0.79751,0.36609,0.12789,-0.67938
13.66775,14.28504,-0.21317,0.36871,0.58920,0.36439,1.09134,0.65726,-0.84067,0.89627,-0.44969,-0.60454
13.26749,13.72485,0.56673,0.90149,0.76242,0.55887,1.25806,-0.24548,0.70577,-0.21641,-0.42738,-0.31076
12.52532,15.08773,-0.31132,1.45663,0.59427,0.22865,1.20113,0.26641,-0.01218,0.86047,-0.30138,0.00758
13.35672,14.99047,-1.96016,0.86653,0.85993,0.41995,1.39966,-0.82467,-0.60635,0.65072,0.04869,0.30329
12.68095,15.08737,0.36902,0.37221,0.30079,0.07271,1.14261,-0.07996,-0.37286,0.45680,-0.19179,0.18109
12.84123,14.16431,0.69577,0.49123,0.11292,0.46185,1.45293,0.67357,-0.55262,0.22726,-0.35461,-0.17077
13.25612,13.70663,-0.32031,1.42627,0.00768,0.60428,1.17226,-0.19650,0.78078,-0.95838,0.19109,0.49350
12.77118,13.86452,-0.83147,1.13869,0.12313,0.24551,1.23581,-0.25127,-0.11217,-0.96607,-0.08451,0.22512
13.17787,13.94157,-0.26980,1.31290,0.78841,0.60453,1.35929,-0.87052,-0.30291,0.36792,-0.37214,-0.90186
13.19278,14.86994,0.30849,1.11598,0.29831,0.33670,1.18673,-0.34157,0.14117,0.06047,-0.57066,-0.31110
13.60426,14.60834,0.08276,0.76995,0.86847,0.29328,0.71327,0.13947,0.52502,0.38000,-0.29812,-0.70223
12.74813,14.48687,-1.25107,0.47098,0.82136,0.32972,0.68610,0.97634,-0.08501,0.73408,-0.50468,-0.48194
12.66975,14.78118,0.46442,1.29113,0.83936,0.01868,1.19213,-0.48789,-0.75309,-0.98077,-0.09624,0.79023
12.82443,14.33341,-0.93672,1.33654,0.51514,0.27257,1.39605,-0.14815,0.01098,0.49458,-0.18916,0.24363
12.98709,14.25908,-1.63466,1.45227,0.85061,0.00041,1.20965,0.34846,-0.09211,0.27985,-0.16766,-0.52101
13.02884,14.51647,-2.62577,1.07492,0.60033,0.31994,1.24879,-0.69529,0.80050,-0.70290,-0.38037,-0.77704
13.35857,14.44327,-1.06111,0.32338,0.72529,0.55449,1.32358,0.16409,-0.77579,-0.20425,0.06059,0.81258
13.16394,14.05820,-2.85955,1.08418,0.30803,0.04886,0.85979,-0.18806,0.05268,0.37262,-0.52603,0.14321
13.41308,14.13375,0.72261,1.22352,0.02761,0.46451,1.42329,-0.31500,-0.21505,-0.10062,-0.17137,-0.71379
13.10110,14.45150,-2.36417,1.28920,0.75569,0.54190,0.89302,0.30024,0.49831,-0.70325,-0.43259,0.45100
13.14196,14.97399,-1.75206,1.12300,0.83886,0.15829,1.38452,-0.68454,-0.29552,-0.68888,-0.42532,0.71746
12.81107,13.70087,-1.50499,0.46704,0.48064,0.27861,1.16225,0.48481,-0.59975,-0.73021,-0.48845,0.71365
13.40637,14.41798,0.37774,1.06910,0.59621,0.17743,1.08957,-0.38765,0.41302,-0.49942,0.18322,-0.29133
13.61987,14.01365,0.20825,0.65355,0.44586,0.29207,0.58428,0.79649,0.64659,-0.97616,-0.28084,0.72182
12.91812,13.94006,-0.16013,0.93672,0.78481,0.25119,0.71101,-0.00629,0.02745,-0.80894,-0.16697,0.60449
12.81831,14.74597,0.24055,1.09016,0.36267,0.52466,1.48274,0.33949,0.89266,0.33098,-0.13363,0.00418
13.57698,14.14755,-2.44808,1.07842,0.68760,0.48443,1.46341,0.17754,-0.58159,0.42857,-0.58663,-0.93652
13.17228,14.40073,-0.98821,1.40723,0.62200,0.18788,1.37062,-0.17188,-0.54088,0.00101,-0.40372,0.97378
12.79927,14.32000,0.80578,0.56942,0.47591,0.30725,1.46757,-0.05064,-0.48596,0.85256,-0.07462,-0.37379
12.70387,15.02344,-2.81102,0.65405,0.30039,0.24349,0.66354,0.51148,-0.41449,-0.14751,-0.59880,-0.41817
13.37388,13.92286,-2.38350,0.56290,0.58418,0.35508,1.15240,0.17244,-0.19564,0.05643,-0.10766,0.79113
13.68933,14.22364,0.13110,1.17244,0.44198,0.18500,0.68001,0.28047,0.16413,-0.39580,-0.54248,-0.40412
13.53670,13.92695,-0.95278,0.97465,0.38583,0.22297,1.26717,0.28463,-0.71230,-0.84329,0.02525,0.38941
13.51223,14.45849,-0.25294,0.71096,0.28679,0.02466,0.99836,-0.93245,0.86141,-0.75627,0.02091,0.78835
13.47820,14.44264,-0.49928,0.58578,0.66390,0.46431,0.68791,-0.17072,-0.48808,-0.45797,-0.60873,-0.27181
13.44640,14.35642,-2.80060,0.92781,0.58738,0.27968,1.10409,-0.47941,0.27883,0.20527,-0.43955,0.45890
13.26683,14.95854,-2.76653,1.47415,0.34798,0.28767,0.83858,0.67502,0.38332,-0.85374,-0.00138,0.16435
13.45992,13.92040,0.14004,0.63834,0.20525,0.25588,1.43535,0.09571,-0.75173,-0.61868,0.09461,-0.35323
12.77154,14.93708,0.49751,1.20623,0.80228,0.11269,1.06157,-0.30036,0.26041,-0.45135,-0.26485,0.43448
13.21848,14.64972,-2.74187,1.41742,0.06801,0.38381,0.65292,0.25556,-0.41854,0.10643,-0.66379,0.80575
12.59708,14.42077,0.71690,0.79409,0.14327,0.27523,0.82465,0.81605,-0.53462,-0.97376,-0.29020,-0.63355
12.94530,13.86526,0.65022,1.07354,0.36500,0.30300,1.31816,0.72661,0.01595,-0.08622,-0.26570,0.29598
13.60201,14.65408,-1.37294,1.01459,0.79199,0.29696,1.08687,0.18543,-0.65799,0.32394,-0.36494,-0.93790
13.24395,14.07989,0.64104,1.47821,0.54032,0.02006,1.07585,0.41553,-0.71477,-0.43712,-0.35085,-0.85915
12.68675,15.09100,-2.57065,0.57340,0.10247,0.54456,1.33763,0.50084,0.54841,-0.33685,-0.42904,0.45441
13.23214,14.71975,0.80635,0.84368,0.48703,0.05804,0.70754,-0.53556,-0.69149,0.66036,-0.31781,-0.22092
13.08149,13.90308,-1.66103,1.46715,0.12775,0.38777,0.91156,-0.74945,0.11017,-0.40784,-0.10146,0.90290
13.32845,13.75720,-1.88597,0.48471,0.84966,0.28158,1.41418,-0.23686,0.85428,-0.45959,-0.29593,-0.10602
12.57500,14.52317,-0.47368,1.42552,0.36346,0.19514,0.69986,-0.48406,0.92235,0.43888,0.12662,0.71804
13.58272,13.72319,-0.35368,0.82100,0.92019,0.12987,1.36091,0.59578,-0.00561,0.33896,-0.28980,-0.02187
