# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.94574,14.79743,-0.30015,0.32191,0.16345,0.42567,1.05189,-0.71476,0.66069,0.86985,-0.60044,0.35249
12.57591,14.10478,-0.66373,1.21622,0.74042,0.41635,1.02584,0.58063,-0.07793,-0.54472,-0.29907,-0.42646
13.41124,14.05616,0.76039,0.81372,0.72154,0.39356,0.76524,-0.06053,0.14324,-0.27294,-0.43857,-0.57312
13.37534,14.63877,-2.22971,1.34489,0.40007,0.46342,0.74632,0.88820,0.26012,0.29416,0.15425,-0.00543
13.40234,13.61840,-2.03297,1.46504,0.05955,0.42218,1.47179,0.80644,0.07587,0.93966,-0.34523,0.36635
12.85590,13.72841,-2.22925,0.71298,0.68554,0.39044,1.38822,0.04500,-0.14077,0.02911,0.10389,0.26331
12.69691,13.62433,0.75306,0.93371,0.85389,0.54120,1.02579,-0.38747,-0.23331,-0.20570,-0.30115,0.52301
12.76326,14.09585,-0.63329,1.09928,0.86123,0.43229,0.94965,-0.91641,-0.45676,0.26816,-0.56743,-0.44680
13.50377,14.05775,-2.06438,1.06606,0.41839,0.33685,1.32422,-0.56383,0.76231,-0.73506,-0.43812,-0.63756
13.51317,13.83337,0.78498,1.35055,0.61140,0.08099,1.11226,-0.08636,0.69591,0.74749,-0.03136,0.76161
12.85049,14.49006,-1.98338,0.74048,0.76231,0.13389,0.90243,-0.39336,-0.57009,0.38519,-0.31603,-0.90952
12.91066,13.66800,-1.45594,0.94038,0.74523,0.33067,0.72699,-0.75074,-0.32588,-0.11774,-0.15155,-0.90795
13.37504,14.13032,-0.44284,0.60380,0.71447,0.41557,0.89987,0.73081,-0.47615,0.81786,-0.55183,0.32625
12.78512,13.72146,-1.57090,0.35521,0.60581,0.18935,0.86207,0.95802,-0.71495,-0.25976,-0.29306,0.74434
12.68822,15.02741,-1.82644,0.35595,0.16825,0.14651,1.41691,0.10309,-0.56296,-0.32450,-0.57477,0.87025
13.51968,14.39808,-1.56867,0.64443,0.46194,0.36634,0.73767,0.08824,-0.47140,0.48219,0.16324,-0.72285
12.56030,14.00093,-1.67037,0.38073,0.59969,0.02687,0.62705,0.64528,0.04799,-0.39767,0.19488,0.00166
13.21839,14.83374,-0.25123,0.44168,0.97110,0.29913,0.64709,-0.70788,0.37763,0.35015,-0.64178,-0.42615
13.10157,14.82680,-1.60146,0.45517,0.47491,0.56361,0.93111,-0.76523,0.00807,0.21917,-0.25171,0.64481
12.59307,14.19811,-0.06756,0.64361,0.78296,0.13044,1.36048,0.85494,-0.12523,0.78932,0.13255,0.80047
13.10263,14.93998,-1.20445,1.47440,0.91321,0.23634,0.80503,0.36047,0.86478,-0.21696,-0.36903,0.11596
13.27799,13.70029,0.39492,0.55025,0.65849,0.15626,0.79832,-0.65941,-0.48114,-0.34425,-0.20019,0.27888
13.40794,14.52301,-1.26189,1.23931,0.66634,0.32536,1.31383,-0.36827,0.57575,-0.05619,-0.15050,-0.53478
13.20409,13.86978,-2.63965,1.33917,0.39308,0.15489,1.43235,-0.60198,0.69583,-0.52535,-0.09755,-0.66613
13.59548,14.64348,0.88648,1.26261,0.03997,0.21601,1.04759,0.29194,0.26587,-0.48961,-0.66367,-0.76290
12.98416,14.29102,0.09958,0.89026,0.83043,0.21177,1.45227,0.04732,-0.63329,0.52872,0.05821,0.76102
13.13612,14.39826,-0.43745,0.36924,0.47817,0.25851,1.45139,-0.42118,-0.08158,0.62301,-0.08562,-0.58608
12.81995,14.29067,0.64930,1.32871,0.21399,0.05618,1.23613,-0.22097,-0.01889,0.30378,0.05357,0.95252
12.98746,14.78375,-1.90970,0.65937,0.69604,0.34050,1.32605,0.64218,0.21437,0.42358,0.12987,0.83009
12.90917,13.95144,-1.90014,0.40367,0.82617,0.10773,1.12559,-0.54156,0.65720,-0.11406,-0.34731,-0.92262
12.61049,14.06656,-2.45822,1.15404,0.43449,0.48099,1.00540,-0.86403,0.79255,0.95224,-0.59984,0.72195
13.65809,14.34544,0.24942,0.72946,0.52342,0.57354,1.13995,-0.14480,0.02559,-0.37892,0.18533,-0.27115
12.98869,14.36787,-0.91626,1.26284,0.98693,0.13571,1.09131,-0.97766,0.68697,-0.36247,-0.05141,0.85675
12.65965,13.73867,-2.48563,1.38985,0.62975,0.37821,0.89237,-0.28484,0.18361,-0.19041,-0.62631,0.79948
12.54788,15.07179,-1.37261,0.61614,0.83969,0.08193,1.10098,-0.56539,-0.63113,0.07945,-0.19105,-0.76025
13.60893,14.83880,0.30139,1.37811,0.01742,0.51809,0.79267,0.40041,0.01068,0.32105,-0.30635,0.14321
12.83962,13.87668,-2.50040,0.96230,0.24958,0.21082,1.34854,0.17322,-0.96693,0.27919,-0.49038,-0.00535
13.07992,13.80041,-0.25295,1.17484,0.57920,0.41745,1.21225,0.61533,0.37882,0.54482,-0.61977,-0.90005
13.51555,14.87101,-2.30627,0.56050,0.78401,0.57454,0.89534,-0.65205,-0.85839,0.08724,-0.60824,0.07524
13.62862,13.63429,0.93554,1.27218,0.66044,0.53380,0.67419,0.08388,-0.38885,-0.17648,-0.56457,0.60901
13.35047,14.02930,-2.87101,0.51844,0.93217,0.48611,1.16178,-0.16889,0.31886,0.82241,-0.00835,0.06807
13.17529,13.88764,-2.04615,0.49366,0.50960,0.16689,1.25893,0.28705,0.08961,0.19722,-0.38934,0.22556
13.56953,14.03882,-1.32799,1.03588,0.64707,0.40556,1.46217,-0.33297,-0.69173,0.86088,-0.23515,-0.08704
12.74842,14.11523,-0.92455,0.76119,0.49609,0.04988,0.63774,-0.92688,-0.91452,0.99255,0.01268,-0.63727
13.19895,15.00067,-2.35939,1.35010,0.57657,0.52798,1.06368,-0.82387,-0.77578,0.61874,-0.06393,0.56726
13.07487,14.60369,-1.50385,0.51521,0.33436,0.02357,0.69612,0.32186,-0.02623,0.18494,-0.21557,0.33288
13.68751,14.83186,0.61930,0.56299,0.98287,0.15093,0.78917,0.65872,-0.27251,0.15731,-0.15204,-0.28668
12.65957,14.37826,-0.01805,0.61763,0.72505,0.28157,1.47196,0.23698,-0.50654,-0.58270,-0.58217,-0.47401
13.19099,14.92299,-0.62631,1.05903,0.10653,0.53894,1.26737,0.81262,0.69934,-0.40147,-0.25306,0.34168
12.76768,14.55888,-1.31234,1.05517,0.08268,0.42527,0.64951,-0.23671,0.55171,-0.47085,0.02254,-0.64970
12.51278,14.41584,-2.46925,0.53568,0.69737,0.31220,0.61556,0.40760,-0.18347,-0.04816,-0.36961,-0.20388
12.80877,13.67965,0.09667,0.78598,0.41037,0.32768,1.17675,-0.82629,0.44926,0.98280,-0.58691,-0.43190
12.86939,14.39004,-1.66361,1.36110,0.05504,0.38645,0.84485,-0.27378,-0.77183,-0.41244,-0.46527,-0.55556
13.31036,13.71973,-1.48088,1.31204,0.89194,0.26733,0.83842,0.06251,-0.77445,-0.27630,0.16703,-0.10104
13.13628,14.89773,-0.25628,0.97194,0.11337,0.17739,1.33856,-0.31633,-0.39790,-0.90394,-0.26734,0.76862
12.54230,14.04008,-2.88883,0.58134,0.75733,0.29733,0.75376,-0.15989,-0.03547,-0.50427,-0.36008,0.15663
13.20411,13.88383,-0.44193,1.05235,0.41740,0.59910,0.98325,-0.76061,-0.87659,-0.19001,0.11892,-0.78105
13.03061,14.18789,-0.91051,0.61278,0.93944,0.35393,1.08157,0.37702,0.60605,0.58449,-0.16838,-0.07215
12.69715,14.03467,-0.15741,1.43482,0.57953,0.41945,0.87443,-0.77009,-0.82251,-0.04488,-0.55907,0.25539
12.59261,14.03376,-1.66500,1.39727,0.57721,0.07524,0.61608,-0.19652,-0.06105,0.77502,-0.43850,-0.42622
13.56130,14.48034,0.06996,0.58444,0.38304,0.07087,1.19962,0.92800,-0.79889,-0.19767,-0.02139,-0.81716
13.62501,14.76990,-0.99216,0.44446,0.28709,0.48533,0.89196,0.54101,-0.15938,0.15968,-0.32546,-0.73379
13.40453,14.47674,-1.79104,1.10649,0.85566,0.02723,0.90063,0.55795,0.33497,0.90497,-0.19051,0.55165
12.88491,13.64568,-2.52271,0.51883,0.44722,0.24158,0.62180,-0.05688,0.58271,-0.36696,0.08869,0.61403
13.04809,13.99283,0.63611,0.58794,0.93715,0.34616,1.45435,0.96089,-0.35844,-0.80864,-0.43275,-0.28657
