# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.55092,14.22847,-2.24453,1.37454,0.35923,0.25223,0.66421,0.48115,-0.12525,0.69765,-0.19192,0.62696
12.61418,14.48856,-1.18987,1.32108,0.63283,0.11628,0.96814,-0.93783,-0.30963,0.22713,-0.57248,-0.40526
12.56212,14.67119,-1.52658,0.95742,0.00346,0.46765,1.34546,-0.85711,0.90686,-0.88705,0.12315,0.66624
12.95239,15.06489,0.86844,1.02426,0.03472,0.57431,0.69358,0.87577,0.60040,-0.25849,-0.04952,0.38950
13.62750,14.33603,-1.60015,1.09389,0.16689,0.34213,1.36057,-0.55706,-0.35608,-0.25501,-0.05259,0.80126
13.43086,14.80816,-1.45656,0.80823,0.80601,0.25752,1.24959,-0.04396,0.78977,-0.02962,-0.08626,-0.77317
13.13253,14.40151,-2.37596,1.40081,0.07945,0.56362,1.03281,0.36597,0.01104,-0.34910,0.14151,0.88078
13.04431,14.37942,-0.89722,1.44962,0.84124,0.24790,0.63150,-0.88163,-0.25570,-0.47551,-0.35864,0.63308
13.44292,13.80037,0.86796,1.35172,0.35955,0.58023,0.58338,-0.43359,0.18170,0.02139,-0.57687,-0.01738
12.70708,13.86553,-1.01757,1.16847,0.76153,0.31828,1.24640,-0.60587,-0.32891,0.36881,-0.59258,0.54883
13.11889,13.81793,-1.63824,1.40386,0.22283,0.44083,0.88997,-0.17271,0.85079,-0.93257,-0.16614,-0.58907
12.95596,14.67644,-0.76159,0.59151,0.11114,0.28439,1.14225,0.95227,-0.72268,-0.14039,0.11570,-0.42235
13.58488,14.51549,0.56110,0.97116,0.42855,0.56579,1.00304,0.77039,-0.90103,-0.79209,-0.27863,-0.64244
12.80252,14.59526,-0.09983,1.14042,0.61426,0.48500,0.66955,-0.71602,-0.55654,0.76580,0.09854,-0.07178
13.11915,13.71681,-0.77863,0.43561,0.77315,0.30697,1.05055,-0.81479,-0.38070,-0.89555,-0.40566,0.20958
12.79818,14.81392,-1.17578,0.63507,0.62771,0.46519,0.75699,-0.19002,-0.43304,-0.80301,-0.39983,0.45994
12.58325,14.34677,-2.35347,0.66461,0.64664,0.38696,1.47419,-0.07261,0.01447,0.08327,-0.62934,0.92004
12.96569,14.09363,0.81358,0.31436,0.09939,0.35552,1.37131,0.93550,-0.43333,0.99206,0.00654,-0.60661
13.18463,14.78879,0.23874,1.23148,0.06542,0.41258,0.99816,-0.97381,-0.19811,0.11798,-0.59546,-0.66692
12.57969,14.72660,0.50555,0.85434,0.71550,0.56158,1.45909,-0.89659,-0.33664,0.39545,0.10020,-0.85922
13.53969,13.90734,0.13126,0.77464,0.37200,0.06176,1.00767,-0.65920,0.78150,-0.23488,-0.01524,0.97552
12.58239,13.72280,-1.92224,0.64105,0.64531,0.27932,0.62572,-0.40583,-0.94717,-0.58993,-0.24172,0.08212
12.64664,13.92651,-2.36238,0.61985,0.57286,0.28972,0.59759,0.92727,-0.91918,-0.67055,-0.30948,0.15534
12.61014,15.00402,0.54796,0.86831,0.64995,0.40142,1.32525,0.32292,0.26828,-0.63937,-0.29872,-0.54085
13.31962,13.86625,-0.40737,1.38771,0.17399,0.30477,0.60884,0.24029,-0.19639,-0.39390,0.08530,-0.06512
12.69013,14.12487,-1.98623,1.24973,0.56178,0.38614,1.12612,-0.20177,-0.21079,-0.41863,-0.00471,-0.25830
13.29160,14.63889,-0.09639,1.05605,0.60887,0.28086,0.80884,-0.67228,-0.13601,-0.64251,-0.14634,-0.88571
12.95439,14.60340,-2.72455,0.82789,0.71330,0.34065,1.25403,-0.91590,0.72394,0.02349,0.19029,0.59200
13.68401,14.28925,-2.59727,1.19175,0.72478,0.19743,1.22997,0.88148,0.34590,0.74800,-0.46392,0.12398
13.13921,13.66562,0.59735,0.37147,0.42227,0.23059,1.11940,0.55823,0.68017,-0.03042,-0.60222,0.49098
13.18190,14.94999,-2.01316,0.69383,0.62563,0.44557,1.27207,-0.91374,-0.06583,0.46416,0.06100,-0.31018
13.63439,13.79635,0.64272,0.55415,0.55899,0.30448,0.77255,-0.92861,0.37628,0.88663,-0.36439,0.02879
