# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.50261,14.80586,-2.85871,0.74946,0.48686,0.40407,0.90090,-0.84179,-0.40361,0.88063,-0.29761,0.61135
13.36597,13.95940,-0.61316,1.02242,0.41150,0.25831,1.16629,-0.87989,-0.20318,-0.19787,-0.29110,0.35640
13.60903,15.01639,-0.44267,1.03095,0.01426,0.56674,0.63201,0.92054,-0.59269,0.45765,0.03537,-0.01105
13.62445,14.50923,-1.07160,1.38258,0.98975,0.37464,1.03439,-0.09586,0.31657,-0.13593,0.02047,0.37830
13.25165,15.08284,-1.29091,0.99929,0.70448,0.55028,0.64742,0.80770,-0.08213,-0.49195,-0.42779,0.24101
12.95806,14.39996,-2.17586,1.27501,0.14102,0.10563,0.81935,-0.12629,0.65717,0.49988,-0.05967,0.97107
12.70445,15.03957,-0.76612,1.27259,0.98055,0.14730,0.77381,-0.83736,-0.13626,0.59930,0.01417,0.91538
12.84064,14.47036,-2.71173,1.20164,0.00506,0.53822,1.18574,0.55002,-0.11847,-0.47631,-0.56294,0.38331
12.66480,14.56873,-1.78894,0.48027,0.33060,0.45376,0.88081,0.35022,0.41718,0.78078,-0.57329,-0.95995
13.12251,13.63820,-1.59281,0.97202,0.71161,0.08408,0.68713,0.69340,-0.88426,-0.17167,-0.52349,0.06170
12.87774,13.83714,0.76340,0.41553,0.14488,0.08328,1.11950,0.69581,-0.68755,0.73672,-0.13366,-0.02161
13.21405,13.62353,-2.08058,1.08985,0.49584,0.48300,1.17496,0.83952,0.33080,-0.41161,-0.47410,0.42005
13.41510,14.68715,-1.59531,1.31006,0.58709,0.46282,0.64535,0.70250,0.12901,0.05145,-0.54993,0.32806
13.68627,14.72997,-2.81572,0.82010,0.33051,0.54537,0.91279,-0.10296,-0.31990,-0.98719,-0.03501,-0.60314
13.60342,14.72824,0.12298,0.93840,0.29400,0.27790,1.29656,0.37468,-0.51848,0.86196,-0.29940,-0.56328
13.02988,14.52420,-0.87780,1.38718,0.64435,0.51812,1.09783,0.43507,0.20169,0.31264,-0.18210,-0.77694
13.34174,14.25515,-0.55104,0.38479,0.09133,0.14085,1.43442,0.19073,0.46226,0.32064,-0.48364,0.41557
13.56221,13.84041,-1.21639,0.90028,0.12529,0.27019,1.05970,0.60644,0.89840,0.64557,0.10995,-0.75299
13.66493,14.41519,-2.52966,0.31500,0.60678,0.40711,1.33912,0.67542,0.34798,-0.21862,0.14822,-0.85347
12.84517,14.99636,-0.11347,0.39978,0.04424,0.09023,1.12815,0.32760,0.49571,-0.92909,0.16844,0.77892
12.67319,14.66497,0.77158,1.07786,0.05938,0.34667,0.66762,-0.92002,-0.65013,-0.97801,0.16843,0.22068
12.69953,14.34293,0.80222,0.92780,0.74719,0.38458,0.67305,0.50440,0.53638,-0.03343,-0.07034,0.11624
13.68208,14.95709,0.76690,0.81527,0.42722,0.12323,0.58750,-0.49780,0.22665,-0.11457,-0.26048,0.74800
13.19241,14.03587,-0.63633,0.95474,0.69378,0.08951,0.63062,0.32111,0.65737,0.10620,-0.22217,-0.23934
12.92021,13.78949,-2.30492,1.33539,0.28176,0.13498,1.20168,-0.15524,-0.93127,-0.22510,0.11049,-0.04076
13.01629,14.81499,0.76796,0.33847,0.13203,0.21058,0.67797,-0.86519,0.33935,0.12596,0.19205,-0.45822
13.36790,14.01926,-2.17809,0.66172,0.27809,0.10010,0.66125,-0.10179,0.60956,0.35876,0.09024,0.40592
13.21004,13.92850,-1.91985,0.58886,0.39637,0.16532,0.60958,0.10144,-0.61635,0.20416,-0.63831,-0.47350
12.68852,13.86502,-1.79493,0.43216,0.63353,0.13168,1.44139,0.90870,0.19435,-0.86953,-0.50333,0.47058
12.91742,14.77805,-0.44393,1.22923,0.78834,0.53855,1.33405,-0.97487,0.19396,0.10088,-0.49057,-0.47748
12.62290,13.77714,-1.08835,0.90069,0.20549,0.24507,1.27415,-0.80987,-0.57287,0.98431,-0.28044,0.34741
13.40852,14.34884,0.37140,0.72404,0.54886,0.32352,0.96113,0.83861,-0.65092,-0.34772,-0.24111,-0.92087
12.83647,14.58341,0.28487,0.61038,0.05536,0.26157,1.00409,0.09912,-0.31088,0.80990,0.05354,0.90500
13.51994,14.63223,-1.48786,0.86857,0.86690,0.30854,1.20095,0.29147,-0.72754,-0.97276,0.17820,-0.12339
12.69436,14.73979,-2.46100,0.47736,0.72837,0.17876,0.84179,0.21317,0.38154,-0.93455,-0.10592,-0.71549
13.04224,14.99817,0.63286,0.50164,0.30125,0.26458,1.36128,-0.01122,-0.43888,-0.44891,-0.38948,-0.94485
13.44129,14.78973,0.43151,0.60673,0.10445,0.55740,0.71956,-0.32678,0.10158,-0.88594,-0.61440,-0.74417
13.64024,14.32468,-1.79687,1.30505,0.68737,0.46593,1.18511,-0.74275,0.52571,-0.30880,-0.46612,0.51746
13.23445,14.72670,0.50767,0.96525,0.87818,0.23330,1.44777,0.03674,0.53298,0.71116,0.19482,-0.55095
12.80257,14.19378,-0.49500,0.39883,0.02369,0.54108,1.10572,0.03572,0.55432,0.17274,-0.01973,-0.17017
12.77222,13.89532,-0.41987,1.24093,0.31128,0.50886,1.18226,0.04807,0.40382,0.75230,-0.59984,-0.13012
13.38832,14.85462,-0.91082,0.83884,0.22650,0.60718,0.76317,-0.79495,0.51485,0.98642,-0.64645,-0.03785
13.20529,14.58311,-0.49144,1.36739,0.22175,0.12433,1.04901,0.33111,-0.75494,0.18154,-0.19125,0.93190
12.67740,14.58826,-1.50817,1.37696,0.56832,0.19365,0.75285,0.83447,0.14821,-0.61362,-0.24694,-0.04239
13.17782,14.53841,-1.18610,0.82196,0.89490,0.28448,0.94091,-0.26898,0.31564,0.23184,-0.55790,0.80160
12.80857,13.65407,-0.55539,0.73771,0.31955,0.32511,0.92642,-0.64757,-0.36949,-0.41484,-0.39656,-0.78363
12.55164,14.91550,-0.64033,0.65627,0.33287,0.15702,0.94697,-0.92839,-0.34046,-0.76287,-0.46038,0.98980
12.74626,14.10981,-0.65554,0.82797,0.15861,0.22161,1.10628,-0.95763,0.26965,0.99850,-0.09182,-0.52332
12.72074,14.41615,-2.27324,1.16186,0.87101,0.25393,1.26656,-0.05278,-0.11464,-0.44653,0.13724,0.20778
13.20880,14.82530,-1.03629,0.43257,0.57312,0.02022,1.01825,0.41177,0.05332,-0.71294,-0.01530,-0.95092
12.80672,14.68785,0.52243,1.38507,0.86194,0.16812,0.97550,-0.37159,0.03771,0.94254,-0.03839,0.05935
12.83608,14.72621,-1.81223,0.61904,0.81580,0.56655,1.17841,0.59002,0.35561,-0.62265,-0.19670,0.65189
12.84835,13.84806,0.22985,0.92378,0.87646,0.45757,0.80327,-0.87677,0.81777,0.01726,-0.26444,-0.14248
13.52258,15.05586,0.24901,0.69665,0.45506,0.06778,1.38375,0.34535,0.06215,0.58680,-0.40944,-0.80172
13.68914,14.01632,-2.06775,0.99817,0.52110,0.58147,0.61035,-0.41069,0.55678,0.66119,0.18964,0.59328
13.12171,13.75915,-0.34284,0.33279,0.55588,0.32779,0.90760,-0.75923,-0.89313,0.26772,-0.18683,0.87740
12.81782,14.43370,-0.97679,0.76520,0.55498,0.25755,1.10444,-0.74060,0.48284,-0.13186,0.04505,0.17681
13.35384,14.76471,0.92433,0.73026,0.90667,0.14275,0.97344,0.28805,-0.30374,0.38695,0.05598,0.30388
12.58725,14.10278,-1.00487,0.71955,0.72083,0.15317,1.33153,0.22915,0.07262,-0.52004,0.18411,0.30482
13.46355,13.90809,-1.26824,1.43542,0.67539,0.54191,1.17130,-0.42920,-0.88023,-0.04802,0.01526,-0.54598
12.90349,14.22276,0.71527,0.61122,0.67314,0.39713,0.98225,-0.48079,-0.01105,-0.84992,-0.32524,-0.90813
13.67769,14.34259,-2.50179,0.46263,0.07855,0.16558,0.82969,-0.34189,0.41733,0.74900,0.05369,-0.18643
13.08152,13.71309,-1.01550,0.32999,0.39329,0.17183,1.05413,0.28399,0.29049,-0.00713,-0.07728,0.86922
13.32727,13.89273,-0.92662,0.36440,0.44391,0.30475,0.59830,-0.75061,-0.76280,0.48363,-0.17107,0.14181
13.38879,15.09050,0.53504,1.38907,0.87479,0.16478,1.17542,-0.11605,-0.94050,0.89009,-0.58908,-0.84417
13.02184,14.61720,-1.35949,1.15735,0.93551,0.18791,0.90349,-0.35499,-0.45669,0.83806,-0.39277,-0.66722
13.62561,13.93992,-1.35005,0.46039,0.92233,0.50239,0.92933,-0.11372,-0.12622,-0.31663,-0.40120,0.33826
13.48788,14.20284,-2.95515,1.34171,0.45158,0.37127,1.43908,0.93519,0.86094,-0.43499,-0.66918,-0.06766
13.45143,14.90685,-0.81379,1.41837,0.37450,0.55338,1.02106,0.21154,0.29211,-0.65964,-0.27892,-0.40864
12.94624,14.75331,0.77672,1.42712,0.97711,0.18000,1.34002,-0.64264,0.81957,-0.72603,0.13673,0.61171
13.05171,14.51698,-1.22415,0.77879,0.94905,0.55799,1.26069,-0.13316,-0.00443,0.22264,0.09281,-0.04064
13.30748,14.80737,-2.59662,0.35624,0.08421,0.26527,0.61362,0.45985,0.80200,-0.95671,-0.48258,0.00394
13.11860,15.09764,-1.32112,0.72954,0.78692,0.53392,1.23857,0.70034,-0.64871,0.68959,-0.44939,-0.56216
12.60396,13.69996,0.56883,0.43670,0.78280,0.30340,1.32070,0.12736,0.10409,0.39141,-0.02924,-0.08671
12.82924,14.28205,-1.82763,0.66728,0.25669,0.38486,0.61182,-0.90018,-0.38639,-0.68353,-0.64080,0.66187
13.33151,14.70480,-2.35722,0.65496,0.75340,0.42754,1.28709,-0.88273,-0.46620,-0.50363,-0.43178,-0.57421
12.74215,15.00544,-1.90115,1.37304,0.35771,0.49921,1.08791,-0.79518,-0.13314,-0.19694,-0.54683,-0.06362
12.92897,13.60725,-2.27170,0.64510,0.06915,0.41563,0.66581,0.95239,0.38990,-0.68298,-0.14915,-0.90885
13.24839,15.06709,-0.01409,0.72395,0.39459,0.46992,1.31482,-0.39727,-0.00990,-0.56767,-0.53465,0.08886
13.52617,13.77332,-0.91317,1.28625,0.54221,0.47701,1.32979,-0.34452,0.15168,0.40107,-0.50948,-0.64709
13.31680,14.47428,-0.55665,0.80147,0.40120,0.33294,0.66886,0.88404,-0.28623,-0.61764,0.10789,-0.80848
12.80439,14.37942,-1.55025,0.77533,0.83096,0.00134,0.97519,0.19057,-0.68132,0.13886,-0.60210,-0.37162
13.47296,14.96290,-1.20827,0.33125,0.78002,0.05078,0.82251,-0.25260,-0.06546,-0.86280,-0.61658,0.89630
13.06144,14.27252,-2.74384,0.58110,0.81994,0.29294,0.84388,-0.86985,0.44004,0.04492,0.18764,0.30121
13.40543,14.71296,-0.87980,0.86998,0.43161,0.53562,0.93310,0.64045,-0.64975,0.96614,-0.39815,-0.09760
13.56429,14.36411,-0.91548,0.30635,0.01007,0.40615,1.48072,-0.59942,-0.83475,-0.87350,-0.34232,-0.50243
13.23857,13.88094,-2.01012,0.42084,0.97987,0.10844,0.67961,0.83412,0.65546,0.71331,-0.23400,0.31032
12.60556,14.24423,0.59262,1.30330,0.71933,0.06208,0.81770,0.83911,0.12566,0.26748,-0.14673,0.82353
12.94052,13.64000,-1.91315,0.97908,0.68740,0.53497,1.15597,-0.44912,0.92838,-0.15567,-0.57660,0.35828
